observation_id,species,term,value,date,latitude,longitude
1777109,Dactylis glomerata,Plant Phenology,,2015-07-18,48.809911,-123.188787
1794893,Dactylis glomerata,Plant Phenology,,2015-06-26,39.6613366667,-105.2007616667
35151991,Dactylis glomerata,Plant Phenology,,2015-07-03,42.8556480188,-70.9566065104
35181007,Dactylis glomerata,Plant Phenology,,2015-06-27,55.4889654628,-114.9023633008
41745281,Dactylis glomerata,Plant Phenology,,2015-06-27,49.0469083333,-113.9164183333
59538662,Dactylis glomerata,Plant Phenology,,2015-06-27,45.3041214749,-109.3671332334
1843275,Dactylis glomerata,Plant Phenology,,2015-08-06,45.574161,-64.970145
1858200,Dactylis glomerata,Plant Phenology,,2015-08-12,45.057259,-85.706077
1902429,Dactylis glomerata,Plant Phenology,,2015-08-27,57.05088213,-135.3314385
2450481,Dactylis glomerata,Plant Phenology,,2015-09-03,40.00946,-105.27419
2001500,Dactylis glomerata,Plant Phenology,,2015-09-26,45.68165375,-122.74095716
2092525,Dactylis glomerata,Plant Phenology,,2015-10-10,41.6337503263,-87.6468820847
2354619,Dactylis glomerata,Plant Phenology,,2015-11-06,44.3877475647,-72.4686375369
2368427,Dactylis glomerata,Plant Phenology,,2015-11-10,44.2534059892,-72.5741872565
2404967,Dactylis glomerata,Plant Phenology,,2015-11-04,40.775023,-74.432304
2430964,Dactylis glomerata,Plant Phenology,,2015-11-27,44.2854410783,-72.5753047318
2452793,Dactylis glomerata,Plant Phenology,,2015-12-05,44.2247110885,-72.5490848814
2452987,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2015-12-04,41.478387,-81.463729
2456037,Dactylis glomerata,Plant Phenology,,2015-12-06,47.6729969984,-122.3113036963
2471276,Dactylis glomerata,Plant Phenology,,2015-12-12,47.672462,-122.308037
2475844,Dactylis glomerata,Plant Phenology,,2015-12-12,44.2614244111,-72.5639553834
2475850,Dactylis glomerata,Plant Phenology,Fruiting,2015-12-12,44.2605539086,-72.5601151307
2477998,Dactylis glomerata,Plant Phenology,Fruiting,2015-12-14,44.2274339917,-72.5509863999
2503446,Dactylis glomerata,Plant Phenology,,2015-12-24,47.0951588902,-122.4379560471
2508590,Dactylis glomerata,Plant Phenology,Fruiting,2015-12-27,41.9990222622,-72.12323986
2533771,Dactylis glomerata,Plant Phenology,Fruiting,2016-01-01,44.2820070126,-72.5040904899
2627768,Dactylis glomerata,Plant Phenology,Fruiting,2016-01-29,42.42803,-88.97001911
2651080,Dactylis glomerata,Plant Phenology,,2016-02-06,41.821005,-88.171943
2698053,Dactylis glomerata,Plant Phenology,Fruiting,2016-02-18,40.605278,-74.49827
2746793,Dactylis glomerata,Plant Phenology,Fruiting,2016-03-01,40.523263,-74.501602
2758519,Dactylis glomerata,Plant Phenology,Fruiting,2016-03-08,42.25583,-83.04822
2806853,Dactylis glomerata,Plant Phenology,Fruiting,2016-03-19,48.4605816667,-123.3119583333
2909140,Dactylis glomerata,Plant Phenology,,2016-04-09,39.01273837,-123.05875003
2978309,Dactylis glomerata,Plant Phenology,,2016-04-19,40.0929312554,-88.2416611805
2979214,Dactylis glomerata,Plant Phenology,,2016-04-19,37.0021290835,-122.0547560602
3014071,Dactylis glomerata,Plant Phenology,,2016-04-23,35.9207457444,-78.9838761371
3043192,Dactylis glomerata,Plant Phenology,,2016-04-27,40.7317866667,-74.7074966667
3081894,Dactylis glomerata,Plant Phenology,,2016-04-28,36.004726,-93.197086
3111301,Dactylis glomerata,Plant Phenology,,2016-05-04,40.1237885491,-75.4481947989
3137045,Dactylis glomerata,Plant Phenology,,2016-05-08,39.8917286564,-75.2578131483
3164694,Dactylis glomerata,Plant Phenology,,2016-05-13,40.6217062567,-89.0141329543
3165486,Dactylis glomerata,Plant Phenology,,2016-05-10,46.434625,-124.022822
3169710,Dactylis glomerata,Plant Phenology,,2016-05-12,41.20583,-81.55092
3184916,Dactylis glomerata,Plant Phenology,,2016-05-15,40.4002423947,-74.4439875398
3187244,Dactylis glomerata,Plant Phenology,,2016-05-16,39.2260493,-76.7449562
3187664,Dactylis glomerata,Plant Phenology,,2016-05-16,39.2054224,-76.7233038
3190621,Dactylis glomerata,Plant Phenology,,2016-05-14,48.916442,-123.425903
3251413,Dactylis glomerata,Plant Phenology,,2016-05-14,40.597792,-74.575914
3281212,Dactylis glomerata,Plant Phenology,,2016-05-14,40.523263,-74.501602
3311013,Dactylis glomerata,Plant Phenology,,2016-05-10,48.89695,-123.406677
3347847,Dactylis glomerata,Plant Phenology,,2016-05-15,40.726226,-74.699044
3649879,Dactylis glomerata,Plant Phenology,,2016-05-09,48.8665598847,-123.3352446556
3649881,Dactylis glomerata,Plant Phenology,,2016-05-09,48.8665598847,-123.3352446556
4052433,Dactylis glomerata,Plant Phenology,,2016-05-15,40.071938,-88.291153
13579938,Dactylis glomerata,Plant Phenology,,2016-05-01,34.9168717795,-80.826896412
41110620,Dactylis glomerata,Plant Phenology,Flowering,2016-05-03,34.4515065501,-93.1741946311
67025715,Dactylis glomerata,Plant Phenology,,2016-05-08,38.828591,-76.1764523
132778326,Dactylis glomerata,Plant Phenology,,2016-05-12,33.6260639602,-83.7991340831
182810340,Dactylis glomerata,Plant Phenology,,2016-05-12,33.6229787511,-83.8106840104
3210750,Dactylis glomerata,Plant Phenology,,2016-05-18,57.04845509,-135.33876318
3215272,Dactylis glomerata,Plant Phenology,Flowering,2016-05-19,37.7804647107,-90.4381491524
3222110,Dactylis glomerata,Plant Phenology,,2016-05-20,38.7075049,-77.0224417
3222138,Dactylis glomerata,Plant Phenology,,2016-05-20,38.9162179147,-77.062694152
3222255,Dactylis glomerata,Plant Phenology,,2016-05-20,38.6943271,-77.06838827
3222320,Dactylis glomerata,Plant Phenology,,2016-05-20,39.9345827708,-77.5920907036
3223778,Dactylis glomerata,Plant Phenology,Flowering,2016-05-20,38.77829394,-77.04931865
3223973,Dactylis glomerata,Plant Phenology,,2016-05-20,38.7782957917,-77.0494096634
3228396,Dactylis glomerata,Plant Phenology,,2016-05-20,38.9999763435,-77.2486555484
3228495,Dactylis glomerata,Plant Phenology,,2016-05-20,44.4740590873,-73.2045677305
3235525,Dactylis glomerata,Plant Phenology,,2016-05-20,35.78544136,-106.28062177
3235781,Dactylis glomerata,Plant Phenology,,2016-05-20,35.647389,-82.297892
3235991,Dactylis glomerata,Plant Phenology,,2016-05-20,37.9896624294,-122.132496033
3237572,Dactylis glomerata,Plant Phenology,,2016-05-20,40.20664,-75.772769
3238272,Dactylis glomerata,Plant Phenology,,2016-05-20,39.3317194525,-77.7545061707
3238618,Dactylis glomerata,Plant Phenology,,2016-05-20,38.9522754652,-76.9859004021
3243198,Dactylis glomerata,Plant Phenology,,2016-05-21,41.38862749,-81.62970299
3243533,Dactylis glomerata,Plant Phenology,,2016-05-21,41.2128457188,-81.5429623771
3245481,Dactylis glomerata,Plant Phenology,,2016-05-21,36.9873237284,-94.355227165
3245818,Dactylis glomerata,Plant Phenology,,2016-05-21,38.8024215075,-77.5527664182
3246346,Dactylis glomerata,Plant Phenology,,2016-05-21,38.801985,-77.553038
3248536,Dactylis glomerata,Plant Phenology,,2016-05-21,41.2185289851,-81.5254544188
3248668,Dactylis glomerata,Plant Phenology,,2016-05-21,47.3811814702,-93.6882418302
3248686,Dactylis glomerata,Plant Phenology,,2016-05-21,39.3314345554,-77.7537631151
3248987,Dactylis glomerata,Plant Phenology,,2016-05-21,41.6969939,-87.609854
3252675,Dactylis glomerata,Plant Phenology,,2016-05-21,48.1008233,-123.419456
3253292,Dactylis glomerata,Plant Phenology,,2016-05-21,44.6764470963,-124.0755635129
3254053,Dactylis glomerata,Plant Phenology,,2016-05-21,41.2573614493,-73.4567302465
3254237,Dactylis glomerata,Plant Phenology,,2016-05-21,38.6953823408,-77.0666125976
3255346,Dactylis glomerata,Plant Phenology,,2016-05-21,38.039570502,-122.8024013714
3255715,Dactylis glomerata,Plant Phenology,,2016-05-21,39.0537350625,-77.2888616939
3256577,Dactylis glomerata,Plant Phenology,,2016-05-21,42.00265415,-87.78033902
3256666,Dactylis glomerata,Plant Phenology,,2016-05-21,48.1976,-122.7217783333
3257908,Dactylis glomerata,Plant Phenology,Flowering,2016-05-21,39.7108974043,-75.6871085038
3258880,Dactylis glomerata,Plant Phenology,,2016-05-21,40.6243900163,-89.0240525176
3264421,Dactylis glomerata,Plant Phenology,,2016-05-21,48.5888157786,-123.1486782432
3270322,Dactylis glomerata,Plant Phenology,,2016-05-21,37.7161416667,-122.3788833333
3273087,Dactylis glomerata,Plant Phenology,,2016-05-22,41.555577,-72.764887
3274489,Dactylis glomerata,Plant Phenology,,2016-05-21,46.117201,-123.875291
3288708,Dactylis glomerata,Plant Phenology,Flower Budding,2016-05-24,41.180167906,-82.2205389944
3290812,Dactylis glomerata,Plant Phenology,,2016-05-21,48.5855904401,-123.1496658776
3297734,Dactylis glomerata,Plant Phenology,Flowering,2016-05-24,36.1016666667,-86.5305033333
3306195,Dactylis glomerata,Plant Phenology,Flowering,2016-05-26,38.9400697081,-77.2694914509
3307022,Dactylis glomerata,Plant Phenology,,2016-05-25,46.369907,-124.018765
3312234,Dactylis glomerata,Plant Phenology,,2016-05-26,45.55537,-94.33189
3313404,Dactylis glomerata,Plant Phenology,,2016-05-26,41.609581,-87.276694
3314554,Dactylis glomerata,Plant Phenology,,2016-05-27,39.4207127625,-76.9871783071
3323452,Dactylis glomerata,Plant Phenology,,2016-05-22,33.75392,-84.62768
3337367,Dactylis glomerata,Plant Phenology,,2016-05-28,39.762405,-89.7593383333
3342951,Dactylis glomerata,Plant Phenology,,2016-05-30,45.446019,-75.651986
3351210,Dactylis glomerata,Plant Phenology,,2016-05-21,48.012714,-123.371463
3364053,Dactylis glomerata,Plant Phenology,,2016-06-02,46.0059252754,-109.9217636325
3370146,Dactylis glomerata,Plant Phenology,,2016-06-02,41.826802,-88.008229
3372691,Dactylis glomerata,Plant Phenology,,2016-06-03,41.6999490001,-72.7091423516
3372837,Dactylis glomerata,Plant Phenology,,2016-06-03,40.6201291178,-89.0149637685
3372843,Dactylis glomerata,Plant Phenology,,2016-06-03,40.6203409285,-89.0149971285
3372868,Dactylis glomerata,Plant Phenology,,2016-06-03,41.7004363658,-72.7076996584
3373968,Dactylis glomerata,Plant Phenology,,2016-06-03,41.7313714978,-72.6593806688
3375352,Dactylis glomerata,Plant Phenology,,2016-05-31,41.31611,-72.563444
3375550,Dactylis glomerata,Plant Phenology,,2016-06-03,41.7568922,-72.653707
3375559,Dactylis glomerata,Plant Phenology,,2016-06-03,41.7568922,-72.653707
3375593,Dactylis glomerata,Plant Phenology,,2016-06-03,41.7568922,-72.653707
3375624,Dactylis glomerata,Plant Phenology,,2016-06-03,41.7568922,-72.653707
3377254,Dactylis glomerata,Plant Phenology,,2016-06-04,41.7236957699,-72.5737276767
3377742,Dactylis glomerata,Plant Phenology,,2016-06-04,41.7584270658,-72.6558477805
3380184,Dactylis glomerata,Plant Phenology,,2016-06-04,38.043926239,-122.7490386963
3381637,Dactylis glomerata,Plant Phenology,,2016-06-04,41.7822484003,-72.6404041657
3381640,Dactylis glomerata,Plant Phenology,,2016-06-04,41.7822484003,-72.6404041657
3382019,Dactylis glomerata,Plant Phenology,Flowering,2016-06-04,41.7824004122,-72.6397068008
3383200,Dactylis glomerata,Plant Phenology,,2016-06-04,44.9178982946,-85.6989310776
3397976,Dactylis glomerata,Plant Phenology,,2016-06-03,41.7561,-72.6546888889
3404566,Dactylis glomerata,Plant Phenology,,2016-06-05,48.871721,-123.310761
3405640,Dactylis glomerata,Plant Phenology,,2016-06-07,42.86773541,-112.33403675
3409189,Dactylis glomerata,Plant Phenology,,2016-05-31,41.962346,-87.633584
3409666,Dactylis glomerata,Plant Phenology,,2016-06-07,43.098836,-112.57345
3411197,Dactylis glomerata,Plant Phenology,,2016-06-08,41.9635173586,-87.6913756785
3411617,Dactylis glomerata,Plant Phenology,Flowering,2016-06-08,40.4426312121,-111.7117572763
3412633,Dactylis glomerata,Plant Phenology,,2016-06-08,40.4434208712,-111.709815357
3414671,Dactylis glomerata,Plant Phenology,,2016-06-05,48.948452,-123.502378
3419564,Dactylis glomerata,Plant Phenology,,2016-06-09,44.1581531195,-72.5936508738
3422367,Dactylis glomerata,Plant Phenology,,2016-05-21,40.744607,-74.550358
3423789,Dactylis glomerata,Plant Phenology,,2016-06-08,45.1205869625,-85.6328697783
3424120,Dactylis glomerata,Plant Phenology,,2016-06-06,41.316794,-72.561985
3427504,Dactylis glomerata,Plant Phenology,Flowering,2016-06-06,46.518957,-124.030173
3428146,Dactylis glomerata,Plant Phenology,,2016-06-10,40.6041087024,-73.9293300268
3428611,Dactylis glomerata,Plant Phenology,,2016-06-10,45.35144162,-85.17755738
3429115,Dactylis glomerata,Plant Phenology,,2016-06-10,45.1226213342,-85.6344684587
3438138,Dactylis glomerata,Plant Phenology,,2016-06-11,44.37682151,-72.12043472
3439084,Dactylis glomerata,Plant Phenology,,2016-05-29,42.0838861111,-87.8598861111
3442094,Dactylis glomerata,Plant Phenology,,2016-06-12,44.2563790502,-72.5553377812
3446226,Dactylis glomerata,Plant Phenology,,2016-06-12,43.5187269317,-79.6038544178
3446227,Dactylis glomerata,Plant Phenology,,2016-06-12,43.5187269317,-79.6038544178
3446405,Dactylis glomerata,Plant Phenology,,2016-06-09,39.220065,-83.422137
3453461,Dactylis glomerata,Plant Phenology,,2016-06-12,42.8258781,-78.6294067
3468107,Dactylis glomerata,Plant Phenology,,2016-06-16,42.3018365773,-83.7305890583
3472226,Dactylis glomerata,Plant Phenology,,2016-06-16,39.146055,-120.22739
3475820,Dactylis glomerata,Plant Phenology,,2016-06-16,38.9350694444,-120.056275
3596312,Dactylis glomerata,Plant Phenology,,2016-06-13,45.4640233333,-122.6119833333
3770134,Dactylis glomerata,Plant Phenology,,2016-06-09,39.6353683333,-77.4508433333
3869161,Dactylis glomerata,Plant Phenology,,2016-06-10,42.3130207281,-85.3586196899
3888058,Dactylis glomerata,Plant Phenology,,2016-05-26,35.7778805556,-83.1110083333
4510384,Dactylis glomerata,Plant Phenology,,2016-05-29,40.8863333333,-73.498815
5129171,Dactylis glomerata,Plant Phenology,,2016-06-15,40.6246207493,-74.575753212
5239553,Dactylis glomerata,Plant Phenology,,2016-06-13,40.5949244214,-74.5714187622
6217848,Dactylis glomerata,Plant Phenology,,2016-05-19,37.9521611111,-122.5735944444
13736364,Dactylis glomerata,Plant Phenology,,2016-05-30,38.507303,-90.680116
13736365,Dactylis glomerata,Plant Phenology,,2016-05-30,38.507303,-90.680116
13736370,Dactylis glomerata,Plant Phenology,,2016-06-15,40.082715008,-88.243327602
15328640,Dactylis glomerata,Plant Phenology,,2016-05-28,38.79214475,-77.0464401111
32603634,Dactylis glomerata,Plant Phenology,Flowering,2016-05-29,36.3476078368,-81.4145268772
32766045,Dactylis glomerata,Plant Phenology,,2016-06-01,40.5747880806,-105.1960308517
34856501,Dactylis glomerata,Plant Phenology,,2016-05-29,41.9427337847,-78.8773511872
40299729,Dactylis glomerata,Plant Phenology,,2016-05-26,33.4542257,-82.2265592
67701967,Dactylis glomerata,Plant Phenology,,2016-06-01,40.352939,-74.93717
256941845,Dactylis glomerata,Plant Phenology,,2016-05-27,43.3625,-89.2075
271493585,Dactylis glomerata,Plant Phenology,,2016-06-13,39.4865166667,-77.8131033333
3476800,Dactylis glomerata,Plant Phenology,,2016-06-18,40.7915877365,-73.9169766941
3482926,Dactylis glomerata,Plant Phenology,Flowering,2016-06-19,43.6228633333,-72.50802
3489288,Dactylis glomerata,Plant Phenology,,2016-06-17,45.585041,-64.977661
3499226,Dactylis glomerata,Plant Phenology,,2016-06-21,44.3111238582,-72.421572581
3505878,Dactylis glomerata,Plant Phenology,,2016-06-20,47.748364,-65.077492
3509647,Dactylis glomerata,Plant Phenology,,2016-06-23,44.0061125206,-73.0596276094
3539472,Dactylis glomerata,Plant Phenology,,2016-06-24,37.633784,-118.969187
3539905,Dactylis glomerata,Plant Phenology,,2016-06-28,42.259695,-83.06994
3545781,Dactylis glomerata,Plant Phenology,,2016-06-28,47.003793,-121.884406
3565037,Dactylis glomerata,Plant Phenology,,2016-06-29,42.509813,-78.220556
3581184,Dactylis glomerata,Plant Phenology,,2016-06-29,45.1221405901,-85.6369685289
3614918,Dactylis glomerata,Plant Phenology,,2016-07-03,39.9976254953,-105.2154393309
3637823,Dactylis glomerata,Plant Phenology,,2016-06-24,41.5553668,-75.0190571
3655480,Dactylis glomerata,Plant Phenology,,2016-07-09,47.3905516667,-91.2461383333
3707022,Dactylis glomerata,Plant Phenology,,2016-06-18,35.8836805556,-84.3047527778
3771942,Dactylis glomerata,Plant Phenology,,2016-06-20,35.5432444444,-82.7593694444
4009248,Dactylis glomerata,Plant Phenology,,2016-06-25,35.4868916667,-82.6285944444
15467489,Dactylis glomerata,Plant Phenology,,2016-06-27,34.3053749274,-111.0317096837
16470012,Dactylis glomerata,Plant Phenology,Fruiting,2016-07-04,41.2150001526,-80.556388855
17529581,Dactylis glomerata,Plant Phenology,Fruiting,2016-07-09,41.1433334351,-80.5477752686
75002477,Dactylis glomerata,Plant Phenology,,2016-06-27,45.2186087506,-72.326690583
3701536,Dactylis glomerata,Plant Phenology,,2016-07-18,39.865475,-82.8804466667
3736825,Dactylis glomerata,Plant Phenology,,2016-07-23,44.2580270162,-72.5921836217
3754386,Dactylis glomerata,Plant Phenology,,2016-07-19,41.9787948328,-87.7402764559
3760049,Dactylis glomerata,Plant Phenology,,2016-07-28,40.546589,-124.147283
3789442,Dactylis glomerata,Plant Phenology,,2016-08-02,43.0159886,-88.31138985
3825855,Dactylis glomerata,Plant Phenology,,2016-08-07,44.3342211144,-72.6895554364
3837857,Dactylis glomerata,Plant Phenology,,2016-08-06,40.5942579126,-105.3382858449
3848362,Dactylis glomerata,Plant Phenology,,2016-08-09,42.2659774206,-83.0759893873
3877359,Dactylis glomerata,Plant Phenology,,2016-08-13,48.6404309822,-123.3298466584
3881879,Dactylis glomerata,Plant Phenology,,2016-08-13,48.6330836319,-123.3238090575
3885103,Dactylis glomerata,Plant Phenology,,2016-08-14,35.5858566667,-83.073595
3915870,Dactylis glomerata,Plant Phenology,,2016-08-15,35.5817361111,-83.0725083333
3961936,Dactylis glomerata,Plant Phenology,Fruiting,2016-08-13,48.6404222222,-123.3298055556
52176499,Dactylis glomerata,Plant Phenology,,2016-08-01,60.0021483333,-122.9352816667
3903487,Dactylis glomerata,Plant Phenology,Fruiting,2016-08-16,38.0482013896,-122.8786417377
3920971,Dactylis glomerata,Plant Phenology,,2016-08-19,35.503871,-83.15516
3935878,Dactylis glomerata,Plant Phenology,,2016-08-16,35.5812555556,-83.07045
4059732,Dactylis glomerata,Plant Phenology,,2016-09-07,41.5227999073,-87.6374426578
12718709,Dactylis glomerata,Plant Phenology,,2016-08-22,45.919565,-123.974212
18100898,Dactylis glomerata,Plant Phenology,Fruiting,2016-09-02,44.64050788,-123.1068096
23952470,Dactylis glomerata,Plant Phenology,Flowering,2016-08-24,35.3952772773,-80.7285475731
4171111,Dactylis glomerata,Plant Phenology,,2016-09-20,35.2719833333,-85.7184222222
4183736,Dactylis glomerata,Plant Phenology,Fruiting,2016-09-23,48.0682462827,-116.0447337573
4386325,Dactylis glomerata,Plant Phenology,,2016-10-18,42.415123093,-110.6634539366
4501384,Dactylis glomerata,Plant Phenology,,2016-11-05,40.5933765275,-74.5448970795
4560485,Dactylis glomerata,Plant Phenology,,2016-11-10,40.8016443765,-74.4520926476
4584138,Dactylis glomerata,Plant Phenology,Fruiting,2016-11-16,47.6591928545,-122.4050261647
4616497,Dactylis glomerata,Plant Phenology,Flower Budding,2016-11-22,43.6827787199,-70.4532729742
4620841,Dactylis glomerata,Plant Phenology,,2016-11-22,40.579394978,-74.5372903347
4715906,Dactylis glomerata,Plant Phenology,Fruiting,2016-12-04,40.6206305129,-74.5583403111
13736366,Dactylis glomerata,Plant Phenology,Flower Budding,2016-12-06,42.3764852,-71.2356113
38580742,Dactylis glomerata,Plant Phenology,,2016-11-20,47.0636459012,-114.2941453723
4835676,Dactylis glomerata,Plant Phenology,Fruiting,2016-12-23,41.8216411164,-69.9636708387
4837201,Dactylis glomerata,Plant Phenology,Fruiting,2016-12-14,40.6265099178,-74.5122385007
4879886,Dactylis glomerata,Plant Phenology,Fruiting,2017-01-01,35.014401041,-85.5420820323
4915424,Dactylis glomerata,Plant Phenology,Fruiting,2017-01-01,39.5727484793,-76.502995491
4994684,Dactylis glomerata,Plant Phenology,Fruiting,2017-01-17,40.6207933843,-74.6013307571
4999286,Dactylis glomerata,Plant Phenology,Fruiting,2017-01-19,40.6855196041,-74.3005800247
5001566,Dactylis glomerata,Plant Phenology,Fruiting,2017-01-20,40.6162654098,-74.4884204865
5048462,Dactylis glomerata,Plant Phenology,Fruiting,2017-02-03,41.86499395,-87.69893956
5082529,Dactylis glomerata,Plant Phenology,Fruiting,2017-02-04,40.626037633,-74.5738649368
5201177,Dactylis glomerata,Plant Phenology,Fruiting,2017-02-19,40.6330727484,-74.5080971718
5203929,Dactylis glomerata,Plant Phenology,Fruiting,2017-03-01,40.6234969925,-74.5569992065
5249292,Dactylis glomerata,Plant Phenology,Fruiting,2017-03-07,40.6340009375,-74.4633150101
5300640,Dactylis glomerata,Plant Phenology,Fruiting,2017-03-13,40.6236924298,-74.6055793762
5372815,Dactylis glomerata,Plant Phenology,Flowering,2017-03-15,38.1339971667,-122.5740333333
5414268,Dactylis glomerata,Plant Phenology,Fruiting,2017-03-20,44.142605,-72.6553316667
5414286,Dactylis glomerata,Plant Phenology,Fruiting,2017-03-20,44.1445333333,-72.657785
5445535,Dactylis glomerata,Plant Phenology,Fruiting,2017-03-24,44.3311466667,-72.4698983333
5454243,Dactylis glomerata,Plant Phenology,Fruiting,2017-03-25,44.3266083333,-72.5196883333
5468519,Dactylis glomerata,Plant Phenology,Fruiting,2017-03-26,44.311775,-72.4983716667
5517158,Dactylis glomerata,Plant Phenology,Fruiting,2017-03-29,40.5509910527,-74.5024967194
5571683,Dactylis glomerata,Plant Phenology,Fruiting,2017-04-04,44.2935466667,-72.4787483333
5585634,Dactylis glomerata,Plant Phenology,,2017-04-05,37.8092573444,-122.3699914758
5585810,Dactylis glomerata,Plant Phenology,,2017-04-05,37.8096556524,-122.3707406503
5624493,Dactylis glomerata,Plant Phenology,Fruiting,2017-04-09,44.3273299328,-72.5241596997
5631942,Dactylis glomerata,Plant Phenology,,2017-04-08,44.361055,-72.492125
5632768,Dactylis glomerata,Plant Phenology,,2017-04-09,44.2941666667,-72.5177777778
5638178,Dactylis glomerata,Plant Phenology,,2017-04-10,48.417439973,-123.3392356989
5706335,Dactylis glomerata,Plant Phenology,,2017-04-12,44.3056183333,-72.4914183333
5716296,Dactylis glomerata,Plant Phenology,,2017-04-14,40.6096194815,-74.5744657516
5754091,Dactylis glomerata,Plant Phenology,,2017-04-16,35.7901564055,-78.2994496544
5757392,Dactylis glomerata,Plant Phenology,,2017-04-16,35.9104453912,-78.4654048831
5764334,Dactylis glomerata,Plant Phenology,,2017-04-16,37.9052466667,-122.3209
5783707,Dactylis glomerata,Plant Phenology,Fruiting,2017-04-14,38.133874,-122.573876
5783708,Dactylis glomerata,Plant Phenology,Flowering,2017-04-14,38.133874,-122.573876
5791038,Dactylis glomerata,Plant Phenology,,2017-04-17,35.98463396,-79.06028379
5802485,Dactylis glomerata,Plant Phenology,,2017-04-16,37.7976416667,-122.4756
5810526,Dactylis glomerata,Plant Phenology,,2017-04-17,35.768383,-78.679061
5835944,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2017-04-18,37.79931993,-122.47626252
5842895,Dactylis glomerata,Plant Phenology,,2017-04-18,37.9554366667,-122.58413
5910311,Dactylis glomerata,Plant Phenology,,2017-04-22,45.5464190757,-122.3747650535
5914511,Dactylis glomerata,Plant Phenology,,2017-04-22,47.3921974283,-91.2054983062
5923871,Dactylis glomerata,Plant Phenology,,2017-04-22,36.2142538838,-84.0765349288
5933465,Dactylis glomerata,Plant Phenology,,2017-04-22,38.2797235684,-122.4562245007
5941109,Dactylis glomerata,Plant Phenology,Flowering,2017-04-24,38.8061528374,-77.0626792219
5956350,Dactylis glomerata,Plant Phenology,,2017-04-25,37.5606911676,-122.4869419077
5958310,Dactylis glomerata,Plant Phenology,,2017-04-25,39.0355217,-77.0289195
5963480,Dactylis glomerata,Plant Phenology,,2017-04-25,41.9502966667,-87.7234116667
5974941,Dactylis glomerata,Plant Phenology,Flowering,2017-04-24,33.7658461604,-83.2343990351
5975474,Dactylis glomerata,Plant Phenology,,2017-04-26,44.2627933333,-72.5810083333
6016030,Dactylis glomerata,Plant Phenology,,2017-04-29,39.8117366667,-75.566605
6030990,Dactylis glomerata,Plant Phenology,,2017-04-30,35.9684753418,-78.967376709
6035539,Dactylis glomerata,Plant Phenology,,2017-04-28,40.6202314761,-74.5584046841
6036750,Dactylis glomerata,Plant Phenology,,2017-04-29,40.5896722222,-73.9191277778
6077743,Dactylis glomerata,Plant Phenology,,2017-05-02,44.277005,-72.4840183333
6081177,Dactylis glomerata,Plant Phenology,,2017-05-03,40.7461305556,-73.9436416667
6098839,Dactylis glomerata,Plant Phenology,,2017-05-04,44.288,-72.533945
6104368,Dactylis glomerata,Plant Phenology,,2017-05-03,39.0030118001,-77.0664209995
6119578,Dactylis glomerata,Plant Phenology,,2017-05-06,38.7732233154,-121.2552351506
