id,observed_on,quality_grade,taxon_id,taxon_name,common_name,latitude,longitude,place_guess,Plant Phenology
20363786,2015-06-30,research,447812,Fragaria viridis,green strawberry,55.4953261813,46.3349334402,"Шумерлинский р-н, Чувашская Респ., Россия",
21488271,2015-07-01,research,447812,Fragaria viridis,green strawberry,51.4327158793,45.2144454239,"Лысогорский р-н, Саратовская обл., Россия",
25703504,2015-07-04,research,447812,Fragaria viridis,green strawberry,53.9493554447,74.1195968892,"Русско-Полянский р-н, Омская обл., Россия",
40221960,2015-07-03,research,447812,Fragaria viridis,green strawberry,57.7106969042,41.173470843,"Kostromskoy rayon, RU-KT, RU",
65586402,2015-07-12,research,447812,Fragaria viridis,green strawberry,57.4910979609,57.0344286295,"Кунгурский р-н, Пермский край, Россия",
94101516,2015-07-11,research,447812,Fragaria viridis,green strawberry,55.1170205634,83.6062851336,"Тогучинский р-н, Новосибирская обл., Россия",Fruiting
138596953,2015-07-19,research,447812,Fragaria viridis,green strawberry,52.9551790995,57.0356298392,"Бурзянский р-н, Респ. Башкортостан, Россия",Fruiting
144475788,2015-07-06,research,447812,Fragaria viridis,green strawberry,55.0210091558,37.3913266362,"Пролетарский, Московская обл., Россия, 142271",
245371135,2015-07-02,research,447812,Fragaria viridis,green strawberry,52.6124214772,44.0532075609,"Сердобский р-н, Пензенская обл., Россия",
245371702,2015-07-02,research,447812,Fragaria viridis,green strawberry,52.6122781567,44.0525638298,"Сердобский р-н, Пензенская обл., Россия",
20527205,2015-08-27,research,447812,Fragaria viridis,green strawberry,55.5403050286,46.2083756901,"Шумерлинский р-н, Чувашская Респ., Россия",
65036354,2015-08-23,research,447812,Fragaria viridis,green strawberry,54.8461083333,37.8247233333,"Серпуховский р-н, Московская обл., Россия",
146069552,2015-08-17,research,447812,Fragaria viridis,green strawberry,54.195259313,37.7027123932,"Пролетарский р-н, Тула, Тульская обл., Россия",
194035174,2015-08-17,research,447812,Fragaria viridis,green strawberry,49.0319922584,34.5283821723,"Царичанський район, Дніпропетровська область, Україна",
40629882,2015-10-01,research,447812,Fragaria viridis,green strawberry,58.1340505429,52.8690830224,"Глазовский р-н, республика Удмуртия, Россия",
3272853,2016-05-21,research,447812,Fragaria viridis,green strawberry,51.821298,10.903357,NSG Ziegenberg,Flowering
18559742,2016-05-21,research,447812,Fragaria viridis,green strawberry,55.8759041308,44.1910728754,Сомовы горы,
18798652,2016-05-01,research,447812,Fragaria viridis,green strawberry,48.1666024162,16.52670448,"Lobau, Wien, Österreich",Flowering
20206399,2016-05-08,research,447812,Fragaria viridis,green strawberry,51.5767377872,85.5178212015,"Шебалинский р-н, Респ. Алтай, Россия",
20823857,2016-05-14,research,447812,Fragaria viridis,green strawberry,55.1441346865,51.5372296284,"Нижнекамский р-н, Респ. Татарстан, Россия",
51813459,2016-05-15,research,447812,Fragaria viridis,green strawberry,54.3222995447,23.96390253,"Alytus District Municipality, Lithuania",
61705908,2016-05-03,research,447812,Fragaria viridis,green strawberry,47.1159694444,15.4054166667,"Graz, Österreich",
62544812,2016-05-06,research,447812,Fragaria viridis,green strawberry,50.0928377002,31.2990114079,"Переяслав-Хмельницький район, Київська обл., Україна",
66097895,2016-05-01,research,447813,Fragaria viridis campestris,,44.5170625726,34.1481611145,"Ialtyns'ka, UA-KR, UA",Flowering
72982887,2016-05-22,research,447812,Fragaria viridis,green strawberry,51.5683231593,36.0877606852,"Курский р-н, Курская обл., Россия",
72982889,2016-05-22,research,447812,Fragaria viridis,green strawberry,51.5682740155,36.0879524695,"Курский р-н, Курская обл., Россия",
150063876,2016-05-20,research,447812,Fragaria viridis,green strawberry,49.9115268936,82.7055219884,"Восточно-Казахстанская область, 070000, Казахстан",
189890681,2016-05-19,research,447812,Fragaria viridis,green strawberry,49.8008952796,31.1749205155,"Миронівський район, Київська обл., Україна",
198137968,2016-05-20,research,447812,Fragaria viridis,green strawberry,55.0901357864,47.7942157143,"Батыревский р-н, Чувашская Респ., Россия",
19444555,2016-06-03,research,447812,Fragaria viridis,green strawberry,53.597327113,84.5749748813,"Заринский р-н, Алтайский край, Россия",
20499147,2016-06-13,research,447812,Fragaria viridis,green strawberry,54.0187340106,85.8650715046,"Заринский р-н, Алтайский край, Россия",
20823835,2016-05-29,research,447812,Fragaria viridis,green strawberry,55.1110219929,51.4809755498,"Альметьевский р-н, Респ. Татарстан, Россия",
21054130,2016-05-31,research,447812,Fragaria viridis,green strawberry,54.0186880583,85.8656592583,"Заринский р-н, Алтайский край, Россия",
25675149,2016-05-27,research,447812,Fragaria viridis,green strawberry,55.8152777778,37.4125,"Северо-Западный административный округ, Москва, Россия",
38755818,2016-05-28,research,447812,Fragaria viridis,green strawberry,54.7271989955,45.4552870229,"Ichalkovsky District, Mordovia, Russia",
39446584,2016-06-11,research,447812,Fragaria viridis,green strawberry,44.6428803499,33.7804075882,Красный Мак,
61428270,2016-06-07,research,447812,Fragaria viridis,green strawberry,47.1128027778,15.3821861111,"Graz, Österreich",
61428812,2016-06-07,research,447812,Fragaria viridis,green strawberry,47.1125858079,15.3826671617,"Graz, Österreich",Fruiting
70930162,2016-05-28,research,447812,Fragaria viridis,green strawberry,57.5256116744,49.2131101625,"Советский р-н, Кировская обл., Россия",
70959782,2016-05-30,research,447812,Fragaria viridis,green strawberry,54.2727185252,48.3460953624,Парк Винновская роща,
73181476,2016-05-30,research,447812,Fragaria viridis,green strawberry,51.5758191467,36.1211097251,"Курский р-н, Курская обл., Россия",
74554487,2016-06-08,research,447812,Fragaria viridis,green strawberry,50.9472852697,39.3008195072,"Лискинский р-н, Воронежская обл., Россия",
74561354,2016-06-11,research,447812,Fragaria viridis,green strawberry,50.9345425056,39.3242420795,"Лискинский р-н, Воронежская обл., Россия",
104977455,2016-06-03,research,447812,Fragaria viridis,green strawberry,55.094952,39.179978,"Луховицкий р-н, Московская обл., Россия",
105362004,2016-05-28,research,447812,Fragaria viridis,green strawberry,56.1998329209,43.9760438592,"г. Нижний Новгород, Нижегородская обл., Россия",
108859675,2016-06-02,research,447812,Fragaria viridis,green strawberry,54.884358,39.42364,"Луховицкий р-н, Московская обл., Россия",Flowering
147335313,2016-06-05,research,447812,Fragaria viridis,green strawberry,48.5138832698,35.1391964525,"Днепропетровская область, Украина",
233090546,2016-05-27,research,447812,Fragaria viridis,green strawberry,53.4841492896,44.599030821,"Мокшанский р-н, Пензенская обл., Россия",
19798824,2016-07-11,research,447812,Fragaria viridis,green strawberry,55.4964738671,46.3377761213,"Шумерлинский р-н, Чувашская Респ., Россия",
20823849,2016-06-26,research,447812,Fragaria viridis,green strawberry,55.2144365427,51.5781834719,"Нижнекамский р-н, Респ. Татарстан, Россия",
36459040,2016-06-24,research,447812,Fragaria viridis,green strawberry,51.4942239089,80.7860107163,"Егорьевский р-н, Алтайский край, Россия",
38054471,2016-06-26,research,447813,Fragaria viridis campestris,,55.2130634774,51.5791978596,"Нижнекамский р-н, Респ. Татарстан, Россия",
41294847,2016-07-19,research,447812,Fragaria viridis,green strawberry,57.4917682913,57.0339710537,"Кунгурский р-н, Пермский край, Россия",
46366369,2016-07-14,research,447812,Fragaria viridis,green strawberry,53.020115139,45.1203538546,"Пензенский р-н, Пензенская обл., Россия",Fruiting
46375102,2016-06-26,research,447813,Fragaria viridis campestris,,44.7797515447,34.3898309831,"Simferopol's'kyi, UA-KR, UA",Fruiting
47032091,2016-07-12,research,447812,Fragaria viridis,green strawberry,51.9329527274,35.4465818204,"Конышевский р-н, Курская обл., Россия",
47080176,2016-07-13,research,447812,Fragaria viridis,green strawberry,52.9008454609,104.6950074658,"Иркутская обл., Россия, 669001",
52392601,2016-07-02,research,447812,Fragaria viridis,green strawberry,55.0914038983,36.5384073832,"Боровский р-н, Калужская обл., Россия",
77751675,2016-06-26,research,447812,Fragaria viridis,green strawberry,53.9865586,55.0481081,"Сусаҡтау, Респ. Башкортостан, Россия, 452114",
261506588,2016-07-18,research,447812,Fragaria viridis,green strawberry,51.3090494051,95.851684323,"Каа-Хемский р-н, Респу́блика Тыва́, Россия",
261520270,2016-07-02,research,447812,Fragaria viridis,green strawberry,54.701183529,38.739039188,"Моногарово, Московская обл., Россия, 140616",Fruiting
65696564,2016-07-23,research,447812,Fragaria viridis,green strawberry,57.4908176069,57.0342737588,"Кунгурский р-н, Пермский край, Россия",
65697927,2016-07-27,research,447812,Fragaria viridis,green strawberry,57.4254871156,56.9900319729,"Кунгур, Пермский край, Россия",
146686068,2016-08-27,research,447812,Fragaria viridis,green strawberry,55.2363609747,65.815098963,"Kurgan, RU",No Evidence of Flowering
19986475,2016-10-02,research,447812,Fragaria viridis,green strawberry,55.4965211913,46.3365737249,"Шумерлинский р-н, Чувашская Респ., Россия",
5759120,2017-04-16,research,447812,Fragaria viridis,green strawberry,45.002494812,8.5235548019,San Salvatore Monferrato AL,
5796164,2017-04-17,research,447812,Fragaria viridis,green strawberry,50.6450666667,14.01781,"Ústí nad Labem-město, Chequia",
6300048,2017-05-17,research,447812,Fragaria viridis,green strawberry,52.991995,51.150063,"Богатовский р-н, Самарская обл., Россия",
19907582,2017-04-29,research,447812,Fragaria viridis,green strawberry,45.1989239194,39.5458422676,"Усть-Лабинский р-н, Краснодарский край, Россия",
26626254,2017-05-04,research,447812,Fragaria viridis,green strawberry,44.5990232702,33.8967054753,"Бахчисарайский район, Крым",
69105269,2017-05-18,research,447812,Fragaria viridis,green strawberry,56.3312220242,84.922311214,"Томский р-н, Томская обл., Россия",
70683173,2017-05-03,research,447812,Fragaria viridis,green strawberry,51.9326489517,35.4462385053,"Конышевский р-н, Курская обл., Россия",
93121555,2017-04-29,research,447812,Fragaria viridis,green strawberry,49.5606528796,34.4778198188,"Полтавский район, Полтавская область, Украина",
6704087,2017-06-17,research,447812,Fragaria viridis,green strawberry,53.03466,51.644449,"Борский р-н, Самарская обл., Россия",Flowering
19677027,2017-05-27,research,447813,Fragaria viridis campestris,,44.4986127676,33.8599949976,"Балаклавский район, Севастополь",
19713502,2017-06-05,research,447812,Fragaria viridis,green strawberry,55.4964976227,46.3377037484,"Шумерлинский р-н, Чувашская Респ., Россия",
19797634,2017-06-07,research,447812,Fragaria viridis,green strawberry,55.9044026289,44.5359693157,"Кстовский р-н, Нижегородская обл., Россия",
19930299,2017-06-06,research,447812,Fragaria viridis,green strawberry,54.4063288661,40.265456534,"Спасский р-н, Рязанская обл., Россия",
20249730,2017-05-24,research,447812,Fragaria viridis,green strawberry,51.4070883267,39.0287990649,"Костенки, Воронежская обл., Россия",
41035278,2017-06-08,research,447812,Fragaria viridis,green strawberry,57.6585831173,41.0350687445,"Костромской р-н, Костромская обл., Россия",
42552358,2017-05-29,research,447812,Fragaria viridis,green strawberry,55.6629111111,37.6683888889,"Southern, Moscow City, Russia",
42769767,2017-06-14,research,447812,Fragaria viridis,green strawberry,57.4426503435,56.9804380296,"Кунгурский р-н, Пермский край, Россия",
47032316,2017-06-11,research,447812,Fragaria viridis,green strawberry,52.2414882442,35.587399552,"Железногорский р-н, Курская обл., Россия",
50129167,2017-06-03,research,447812,Fragaria viridis,green strawberry,48.6051204115,108.6094693517,"Mungunmorit, Mongolia",
66050995,2017-06-04,research,447812,Fragaria viridis,green strawberry,57.4453345717,56.9654054041,"Кунгур, Пермский край, Россия",
66051048,2017-06-04,research,447812,Fragaria viridis,green strawberry,57.4428591198,56.9564948611,"Кунгур, Пермский край, Россия",
68439533,2017-05-27,research,447812,Fragaria viridis,green strawberry,51.6328835005,39.1375618596,"Советский р-н, Воронеж, Воронежская обл., Россия",
88942119,2017-06-03,research,447812,Fragaria viridis,green strawberry,49.5229815833,30.7633719167,"Dybyntsi, Kyiv Oblast, Ukraine, 09714",
95889475,2017-05-21,research,447812,Fragaria viridis,green strawberry,53.2733467671,34.3768557825,"Volodarskiy Rayon, Bryansk, Bryansk Oblast, Russia",
98196363,2017-06-06,research,447812,Fragaria viridis,green strawberry,53.5541247888,102.5948197346,"Заларинский р-н, Иркутская обл., Россия",
106374508,2017-05-28,research,447812,Fragaria viridis,green strawberry,52.8948748365,103.4693332358,"Усольский р-н, Иркутская обл., Россия",
198886857,2017-06-07,research,447812,Fragaria viridis,green strawberry,54.8470860744,47.2427773447,"Шемуршинский р-н, Чувашская Респ., Россия",
207535514,2017-05-25,research,447812,Fragaria viridis,green strawberry,51.4079038322,33.4624805148,"Krolevets'kyi district, Sumy Oblast, Ukraine",
262001065,2017-05-27,research,447812,Fragaria viridis,green strawberry,53.4378448024,83.9333479364,"Новоалтайск, Алтайский край, Россия",
6954095,2017-07-07,research,447812,Fragaria viridis,green strawberry,57.250045,16.9549583333,"Löttorp, Löttorp, Kalmar Län, SE",
20320873,2017-07-01,research,447812,Fragaria viridis,green strawberry,53.57146231,84.3762374831,"Заринский р-н, Алтайский край, Россия",
30681843,2017-07-12,research,447812,Fragaria viridis,green strawberry,52.4975079241,42.817056506,"Уметский р-н, Тамбовская обл., Россия",
58931283,2017-07-11,research,447812,Fragaria viridis,green strawberry,49.4741361111,40.7497277778,"Chertkovskiy rayon, Rostov, Russia",
65638073,2017-07-03,research,447812,Fragaria viridis,green strawberry,50.7653504259,86.1250521988,"Респ. Алтай, Россия, 649440",Fruiting
68439929,2017-07-09,research,447812,Fragaria viridis,green strawberry,51.6823265047,38.4545310375,"Нижнедевицкий р-н, Воронежская обл., Россия",
179651097,2017-07-03,research,447812,Fragaria viridis,green strawberry,54.1675957539,37.6237539446,"Центральный р-н, Тула, Тульская обл., Россия",
190265213,2017-06-22,research,447812,Fragaria viridis,green strawberry,45.1041866601,41.9131771341,"Шпаковский р-н, Ставропольский край, Россия",
246281765,2017-06-29,research,447812,Fragaria viridis,green strawberry,52.8126976498,44.4531294416,"Колышлейский р-н, Пензенская обл., Россия",
262127820,2017-06-24,research,447812,Fragaria viridis,green strawberry,53.4195986327,84.0251021293,"Первомайский р-н, Алтайский край, Россия",
8488093,2017-08-05,research,447812,Fragaria viridis,green strawberry,55.7963905334,37.4438896179,"Zhivopisnaya ul., 27с13, Moskva, Russia, 123098",
20995674,2017-07-23,research,447812,Fragaria viridis,green strawberry,54.1954496722,41.6371169896,"Шацкий р-н, Рязанская обл., Россия",
21000165,2017-07-28,research,447812,Fragaria viridis,green strawberry,54.9851566179,46.6000778028,"Алатырский р-н, Чувашская Респ., Россия",
47072400,2017-07-27,research,447812,Fragaria viridis,green strawberry,58.1322379803,52.8835025781,"Глазовский р-н, республика Удмуртия, Россия",
193128045,2017-07-24,research,447812,Fragaria viridis,green strawberry,53.7801780847,42.9315493462,"Вадинский р-н, Пензенская обл., Россия",Fruiting
194288456,2017-08-01,research,447812,Fragaria viridis,green strawberry,54.0382331125,40.1326320062,"Кораблинский р-н, Рязанская обл., Россия",
8623030,2017-10-29,research,447812,Fragaria viridis,green strawberry,43.6893184935,3.6637473106,"34380 Argelliers, Frankreich",
11916881,2018-04-29,research,447812,Fragaria viridis,green strawberry,53.1004097222,14.991375,"pyrzycki, Polska",
11987670,2018-05-01,research,447812,Fragaria viridis,green strawberry,54.30442618,23.65944928,"Unnamed Road, 67200, Lietuva",
12166796,2018-05-05,research,447812,Fragaria viridis,green strawberry,46.9423518918,21.2246417999,"Vésztő, 5530 Hungary",
12557333,2018-05-13,research,447812,Fragaria viridis,green strawberry,48.1267565849,16.940106869,"2405 Hundsheim, Österreich",
17277511,2018-05-06,research,447812,Fragaria viridis,green strawberry,49.9633476489,16.1899620867,"566 01 Vysoke Myto, Czechia",
27949780,2018-04-28,research,447812,Fragaria viridis,green strawberry,42.7450924647,47.0069991113,"Буйнакский р-н, Респ. Дагестан, Россия",
43961991,2018-05-01,research,447812,Fragaria viridis,green strawberry,44.5061831952,33.6049893688,"Балаклавский район, Севастополь",
12869398,2018-05-27,research,447812,Fragaria viridis,green strawberry,53.505139,49.942389,"Ставропольский р-н, Самарская обл., Россия",Flowering
13122179,2018-06-02,research,447812,Fragaria viridis,green strawberry,53.347583,50.499972,"Кинельский р-н, Самарская обл., Россия",Flowering
13373358,2018-06-12,research,447812,Fragaria viridis,green strawberry,53.5326883333,49.36558,"Тольятти, Тольятти, Самарская область, RU",
13378344,2018-06-12,research,447812,Fragaria viridis,green strawberry,53.1625202454,34.1127590463,"Овражная ул., 13, Кокино, Брянская обл., Россия, 243365",
13403233,2018-05-23,research,447812,Fragaria viridis,green strawberry,55.7280555556,37.5597222222,"Центральный административный округ, Москва, Россия",Flowering
18797012,2018-05-18,research,447812,Fragaria viridis,green strawberry,54.2217402736,38.9727669836,"Первомайский, Рязанская обл., Россия, 391711",
19119296,2018-06-02,research,447812,Fragaria viridis,green strawberry,53.481148842,83.5914618776,"Тальменский р-н, Алтайский край, Россия",
20387406,2018-06-05,research,447812,Fragaria viridis,green strawberry,51.494467,80.751912,село Малая Шелковка Егорьевский район ,
20387555,2018-06-11,research,447812,Fragaria viridis,green strawberry,51.494467,80.751912,село Малая Шелковка Егорьевский район ,
21774500,2018-05-30,research,447812,Fragaria viridis,green strawberry,53.650284127,46.4762627519,"Bazarnosyzganskiy rayon, RU-UL, RU",
27212459,2018-06-11,research,447812,Fragaria viridis,green strawberry,51.5672748885,45.9007301624,"Ленинский р-н, Саратов, Саратовская обл., Россия",
37225343,2018-06-11,research,447812,Fragaria viridis,green strawberry,51.4944641417,80.7848308287,"Егорьевский р-н, Алтайский край, Россия",
41243993,2018-06-09,research,447812,Fragaria viridis,green strawberry,57.4453478002,56.9975389995,"Кунгурский р-н, Пермский край, Россия",
42646539,2018-06-05,research,447812,Fragaria viridis,green strawberry,58.156156381,52.6514163964,"Глазов, республика Удмуртия, Россия",
48117890,2018-05-29,research,447812,Fragaria viridis,green strawberry,54.7074311278,38.8256901584,"Зарайский р-н, Московская обл., Россия",Flowering
51383605,2018-06-11,research,447812,Fragaria viridis,green strawberry,55.1649787091,61.3225680772,"Центральный р-н, Челябинск, Челябинская обл., Россия",Flowering
66140239,2018-05-22,research,447812,Fragaria viridis,green strawberry,57.440969507,56.9667253604,"Кунгур, Пермский край, Россия",
70088264,2018-06-09,research,447812,Fragaria viridis,green strawberry,49.588719,34.346623,"Полтавский район, Полтавская область, Украина",
77811352,2018-06-11,research,447812,Fragaria viridis,green strawberry,54.0607968321,55.9490988392,"Аургазинский р-н, Респ. Башкортостан, Россия",
79541926,2018-05-20,research,447812,Fragaria viridis,green strawberry,54.2695875554,48.1591497009,Окрестности пос. Лесная Долина,
106604770,2018-05-30,research,447812,Fragaria viridis,green strawberry,52.2380043166,104.3973186847,"Иркутский р-н, Иркутская обл., Россия",
108817507,2018-05-25,research,447812,Fragaria viridis,green strawberry,48.2187,30.0497,"Haivorons'kyi, UA-KH, UA",
154935958,2018-06-06,research,447813,Fragaria viridis campestris,,48.2677,29.5132,"Unnamed Road, Лісниче, Вінницька область, Україна, 24462",
205729752,2018-05-20,research,447812,Fragaria viridis,green strawberry,54.7633519445,37.2482162781,"Заокский р-н, Тульская обл., Россия",
205729755,2018-05-20,research,447812,Fragaria viridis,green strawberry,54.7633519445,37.2482162781,"Заокский р-н, Тульская обл., Россия",
205730023,2018-05-20,research,447812,Fragaria viridis,green strawberry,54.7602510499,37.2463423072,"Заокский р-н, Тульская обл., Россия",
261527238,2018-06-10,research,447812,Fragaria viridis,green strawberry,53.4417938763,83.9423761511,"Новоалтайск, Алтайский край, Россия",
261723637,2018-06-02,research,447812,Fragaria viridis,green strawberry,54.4263524502,83.4054534551,"Искитимский р-н, Новосибирская обл., Россия",Flowering
13766903,2018-06-24,research,447812,Fragaria viridis,green strawberry,54.015389,50.931278,"Сергиевский р-н, Самарская обл., Россия",Fruiting
20507933,2018-06-16,research,447812,Fragaria viridis,green strawberry,53.4083213806,45.7629089355,"Unnamed Road, Пензенская обл., Россия, 442319",
23828885,2018-06-16,research,447812,Fragaria viridis,green strawberry,53.5441513056,83.5411758333,"Тальменский р-н, Алтайский край, Россия",Flowering
63559304,2018-06-17,research,447812,Fragaria viridis,green strawberry,49.9251446962,37.751484029,"Двуречанский район, Харьковская область, Украина",
68148478,2018-07-03,research,447812,Fragaria viridis,green strawberry,52.4927527647,42.7961121638,"Уметский р-н, Тамбовская обл., Россия",
20337469,2018-07-14,research,447812,Fragaria viridis,green strawberry,55.27188,85.9684,"Заводский район, Кемерово, Кемеровская обл., Россия",
27141044,2018-07-19,research,447812,Fragaria viridis,green strawberry,52.9631378463,33.3184036791,"Почепский р-н, Брянская обл., Россия",
37459200,2018-07-21,research,447812,Fragaria viridis,green strawberry,58.1202671601,52.8748926696,"Глазовский р-н, республика Удмуртия, Россия",
42668472,2018-07-30,research,447812,Fragaria viridis,green strawberry,57.4914827072,57.0336335464,"Кунгурский р-н, Пермский край, Россия",
64924459,2018-07-17,research,447812,Fragaria viridis,green strawberry,52.8033008106,106.2390415912,"Ольхонский р-н, Иркутская обл., Россия",Fruiting
66148772,2018-07-24,research,447812,Fragaria viridis,green strawberry,57.4434261779,56.9810862476,"Кунгурский р-н, Пермский край, Россия",
66248765,2018-07-28,research,447812,Fragaria viridis,green strawberry,57.4912029325,57.0349792528,"Кунгурский р-н, Пермский край, Россия",
66249111,2018-08-02,research,447812,Fragaria viridis,green strawberry,57.4913431841,57.0348690269,"Кунгурский р-н, Пермский край, Россия",
66249267,2018-08-06,research,447812,Fragaria viridis,green strawberry,57.4908888205,57.0340946374,"Кунгурский р-н, Пермский край, Россия",
66249662,2018-08-11,research,447812,Fragaria viridis,green strawberry,57.4911725224,57.0344822108,"Кунгурский р-н, Пермский край, Россия",
69101371,2018-07-14,research,447812,Fragaria viridis,green strawberry,52.5605837004,85.3922692974,"Бийский р-н, Алтайский край, Россия",
98299616,2018-07-25,research,447812,Fragaria viridis,green strawberry,53.6003027778,38.8187722222,"Куркинский р-н, Тульская обл., Россия",
156565740,2018-07-26,research,447812,Fragaria viridis,green strawberry,58.1438855508,52.7479624003,"республика Удмуртия, Россия, 427616",
261534288,2018-07-21,research,447812,Fragaria viridis,green strawberry,53.5838013807,83.8104119963,"Altay, RU",
71129978,2018-08-19,research,447812,Fragaria viridis,green strawberry,51.2634252515,86.0719935924,"Чемальский р-н, Респ. Алтай, Россия",
193369628,2018-08-18,research,447812,Fragaria viridis,green strawberry,55.3009542898,58.152631387,"Салаватский р-н, Респ. Башкортостан, Россия",
17860649,2018-10-20,research,447812,Fragaria viridis,green strawberry,53.457639,50.0645,"Волжский р-н, Самарская обл., Россия",
66858378,2019-03-20,research,447812,Fragaria viridis,green strawberry,43.617204,40.057487,"город-курорт Сочи, Краснодарский край, Россия",
22704448,2019-04-19,research,447812,Fragaria viridis,green strawberry,50.1825160684,14.3776992388,"250 67, Větrušice, Středočeský, CZ",
22715890,2019-04-19,research,447812,Fragaria viridis,green strawberry,55.1817699444,36.9852610556,"Москва, Россия",
22747626,2019-04-20,research,447812,Fragaria viridis,green strawberry,51.1375770569,83.0417251587,"Krasnoshchekovskiy rayon, RU-AL, RU",
22759291,2019-04-20,research,447812,Fragaria viridis,green strawberry,53.6850114117,56.0853294656,"Unnamed Road, Респ. Башкортостан, Россия, 453106",
22912775,2019-04-22,research,447812,Fragaria viridis,green strawberry,55.7552909722,37.6128043889,"Central, Moscow City, Russia",
23054415,2019-04-25,research,447812,Fragaria viridis,green strawberry,50.0330206287,14.3241288699,"155 00, Praha, Hlavní město Praha, CZ",
23118640,2019-04-26,research,447812,Fragaria viridis,green strawberry,50.048464159,14.5195443402,"Praha 15, Česko",
23166178,2019-04-26,research,447812,Fragaria viridis,green strawberry,50.1288861667,14.3923666667,"Kamýcká, Praha, Hlavní město Praha, CZ",
23677594,2019-04-28,research,447812,Fragaria viridis,green strawberry,53.2796978269,34.3735973853,"Володарский р-н, Брянск, Брянская обл., Россия",
23745430,2019-04-19,research,447812,Fragaria viridis,green strawberry,47.7905547697,16.8499205001,"Apetlon, Rakousko",Flowering
24385282,2019-05-02,research,447812,Fragaria viridis,green strawberry,55.6401033333,37.551345,"117342, Москва, Москва, RU",
