observation_id,species,term,value,date,latitude,longitude
1781742,Achillea millefolium,Plant Phenology,Flowering,2015-07-18,43.700062,-73.222493
1782961,Achillea millefolium,Plant Phenology,,2015-07-03,40.429869,-105.510111
1783133,Achillea millefolium,Plant Phenology,,2015-07-19,37.673682,-106.655252
1785387,Achillea millefolium,Plant Phenology,,2015-07-20,34.1754730055,-117.9831158313
1786201,Achillea millefolium,Plant Phenology,,2015-07-20,41.664558,-81.355592
1787711,Achillea millefolium,Plant Phenology,,2015-07-21,46.6692083333,-60.9647166667
1788008,Achillea millefolium,Plant Phenology,,2015-07-21,37.769353,-122.465314
1788199,Achillea millefolium,Plant Phenology,,2015-07-21,37.91426478,-122.60235096
1789285,Achillea millefolium,Plant Phenology,,2015-07-21,47.4626666667,-91.276
1789841,Achillea millefolium,Plant Phenology,,2015-07-22,37.769705,-122.46487
1789873,Achillea millefolium,Plant Phenology,,2015-07-22,37.769578,-122.465137
1789918,Achillea millefolium,Plant Phenology,,2015-07-21,45.7782166667,-94.4968027778
1789955,Achillea millefolium,Plant Phenology,,2015-07-22,37.769246,-122.465396
1790288,Achillea millefolium,Plant Phenology,,2015-07-22,44.836211,-85.962381
1790990,Achillea millefolium,Plant Phenology,,2015-07-22,37.769263,-122.464621
1791016,Achillea millefolium,Plant Phenology,,2015-07-22,37.769486,-122.465167
1791490,Achillea millefolium,Plant Phenology,,2015-07-22,40.069253,-105.434089
1793149,Achillea millefolium,Plant Phenology,,2015-07-22,36.62822,-87.139291
1797248,Achillea millefolium,Plant Phenology,,2015-07-21,40.198516,-105.596537
1816930,Achillea millefolium,Plant Phenology,,2015-07-11,39.430595,-120.240886
1840033,Achillea millefolium,Plant Phenology,,2015-07-02,39.443277,-120.220535
1842823,Achillea millefolium,Plant Phenology,,2015-06-24,41.315357,-72.564853
1847581,Achillea millefolium,Plant Phenology,,2015-07-20,44.397124,-68.207996
1890753,Achillea millefolium,Plant Phenology,,2015-07-02,44.340881,-72.461311
1907550,Achillea millefolium,Plant Phenology,Flowering,2015-07-15,44.36789,-72.4373166667
2823575,Achillea millefolium,Plant Phenology,,2015-06-25,39.063111,-78.058898
2879654,Achillea millefolium,Plant Phenology,,2015-07-01,43.348834,-72.504954
3814894,Achillea millefolium,Plant Phenology,,2015-07-17,39.7344798813,-76.0416984558
4365001,Achillea millefolium,Plant Phenology,,2015-07-15,49.6975535566,-123.1786001478
4638326,Achillea millefolium,Plant Phenology,,2015-07-02,38.7548315403,-77.2950410843
5082278,Achillea millefolium,Plant Phenology,,2015-07-02,38.7607847,-77.3074758
5152178,Achillea millefolium,Plant Phenology,,2015-06-28,40.042895,-122.849715
5435675,Achillea millefolium,Plant Phenology,,2015-06-24,39.434167,-120.2465
5435689,Achillea millefolium,Plant Phenology,,2015-06-25,39.435783,-120.260383
6622355,Achillea millefolium,Plant Phenology,Flowering,2015-07-19,46.2910281765,-85.9455299907
6714453,Achillea millefolium,Plant Phenology,,2015-07-01,43.070432,-89.439193
8245699,Achillea millefolium,Plant Phenology,,2015-07-06,51.1669121261,-114.3713665621
9242556,Achillea millefolium,Plant Phenology,,2015-07-22,43.9635466667,-69.4236216667
9472117,Achillea millefolium,Plant Phenology,,2015-07-05,44.6028985578,-73.0180033296
9472655,Achillea millefolium,Plant Phenology,,2015-07-05,44.6888802836,-73.1188222021
9805896,Achillea millefolium,Plant Phenology,,2015-07-16,39.643239,-120.39093
14208757,Achillea millefolium,Plant Phenology,,2015-07-16,43.2533468642,-79.9475237246
14541619,Achillea millefolium,Plant Phenology,,2015-06-25,35.459595,-83.1171333333
14993326,Achillea millefolium,Plant Phenology,,2015-07-15,41.6796111181,-83.6660599709
15227287,Achillea millefolium,Plant Phenology,,2015-07-16,19.994337344,-97.977324971
15981525,Achillea millefolium,Plant Phenology,,2015-07-02,43.9093697533,-103.772342249
16989922,Achillea millefolium,Plant Phenology,,2015-07-21,39.0712138333,-104.9321833333
18998758,Achillea millefolium,Plant Phenology,,2015-07-12,41.621941,-79.15315
19648289,Achillea millefolium,Plant Phenology,Flowering,2015-07-07,52.208159997,-81.6960884218
19732645,Achillea millefolium,Plant Phenology,,2015-06-28,40.3819181113,-74.7456920656
19732646,Achillea millefolium,Plant Phenology,,2015-06-28,40.3819181113,-74.7456920656
20314574,Achillea millefolium,Plant Phenology,,2015-06-29,48.8737321319,-125.1603196176
24937482,Achillea millefolium,Plant Phenology,,2015-07-17,40.7559818208,-73.7442257697
25192583,Achillea millefolium,Plant Phenology,Flowering,2015-07-03,43.997842,-77.701786
34013473,Achillea millefolium,Plant Phenology,,2015-07-19,51.3217416,-116.1860049
36596718,Achillea millefolium,Plant Phenology,,2015-07-22,39.5500507,-105.7820674
38284522,Achillea millefolium,Plant Phenology,Flowering,2015-07-10,46.512547,-84.295265
38350852,Achillea millefolium,Plant Phenology,Flowering,2015-07-15,46.5370210181,-84.2962570523
38649555,Achillea millefolium,Plant Phenology,Flowering,2015-07-11,46.517887,-84.283614
41739784,Achillea millefolium,Plant Phenology,,2015-06-27,49.0347666667,-113.9222533333
57872899,Achillea millefolium,Plant Phenology,,2015-07-07,39.3793398949,-104.9006804742
67941889,Achillea millefolium,Plant Phenology,,2015-06-23,49.0650319746,-120.8845449537
69099377,Achillea millefolium,Plant Phenology,,2015-07-10,46.4341356,-94.7920436
71948478,Achillea millefolium,Plant Phenology,,2015-07-03,42.4751670854,-71.6457580402
79577291,Achillea millefolium,Plant Phenology,,2015-07-11,45.492361,-76.081845
79732434,Achillea millefolium,Plant Phenology,Flowering,2015-07-20,47.5505182219,-122.1241664786
86432051,Achillea millefolium,Plant Phenology,,2015-06-24,46.9144568,-121.6434563
93276295,Achillea millefolium,Plant Phenology,,2015-07-07,38.8289490323,-120.3649463345
100028468,Achillea millefolium,Plant Phenology,,2015-07-12,37.9574476192,-79.7601625254
107452803,Achillea millefolium,Plant Phenology,,2015-06-25,43.4610740198,-121.7074471405
109769966,Achillea millefolium,Plant Phenology,,2015-07-19,48.47742,-113.34237
121615513,Achillea millefolium,Plant Phenology,,2015-07-18,42.3010525344,-72.5881456102
124130145,Achillea millefolium,Plant Phenology,,2015-07-17,44.7262,-110.7022883333
141439638,Achillea millefolium,Plant Phenology,,2015-07-12,57.903568,-134.284072
141440884,Achillea millefolium,Plant Phenology,,2015-07-10,57.727463,-133.582237
147455254,Achillea millefolium,Plant Phenology,,2015-07-14,45.2460445244,-109.5902700672
150698676,Achillea millefolium,Plant Phenology,Flower Budding,2015-06-27,44.2650319967,-124.1104817898
151559550,Achillea millefolium,Plant Phenology,,2015-07-09,23.7544445,-105.3827778
169841917,Achillea millefolium,Plant Phenology,,2015-07-04,39.4560998036,-120.1846550439
196451768,Achillea millefolium,Plant Phenology,,2015-07-04,45.765705615,-71.945554908
197928646,Achillea millefolium,Plant Phenology,,2015-07-10,40.4907213629,-106.8193561809
233335190,Achillea millefolium,Plant Phenology,,2015-07-11,50.4186925,-122.2783993
233341191,Achillea millefolium,Plant Phenology,,2015-07-14,51.3233046409,-116.185993541
244823748,Achillea millefolium,Plant Phenology,Flowering,2015-07-18,46.8772557,-96.5788187
259469087,Achillea millefolium,Plant Phenology,Flowering,2015-07-05,44.3252,-89.2020366667
260514117,Achillea millefolium,Plant Phenology,Flower Budding,2015-07-21,38.8734989565,-78.1488347368
1796299,Achillea millefolium,Plant Phenology,,2015-07-24,41.81090277,-72.25643031
1799651,Achillea millefolium,Plant Phenology,,2015-07-25,44.422516,-72.757151
1801117,Achillea millefolium,Plant Phenology,,2015-07-25,41.816756,-72.269432
1803712,Achillea millefolium,Plant Phenology,,2015-07-23,37.278529,-118.612099
1805555,Achillea millefolium,Plant Phenology,,2015-07-25,39.432721,-120.246654
1805735,Achillea millefolium,Plant Phenology,,2015-07-26,44.469472,-110.461457
1810093,Achillea millefolium,Plant Phenology,,2015-07-28,43.488638,-110.762699
1814306,Achillea millefolium,Plant Phenology,,2015-07-24,37.036321,-118.809328
1815453,Achillea millefolium,Plant Phenology,Flowering,2015-07-29,47.34436,-122.009859
1816270,Achillea millefolium,Plant Phenology,Flowering,2015-07-23,44.473854,-73.187139
1816462,Achillea millefolium,Plant Phenology,,2015-07-30,45.44685,-75.651236
1819812,Achillea millefolium,Plant Phenology,,2015-07-31,38.408647,-122.823896
1820340,Achillea millefolium,Plant Phenology,,2015-07-23,39.308995,-120.114322
1820983,Achillea millefolium,Plant Phenology,Flowering,2015-07-31,46.793151,-121.727252
1822632,Achillea millefolium,Plant Phenology,,2015-08-01,45.625069,-65.080278
1822858,Achillea millefolium,Plant Phenology,,2015-08-01,45.627508,-65.05826
1822862,Achillea millefolium,Plant Phenology,,2015-08-01,45.62573,-65.079154
1824163,Achillea millefolium,Plant Phenology,,2015-08-01,34.1973489157,-118.0218369426
1826494,Achillea millefolium,Plant Phenology,,2015-08-02,38.039115,-104.971045
1829607,Achillea millefolium,Plant Phenology,,2015-08-01,41.116553,-82.059782
1829798,Achillea millefolium,Plant Phenology,,2015-07-27,44.549916,-110.400209
1829868,Achillea millefolium,Plant Phenology,,2015-08-03,34.1967529016,-118.0274265996
1833641,Achillea millefolium,Plant Phenology,,2015-08-04,49.26997028,-123.2601946
1837612,Achillea millefolium,Plant Phenology,,2015-08-01,45.60074094,-64.94513391
1841229,Achillea millefolium,Plant Phenology,,2015-08-07,39.363797,-120.266438
1841497,Achillea millefolium,Plant Phenology,,2015-07-31,46.6537783333,-86.11042
1841815,Achillea millefolium,Plant Phenology,,2015-07-26,38.405834198,-123.0980529785
1842226,Achillea millefolium,Plant Phenology,,2015-08-07,34.0578088961,-118.1532348653
1842473,Achillea millefolium,Plant Phenology,,2015-08-07,37.55938,-96.6408383333
1844835,Achillea millefolium,Plant Phenology,,2015-08-08,46.88893,-71.14926
1845937,Achillea millefolium,Plant Phenology,,2015-08-03,37.5684611111,-119.5036197222
1847315,Achillea millefolium,Plant Phenology,,2015-08-08,37.3463583333,-122.3392516667
1848776,Achillea millefolium,Plant Phenology,,2015-08-02,39.0666466667,-76.7836616667
1849585,Achillea millefolium,Plant Phenology,,2015-08-09,40.805474,-106.956062
1850068,Achillea millefolium,Plant Phenology,Flowering,2015-08-09,46.20307222,-61.37060766
1850062,Achillea millefolium,Plant Phenology,,2015-07-29,40.377206,-105.521665
1851073,Achillea millefolium,Plant Phenology,,2015-08-01,43.74751,-110.05888
1854925,Achillea millefolium,Plant Phenology,,2015-08-11,34.1800316816,-118.0466804829
1861204,Achillea millefolium,Plant Phenology,,2015-08-14,44.663816,-73.345269
1861997,Achillea millefolium,Plant Phenology,,2015-08-13,38.42293,-123.114731
1865386,Achillea millefolium,Plant Phenology,,2015-08-15,48.4333616667,-123.4529283333
