id,observed_on,quality_grade,taxon_id,taxon_name,common_name,latitude,longitude,place_guess,Plant Phenology
1772257,2015-07-15,research,52821,Achillea millefolium,common yarrow,43.161233,-88.888857,Snapper Prairie State Natural Area,Flowering
1781742,2015-07-18,research,52821,Achillea millefolium,common yarrow,43.700062,-73.222493,"Halfmoon Pond State Park, Hubbardton, Vermont",Flowering
1907550,2015-07-15,research,52821,Achillea millefolium,common yarrow,44.36789,-72.4373166667,"Washington, Vermont, United States",Flowering
2655825,2015-05-15,research,52821,Achillea millefolium,common yarrow,37.2059364167,-121.9850921389,"St. Joseph's Hill Open Space Preserve, Santa Clara, California, United States",Flowering
6622355,2015-07-19,research,52821,Achillea millefolium,common yarrow,46.2910281765,-85.9455299907,"Schoolcraft County, MI, USA",Flowering
8828794,2015-06-05,research,52821,Achillea millefolium,common yarrow,47.368202,-122.441568,"Maury Island, King County WA 98070, USA",Flowering
9981088,2015-06-15,research,52821,Achillea millefolium,common yarrow,44.4646245989,-77.2339412155,"Tweed, ON, Canada",Flowering
18669029,2015-06-09,research,52821,Achillea millefolium,common yarrow,41.6078009671,-87.6895146888,"Gensburg - Markham Prairie Nature Preserve, Markham, Cook County, IL, USA",Flowering
19648289,2015-07-07,research,52821,Achillea millefolium,common yarrow,52.208159997,-81.6960884218,"Cochrane District, ON, Canada",Flowering
21012661,2015-06-18,research,52821,Achillea millefolium,common yarrow,45.4081585865,-75.7458818258,"Remic Rapids, Ottawa, ON, Canada",Flowering
25192583,2015-07-03,research,52821,Achillea millefolium,common yarrow,43.997842,-77.701786,"Brighton, ON, Canada",Flowering
38284522,2015-07-10,research,52821,Achillea millefolium,common yarrow,46.512547,-84.295265,"railway corridor near Lake Street -  Sault Ste. Marie, ON, Canada",Flowering
38350852,2015-07-15,research,52821,Achillea millefolium,common yarrow,46.5370210181,-84.2962570523,"Sault College Woodlot - meadow - Sault Ste. Marie, ON, Canada",Flowering
38649555,2015-07-11,research,52821,Achillea millefolium,common yarrow,46.517887,-84.283614," railway corridor Black Road to South Market Street - Sault Ste. Marie, ON, Canada",Flowering
136089998,2015-06-09,research,52821,Achillea millefolium,common yarrow,47.3731432096,-120.4731493491,"Peavine Canyon, Chelan County, WA, USA",Flowering
150698676,2015-06-27,research,52821,Achillea millefolium,common yarrow,44.2650319967,-124.1104817898,"Lane County, OR, USA",Flower Budding
200820048,2015-06-19,research,52821,Achillea millefolium,common yarrow,44.6136092812,-73.1013147246,"Chittenden County, VT, USA",Flowering
244823748,2015-07-18,research,52821,Achillea millefolium,common yarrow,46.8772557,-96.5788187,"Glyndon, MN 56547, USA",Flowering
259469087,2015-07-05,research,52821,Achillea millefolium,common yarrow,44.3252,-89.2020366667,"Waupaca County, WI, USA",Flowering
1815453,2015-07-29,research,52821,Achillea millefolium,common yarrow,47.34436,-122.009859,"27969–27999 Maple Ridge Way SE, Black Diamond, WA, US",Flowering
1816270,2015-07-23,research,52821,Achillea millefolium,common yarrow,44.473854,-73.187139,"Sheraton Conference Center, South Burlington, Vermont",Flowering
1820983,2015-07-31,research,52821,Achillea millefolium,common yarrow,46.793151,-121.727252,"Mount Rainier, Mount Rainier National Park, Pierce County, US-WA, US",Flowering
1850068,2015-08-09,research,52821,Achillea millefolium,common yarrow,46.20307222,-61.37060766,"inverness, ns",Flowering
1972089,2015-09-08,research,52821,Achillea millefolium,common yarrow,48.927746,-122.742879,"Golf Course Drive, Birch Bay, WA",Flowering
1975885,2015-09-10,research,52821,Achillea millefolium,common yarrow,48.6833,-121.000671,"Panther Creek Trail, North Cascades, Washington",Flowering
2003018,2015-09-04,research,52821,Achillea millefolium,common yarrow,44.3827616667,-72.4893233333,"Washington, Vermont, United States",Flowering
2018844,2015-09-23,research,52821,Achillea millefolium,common yarrow,44.5642566667,-73.3104616667,"Chittenden, Vermont, United States",Fruiting
18687009,2015-07-23,research,239064,Achillea millefolium borealis,Northern Yarrow,44.8727258,-79.8695976,"Beausoleil Island, Georgian Bay, ON, Canada",Flowering
79732434,2015-07-20,research,52821,Achillea millefolium,common yarrow,47.5505182219,-122.1241664786,"Lewis Creek Park (3), Cougar Mountain, Bellevue, WA, USA",Flowering
117410407,2015-08-23,research,52821,Achillea millefolium,common yarrow,44.2778383333,-122.144695,"Linn County, OR, USA",Flowering
260514117,2015-07-21,research,52821,Achillea millefolium,common yarrow,38.8734989565,-78.1488347368,"Warren County, VA, USA",Flower Budding
2343236,2015-11-02,research,52821,Achillea millefolium,common yarrow,43.618933,-72.994912,"Pine Hill Park, Rutland, Vermont",Flowering
2369706,2015-11-10,research,52821,Achillea millefolium,common yarrow,47.655692,-122.293139,Union Bay Natural Area,Flowering
2400432,2015-11-19,research,52821,Achillea millefolium,common yarrow,47.170809,-122.528907,,Flowering
2880210,2016-04-03,research,52821,Achillea millefolium,common yarrow,37.46344,-122.278392,"Edgewood County Park, San Mateo County, CA",Flower Budding
2880935,2016-04-04,research,52821,Achillea millefolium,common yarrow,37.4695783333,-122.27652,"Edgewood Park & Natural Preserve, Emerald Hills, CA, US",Flower Budding
2903652,2016-02-26,research,52821,Achillea millefolium,common yarrow,37.2063522222,-121.9860381944,"Santa Clara, California, United States",Flowering
2982926,2016-04-20,research,52821,Achillea millefolium,common yarrow,39.3369827466,-123.0915110653,"95469, Potter Valley, CA, US",Flowering
2984609,2016-04-20,research,52821,Achillea millefolium,common yarrow,37.4727466667,-122.27993,"Edgewood Park & Natural Preserve, Emerald Hills, CA, US",Flowering
3043077,2016-04-27,research,52821,Achillea millefolium,common yarrow,37.4732812029,-122.2788554617,"Edgewood Park & Natural Preserve, Redwood City, CA, US",Flower Budding
3115407,2016-05-06,research,52821,Achillea millefolium,common yarrow,45.62086473,-122.66596371,"Lewis and Clark Hwy Vancouver, WA 98661",Flowering
3115946,2016-05-06,research,52821,Achillea millefolium,common yarrow,48.3154633333,-120.6610333333,"Lake Chelan National Recreation Area, Stehekin, WA, US",Flowering
3181027,2016-05-13,research,52821,Achillea millefolium,common yarrow,39.20208,-121.19622,"18300–18698 Penn Valley Dr, Penn Valley, CA, US",Flowering
3204880,2016-05-18,research,52821,Achillea millefolium,common yarrow,43.6133376277,-72.5423245412,"301–369 Carlton Hill Rd, Woodstock, VT, US",No Evidence of Flowering
3216851,2016-05-17,research,52821,Achillea millefolium,common yarrow,45.6307417811,-121.354668662,"Wasco County, US-OR, US",Flowering
3216857,2016-05-19,research,52821,Achillea millefolium,common yarrow,45.684177,-121.303954,"Wasco County, US-OR, US",Flowering
3216895,2016-05-19,research,52821,Achillea millefolium,common yarrow,45.684477,-121.303525,"Wasco County, US-OR, US",Flowering
3216906,2016-05-19,research,52821,Achillea millefolium,common yarrow,45.684162,-121.302527,"Wasco County, US-OR, US",Flowering
3217050,2016-05-18,research,52821,Achillea millefolium,common yarrow,45.688122,-121.304897,Rowena Plateau,Flowering
3217059,2016-05-19,research,52821,Achillea millefolium,common yarrow,45.688122,-121.304897,Rowena Plateau,No Evidence of Flowering
3217449,2016-05-19,research,52821,Achillea millefolium,common yarrow,45.683278,-121.300392,"Wasco County, US-OR, US",Flowering
3217473,2016-05-19,research,52821,Achillea millefolium,common yarrow,45.682918,-121.302452,"Wasco County, US-OR, US",Flowering
3232990,2016-05-20,research,52821,Achillea millefolium,common yarrow,48.0996054132,-123.4253662919,"2954–3002 Mount Angeles Rd, Port Angeles, WA, US",Flower Budding
3238231,2016-05-20,research,52821,Achillea millefolium,common yarrow,48.32510532,-120.68470302,"Lake Chelan National Recreation Area, North Cascades National Park Service Complex, Chelan County, US-WA, US",Flowering
3251117,2016-05-20,research,52821,Achillea millefolium,common yarrow,48.2047127188,-122.7055411042,"Ebeys Landing Natl Hist Res, Coupeville, WA, US",Flowering
3255987,2016-05-21,research,52821,Achillea millefolium,common yarrow,48.33608725,-120.70051218,"Lake Chelan National Recreation Area, North Cascades National Park Service Complex, Chelan County, US-WA, US",Flowering
3255990,2016-05-21,research,52821,Achillea millefolium,common yarrow,48.33647662,-120.70009607,"Lake Chelan National Recreation Area, North Cascades National Park Service Complex, Chelan County, US-WA, US",Flowering
3256193,2016-05-21,research,52821,Achillea millefolium,common yarrow,48.1971030822,-122.7192341165,"Pacific Northwest National Scenic Trl, Coupeville, WA, US",Flowering
3282079,2016-05-21,research,52821,Achillea millefolium,common yarrow,45.620964,-122.665902,"Fort Vancouver, South Prarie",Flowering
3299810,2016-05-18,research,52821,Achillea millefolium,common yarrow,45.684477,-121.301744,"Wasco County, US-OR, US",Flowering
3299893,2016-05-19,research,52821,Achillea millefolium,common yarrow,45.67908,-121.300907,"Wasco County, US-OR, US",Flowering
3299952,2016-05-19,research,52821,Achillea millefolium,common yarrow,45.683758,-121.302538,"Oregon, US",Flowering
3299955,2016-05-19,research,52821,Achillea millefolium,common yarrow,45.684297,-121.302066,"Wasco County, US-OR, US",Flowering
3299964,2016-05-18,research,52821,Achillea millefolium,common yarrow,45.685077,-121.302195,"Wasco County, US-OR, US",Flowering
3299982,2016-05-18,research,52821,Achillea millefolium,common yarrow,45.683998,-121.301529,"Wasco County, US-OR, US",Flowering
3299998,2016-05-19,research,52821,Achillea millefolium,common yarrow,45.681779,-121.301358,"Oregon, US",Flowering
3300045,2016-05-19,research,52821,Achillea millefolium,common yarrow,45.688122,-121.304897,"Wasco County, US-OR, US",Flowering
3310217,2016-05-18,research,52821,Achillea millefolium,common yarrow,45.6809344193,-121.3003616408,"Wasco County, US-OR, US",Flowering
3310263,2016-05-19,research,52821,Achillea millefolium,common yarrow,45.682259,-121.302173,"Wasco County, US-OR, US",Flowering
3310362,2016-05-19,research,52821,Achillea millefolium,common yarrow,45.682678,-121.301422,"Wasco County, US-OR, US",Flowering
3310547,2016-05-19,research,52821,Achillea millefolium,common yarrow,45.683536,-121.301548,"Oregon, US",Flowering
3315843,2016-05-25,research,52821,Achillea millefolium,common yarrow,36.8014324901,-80.2708577624,"Virginia, US",Flowering
3333704,2016-05-29,research,52821,Achillea millefolium,common yarrow,41.5656777778,-87.9767083333,"60491, Homer Glen, IL, US",Flowering
3355905,2016-05-31,research,52821,Achillea millefolium,common yarrow,41.962968,-87.631953,"Cook County, US-IL, US",Flower Budding
3359835,2016-06-01,research,52821,Achillea millefolium,common yarrow,41.5196888889,-87.9123916667,"Will, Illinois, United States",Flowering
3377222,2016-06-03,research,52821,Achillea millefolium,common yarrow,41.930682,-88.320733,Ferson Creek Fen,Flowering
3387550,2016-06-05,research,52821,Achillea millefolium,common yarrow,43.32548238,-72.51374144,"Windsor County, US-VT, US",Flowering
3387638,2016-06-04,research,52821,Achillea millefolium,common yarrow,37.363813,-122.190998,"Foothills Park, Santa Clara County, US-CA, US",Flowering
3395021,2016-06-06,research,52821,Achillea millefolium,common yarrow,42.86750168,-112.42861619,"650 Memorial Dr Pocatello, ID 83201",No Evidence of Flowering
3411570,2016-06-08,research,52821,Achillea millefolium,common yarrow,43.82526516,-72.28671836,"Thetford, VT",Flowering
3411699,2016-06-05,research,52821,Achillea millefolium,common yarrow,48.4756832617,-120.1405827609,"Okanogan County, US-WA, US",Flowering
3412254,2016-06-07,research,52821,Achillea millefolium,common yarrow,48.851739401,-119.0528108833,"Okanogan County, US-WA, US",Flowering
3426583,2016-06-10,research,52821,Achillea millefolium,common yarrow,43.10176417,-71.66796536,"Hillsborough County, US-NH, US",Flowering
3428251,2016-06-10,research,52821,Achillea millefolium,common yarrow,44.2633154523,-72.5623395201,"21–99 Towne St, Montpelier, VT, US",Flowering
3432360,2016-06-10,research,52821,Achillea millefolium,common yarrow,40.5636994565,-73.8817532808,"Gateway National Recreation Area, Queens County, US-NY, US",Flowering
3442075,2016-06-12,research,52821,Achillea millefolium,common yarrow,43.82287592,-72.28524872,"Thetford, VT",Flowering
3458470,2016-06-13,research,52821,Achillea millefolium,common yarrow,43.689093,-72.794208,"River Road, Killington, VT",Flowering
3477399,2016-06-18,research,52821,Achillea millefolium,common yarrow,41.69603296,-70.00133468,"Chatham, MA",Flowering
3479019,2016-06-18,research,52821,Achillea millefolium,common yarrow,42.98,-73.8427777778,"Zim Smith Trail, Town of Ballston, NY",Flowering
3494403,2016-06-08,research,52821,Achillea millefolium,common yarrow,48.6953784979,-118.016426709,"Stevens County, Lake Roosevelt National Recreation Area, US-WA, US",Flowering
3496651,2016-06-21,research,52821,Achillea millefolium,common yarrow,43.83699411,-72.19619228,"Thetford, VT",Flowering
3501912,2016-06-22,research,52821,Achillea millefolium,common yarrow,51.1719883333,-115.5888216667,"Banff National Park, , AB, CA",Flowering
3502646,2016-06-22,research,52821,Achillea millefolium,common yarrow,43.86874882,-72.1822455,"Thetford, VT",Flowering
3508150,2016-06-22,research,52821,Achillea millefolium,common yarrow,48.543723,-122.686705,"Skagit, Washington, United States",Flowering
3523695,2016-06-25,research,52821,Achillea millefolium,common yarrow,62.1113214689,-136.2682475338,"Klondike Hwy, Carmacks, YT, CA",Flowering
3526581,2016-06-26,research,52821,Achillea millefolium,common yarrow,43.80145291,-72.1930469,"Thetford, VT",Flowering
3538723,2016-06-28,research,52821,Achillea millefolium,common yarrow,43.82391234,-72.29800923,"Thetford, VT",Flowering
3548125,2016-06-29,research,52821,Achillea millefolium,common yarrow,43.8201206,-72.30362694,"Thetford, VT",Flowering
3567917,2016-06-28,research,52821,Achillea millefolium,common yarrow,35.767455,-82.264796,"Mount Mitchell, North Carolina",Flowering
3570553,2016-06-30,research,52821,Achillea millefolium,common yarrow,45.6261333333,-122.761575,"97203, Portland, OR, US",Flowering
3580973,2016-06-30,research,52821,Achillea millefolium,common yarrow,41.724524,-88.291127,"Kendall, Illinois, United States",Flowering
3598828,2016-07-02,research,52821,Achillea millefolium,common yarrow,37.8208358959,-122.0476702509,"Las Trampas Regional Wilderness, Contra Costa County, US-CA, US",Flowering
3608416,2016-06-25,research,52821,Achillea millefolium,common yarrow,52.222545,-117.1953716667,"Jasper National Park, , AB, CA",Flower Budding
3610107,2016-07-03,research,52821,Achillea millefolium,common yarrow,43.85120007,-72.18734522,"Thetford, VT",Flowering
3613601,2016-07-03,research,52821,Achillea millefolium,common yarrow,48.3108248541,-117.7521098069,"North Atlantic Ocean, , , ",Flowering
3621850,2016-06-29,research,52821,Achillea millefolium,common yarrow,35.765558,-82.265105,Mt. Mitchell State Park,Flowering
3633708,2016-06-29,research,52821,Achillea millefolium,common yarrow,35.7456398333,-82.2776862222,Mt. Mitchell State Park,Flowering
3633902,2016-06-28,research,52821,Achillea millefolium,common yarrow,41.6568819601,-87.563996315,"South Side, Chicago, IL, USA",Flowering
3645179,2016-07-08,research,52821,Achillea millefolium,common yarrow,46.608044,-124.043042,"Leadbetter Point, Pacific Co, WA",Flowering
3647190,2016-07-07,research,52821,Achillea millefolium,common yarrow,47.5614583333,-122.3153916667,"1213–1335 S Snoqualmie St, Seattle, WA, US",Flowering
3648465,2016-07-09,research,52821,Achillea millefolium,common yarrow,47.5134947151,-122.3060057034,"10048–10070 W Marginal Pl S, Seattle, WA, US",Flowering
3650797,2016-07-09,research,52821,Achillea millefolium,common yarrow,44.6003805556,-73.1781222222,Stewart Ln,Flowering
3651447,2016-07-09,research,52821,Achillea millefolium,common yarrow,37.81878891,-122.12649442,"1288 Rimer Drive Moraga, CA 94556",Flowering
3651732,2016-07-09,research,52821,Achillea millefolium,common yarrow,45.188130886,-79.490079081,"Muskoka, CA-ON, CA",Flowering
3670933,2016-07-13,research,52821,Achillea millefolium,common yarrow,43.80547362,-72.2383143,"Thetford, VT",Flowering
3824851,2016-07-08,research,52821,Achillea millefolium,common yarrow,33.70715,-116.629492,"California, United States",Flowering
8403267,2016-07-03,research,52821,Achillea millefolium,common yarrow,35.6906072,-105.8714664,"Upper Canyon Rd, Santa Fe, NM, USA",Flowering
9128556,2016-05-24,research,52821,Achillea millefolium,common yarrow,36.482043038,-121.1829216534,"San Benito County, CA, USA",Flowering
10029720,2016-06-20,research,52821,Achillea millefolium,common yarrow,52.9781445085,-87.3655664921,"Webequie, ON P0V, Canada",Flower Budding
10221389,2016-06-11,research,52821,Achillea millefolium,common yarrow,41.136381,-82.214303,"Findley State Park, OH, US",Flowering
10589232,2016-07-11,research,52821,Achillea millefolium,common yarrow,41.7385854875,-80.8891055136,United States,Flowering
11439344,2016-05-18,research,52821,Achillea millefolium,common yarrow,38.3898466667,-82.2963166667,"Barboursville, WV  25504, Barboursville, WV, US",Flowering
32774586,2016-06-20,research,52821,Achillea millefolium,common yarrow,50.6409057388,-114.6627570257,"Division No. 15, AB, Canada",Flowering
32806581,2016-06-20,research,52821,Achillea millefolium,common yarrow,50.6400346383,-114.6660185012,"Division No. 15, AB, Canada",Flowering
34316176,2016-05-28,research,52821,Achillea millefolium,common yarrow,36.2505046493,-81.4577359713,"North Carolina, US",Flowering
41477093,2016-06-12,research,52821,Achillea millefolium,common yarrow,40.3263847245,-75.8755359162,St. Lawrence Borough,Flowering
46679136,2016-07-02,research,52821,Achillea millefolium,common yarrow,43.830028378,-72.6201830799,"Bethel, VT, USA",Flowering
91306272,2016-06-16,research,52821,Achillea millefolium,common yarrow,40.701175,-74.3178716667,"S Springfield Ave, Springfield, NJ, US",No Evidence of Flowering
137047071,2016-06-09,research,52821,Achillea millefolium,common yarrow,47.2918758161,-120.6593681521,"Lion Gulch, Kittitas County, WA, USA",Flowering
144094848,2016-06-01,research,52821,Achillea millefolium,common yarrow,37.8745490301,-122.5874514639,"Marin County, CA, USA",Flowering
203459783,2016-04-23,research,52821,Achillea millefolium,common yarrow,37.851668754,-121.9368317827,"Mount Diablo State Park, Danville, CA, US",Flowering
212338279,2016-07-04,research,52821,Achillea millefolium,common yarrow,44.8453851531,-92.7825038142,Afton State Park,Flowering
212351839,2016-06-15,research,52821,Achillea millefolium,common yarrow,44.1578833335,-94.0886331907,Minneopa State Park,Flowering
212719526,2016-05-24,research,52821,Achillea millefolium,common yarrow,44.1584683089,-94.089748998,Minneopa State Park,Flower Budding
254024088,2016-05-14,research,52821,Achillea millefolium,common yarrow,44.1581218834,-94.0884400726,"Blue Earth County, MN, USA",Flower Budding
3698157,2016-07-16,research,52821,Achillea millefolium,common yarrow,42.911086,-88.485013,Kettle Moraine Low Prairie State Natural Area,Flowering
3714013,2016-07-17,research,52821,Achillea millefolium,common yarrow,43.0357330278,-88.9228458611,"Jefferson County, WI, USA",Flowering
3717317,2016-07-21,research,52821,Achillea millefolium,common yarrow,38.9851194444,-106.9735944444,"Gunnison County, CO, USA",Flower Budding
3734549,2016-07-22,research,52821,Achillea millefolium,common yarrow,44.737883,-91.867547,"Dunn County, WI, USA",Flowering
3738857,2016-07-24,research,52821,Achillea millefolium,common yarrow,38.9820360532,-106.9905892947,"Gunnison County, US-CO, US",Flowering
3745445,2016-07-25,research,52821,Achillea millefolium,common yarrow,43.70478608,-72.32887297,"Norwich, VT",Flowering
3759851,2016-07-28,research,52821,Achillea millefolium,common yarrow,44.3369732307,-68.0566374958,"Winter Harbor, ME, USA",Flowering
3797046,2016-08-03,research,52821,Achillea millefolium,common yarrow,38.9933319092,-107.0119476318,"Gunnison County, US-CO, US",Flowering
3797258,2016-08-03,research,52821,Achillea millefolium,common yarrow,38.963630735,-107.0447235649,"Gunnison County, US-CO, US",Flowering
3804596,2016-08-03,research,52821,Achillea millefolium,common yarrow,43.1240330134,-88.9157867432,Buddy's Prairie (South),Flowering
3838346,2016-08-06,research,52821,Achillea millefolium,common yarrow,40.5940320203,-105.3379918915,"Larimer County, US-CO, US",Flowering
3861739,2016-08-11,research,52821,Achillea millefolium,common yarrow,38.9000858,-106.9656715,"14-50 Crested Butte Way Crested Butte, CO 81225",Flowering
3870765,2016-08-02,research,52823,Achillea millefolium alpicola,Alpine Yarrow,40.4329512739,-105.7686853409,"Larimer County, CO, USA",Flowering
3899169,2016-08-16,research,52821,Achillea millefolium,common yarrow,45.5829350884,-122.5406276622,"Government Island State Recreation Area, Portland, OR, US",Flowering
3938734,2016-08-21,research,52821,Achillea millefolium,common yarrow,43.69627802,-72.30964412,"Hazen Trail, Norwich, VT",Flowering
3960917,2016-08-25,research,52821,Achillea millefolium,common yarrow,44.4240175,-67.88954614,"Washington County, US-ME, US",Flowering
3965040,2016-08-25,research,52821,Achillea millefolium,common yarrow,40.4372789897,-73.9917976689,"Gateway National Recreation Area, Monmouth County, US-NJ, US",Flowering
4095094,2016-09-09,research,52821,Achillea millefolium,common yarrow,46.917934,-121.656847,Mount Ranier National Park,Flowering
4141067,2016-08-13,research,52821,Achillea millefolium,common yarrow,33.79156,-116.681129,"Santa Rosa and San Jacinto Mountains National Monument, Idyllwild, California",Flowering
4155686,2016-07-20,research,52821,Achillea millefolium,common yarrow,46.9402416937,-121.4770704723,"Pierce County, WA, USA",Flowering
4202900,2016-08-13,research,52821,Achillea millefolium,common yarrow,38.8279075556,-106.4085922222,"Chaffee County, CO, USA",Flowering
4202907,2016-08-13,research,52821,Achillea millefolium,common yarrow,38.8341445833,-106.4059829444,"Gunnison County, CO, USA",Flowering
4205333,2016-09-25,research,52821,Achillea millefolium,common yarrow,46.9148909784,-121.6401851177,"Pierce County, WA, USA",Flowering
4210847,2016-08-02,research,52821,Achillea millefolium,common yarrow,44.6097338419,-68.0575931668,"Hancock County, ME, USA",Flowering
4257241,2016-10-01,research,52821,Achillea millefolium,common yarrow,47.860123,-69.861205," Tadoussac Region, Quebec",Flowering
4304669,2016-10-08,research,52821,Achillea millefolium,common yarrow,47.8410950179,-122.2969400883,"Lynnwood, WA, USA",Flowering
4330292,2016-10-11,research,52821,Achillea millefolium,common yarrow,46.9176455448,-121.64281494,"Mount Rainier, Mount Rainier National Park, Pierce County, US-WA, US",Flowering
4504866,2016-08-18,research,52821,Achillea millefolium,common yarrow,40.0129138833,-105.2156916667,"1483 Old Tale Rd, Boulder, CO, US",Flowering
6707924,2016-08-10,research,52821,Achillea millefolium,common yarrow,50.0492972222,-95.2400055556,"Whiteshell, Division No. 1, Manitoba, Canada",Fruiting
14124686,2016-07-15,research,52821,Achillea millefolium,common yarrow,38.6982885335,-119.8451726025,"Markleeville, CA, USA",Flowering
20229841,2016-07-20,research,52821,Achillea millefolium,common yarrow,38.8229138889,-75.2513111111,"Prime Hook National Wildlife Refuge, Sussex, Delaware, United States",Flowering
24440395,2016-07-29,research,52821,Achillea millefolium,common yarrow,36.4197222222,-81.1852777778,"Alleghany, Blue Ridge Parkway, North Carolina, United States",Flowering
40355649,2016-07-31,research,52821,Achillea millefolium,common yarrow,47.12095,-71.409135,"Stoneham-et-Tewkesbury, QC G3N 1E1, Canada",Flowering
70073495,2016-08-30,research,52821,Achillea millefolium,common yarrow,47.5397083333,-120.8657133333,"Okanogan-Wenatchee National Forest, Leavenworth, WA, US",Flowering
137423261,2016-07-27,research,52821,Achillea millefolium,common yarrow,47.9181644587,-123.0065460435,"Mt Zion viewpoint, Clallam County, WA, USA",Flowering
145045910,2016-07-30,research,52821,Achillea millefolium,common yarrow,51.8951456321,-121.5321858853,"Cariboo, BC, Canada",Flowering
264608955,2016-08-14,research,52821,Achillea millefolium,common yarrow,54.4614309081,-108.6756051515,"Meadow Lake No. 588, SK S0M, Canada",Flowering
4573414,2016-11-14,research,52821,Achillea millefolium,common yarrow,40.5457327633,-74.6223378181,"Somerset County, NJ, USA",Fruiting
4573591,2016-11-14,research,52821,Achillea millefolium,common yarrow,40.5461567027,-74.6233892441,"Somerset County, NJ, USA",No Evidence of Flowering
4575495,2016-10-16,research,52821,Achillea millefolium,common yarrow,40.6151089355,-74.49041605,"Warren, NJ, USA",No Evidence of Flowering
4667862,2016-11-30,research,52821,Achillea millefolium,common yarrow,47.6560553266,-122.4139557165,"Fort Lawton Military Reserve, Seattle, WA, US",Flowering
4667925,2016-11-30,research,52821,Achillea millefolium,common yarrow,47.6560684395,-122.4143029829,"Fort Lawton Military Reserve, Seattle, WA, US",No Evidence of Flowering
4837353,2016-12-18,research,52821,Achillea millefolium,common yarrow,40.6023863966,-74.5342540749,"Martinsville, Bridgewater, NJ, USA",Fruiting
17585200,2017-01-04,research,52821,Achillea millefolium,common yarrow,44.7182199997,-63.4088968097,"Halifax, Halifax, NS, CA",Flowering
5306680,2017-03-10,research,52821,Achillea millefolium,common yarrow,36.5925783333,-121.74968,"Mazda Raceway Laguna Seca, Monterey, CA, US",Flower Budding
5394584,2017-03-18,research,52821,Achillea millefolium,common yarrow,33.6009683333,-117.5105833333,"Orange, Cleveland National Forest, California, United States",No Evidence of Flowering
5480253,2017-03-26,research,52821,Achillea millefolium,common yarrow,33.3483133333,-116.9116216667,"San Diego County, CA, USA",No Evidence of Flowering
5585839,2017-04-05,research,52821,Achillea millefolium,common yarrow,37.467205,-122.286016,"Edgewood County Park, San Mateo, Golden Gate National Recreation Area, California, United States",No Evidence of Flowering
5633567,2017-04-09,research,52821,Achillea millefolium,common yarrow,37.4730733333,-122.2815066667,"Edgewood Park, Redwood City, CA, USA",Flower Budding
6131184,2017-03-19,research,52821,Achillea millefolium,common yarrow,33.60052,-117.5097533333,"Orange County, CA, USA",No Evidence of Flowering
5651303,2017-04-11,research,52821,Achillea millefolium,common yarrow,37.4641283333,-122.279625,"Edgewood Park & Natural Preserve, Redwood City, CA, US",Flowering
5667135,2017-04-12,research,52821,Achillea millefolium,common yarrow,40.8523795847,-73.8179097232,"Pelham Bay Park, New York, NY, US",No Evidence of Flowering
