filename,url,license_code,observation_id,quality_grade,latitude,longitude,label
lythrum_thymifolia_093.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/290170257/medium.jpg,cc-by-nc,167498765,research,41.2757085734,-4.6981512134,Non Invasive
lythrum_thymifolia_094.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/290170281/medium.jpg,cc-by-nc,167498765,research,41.2757085734,-4.6981512134,Non Invasive
lythrum_thymifolia_095.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/286612206/medium.jpg,cc-by-nc,165567515,research,43.7184616667,15.8702033333,Non Invasive
lythrum_thymifolia_096.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/286612254/medium.jpg,cc-by-nc,165567515,research,43.7184616667,15.8702033333,Non Invasive
lythrum_thymifolia_097.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/286612294/medium.jpg,cc-by-nc,165567515,research,43.7184616667,15.8702033333,Non Invasive
lythrum_thymifolia_098.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/286612344/medium.jpg,cc-by-nc,165567515,research,43.7184616667,15.8702033333,Non Invasive
lythrum_thymifolia_099.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/284660304/medium.jpeg,cc-by-nc,164521558,research,45.3207733717,3.3860638036,Non Invasive
lythrum_thymifolia_100.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/226900656/medium.jpeg,cc-by-nc,133230097,research,43.4681816458,3.6587434746,Non Invasive
lythrum_thymifolia_101.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/226900686/medium.jpeg,cc-by-nc,133230097,research,43.4681816458,3.6587434746,Non Invasive
lythrum_thymifolia_102.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/226900733/medium.jpeg,cc-by-nc,133230097,research,43.4681816458,3.6587434746,Non Invasive
lythrum_thymifolia_103.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/226900775/medium.jpeg,cc-by-nc,133230097,research,43.4681816458,3.6587434746,Non Invasive
lythrum_thymifolia_104.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/226900843/medium.jpeg,cc-by-nc,133230097,research,43.4681816458,3.6587434746,Non Invasive
lythrum_thymifolia_105.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/226900869/medium.jpeg,cc-by-nc,133230097,research,43.4681816458,3.6587434746,Non Invasive
lythrum_thymifolia_106.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/224681313/medium.jpg,cc-by-nc,131976709,research,37.8832933333,23.94419,Non Invasive
lythrum_thymifolia_107.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/181970556/medium.jpeg,cc-by-nc,108122576,research,44.49020582,33.61599677,Non Invasive
lythrum_thymifolia_108.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/181970578/medium.jpeg,cc-by-nc,108122576,research,44.49020582,33.61599677,Non Invasive
lythrum_thymifolia_109.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/181970597/medium.jpeg,cc-by-nc,108122576,research,44.49020582,33.61599677,Non Invasive
lythrum_thymifolia_110.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/181970610/medium.jpeg,cc-by-nc,108122576,research,44.49020582,33.61599677,Non Invasive
lythrum_thymifolia_111.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/181970624/medium.jpeg,cc-by-nc,108122576,research,44.49020582,33.61599677,Non Invasive
lythrum_thymifolia_112.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/181970644/medium.jpeg,cc-by-nc,108122576,research,44.49020582,33.61599677,Non Invasive
lythrum_thymifolia_113.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/181969885/medium.jpeg,cc-by-nc,108122559,research,44.4912235099,33.61114531,Non Invasive
lythrum_thymifolia_114.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/181970030/medium.jpeg,cc-by-nc,108122559,research,44.4912235099,33.61114531,Non Invasive
lythrum_thymifolia_115.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/181969900/medium.jpeg,cc-by-nc,108122559,research,44.4912235099,33.61114531,Non Invasive
lythrum_thymifolia_116.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/181969924/medium.jpeg,cc-by-nc,108122559,research,44.4912235099,33.61114531,Non Invasive
lythrum_thymifolia_117.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/181969943/medium.jpeg,cc-by-nc,108122559,research,44.4912235099,33.61114531,Non Invasive
lythrum_thymifolia_118.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/181969962/medium.jpeg,cc-by-nc,108122559,research,44.4912235099,33.61114531,Non Invasive
lythrum_thymifolia_119.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/181969970/medium.jpeg,cc-by-nc,108122559,research,44.4912235099,33.61114531,Non Invasive
lythrum_thymifolia_120.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/181969983/medium.jpeg,cc-by-nc,108122559,research,44.4912235099,33.61114531,Non Invasive
lythrum_thymifolia_121.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/181970005/medium.jpeg,cc-by-nc,108122559,research,44.4912235099,33.61114531,Non Invasive
lythrum_thymifolia_122.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/181970013/medium.jpeg,cc-by-nc,108122559,research,44.4912235099,33.61114531,Non Invasive
lythrum_thymifolia_123.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/175492594/medium.jpg,cc-by,104699021,research,49.1395264722,44.0514744722,Non Invasive
lythrum_thymifolia_124.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/175492597/medium.jpg,cc-by,104699021,research,49.1395264722,44.0514744722,Non Invasive
lythrum_thymifolia_125.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/175492602/medium.jpg,cc-by,104699021,research,49.1395264722,44.0514744722,Non Invasive
lythrum_thymifolia_126.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/107566039/medium.jpeg,cc-by-nc,66690320,research,43.50505,3.41128,Non Invasive
lythrum_thymifolia_127.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/107566041/medium.jpeg,cc-by-nc,66690320,research,43.50505,3.41128,Non Invasive
lythrum_thymifolia_128.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/107566043/medium.jpeg,cc-by-nc,66690320,research,43.50505,3.41128,Non Invasive
lythrum_thymifolia_129.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/107566015/medium.jpeg,cc-by-nc,66690320,research,43.50505,3.41128,Non Invasive
lythrum_thymifolia_130.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/107566046/medium.jpeg,cc-by-nc,66690320,research,43.50505,3.41128,Non Invasive
lythrum_thymifolia_131.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/107566008/medium.jpeg,cc-by-nc,66690320,research,43.50505,3.41128,Non Invasive
lythrum_thymifolia_132.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/107566018/medium.jpeg,cc-by-nc,66690320,research,43.50505,3.41128,Non Invasive
lythrum_thymifolia_133.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/107566034/medium.jpeg,cc-by-nc,66690320,research,43.50505,3.41128,Non Invasive
lythrum_thymifolia_134.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/107566030/medium.jpeg,cc-by-nc,66690320,research,43.50505,3.41128,Non Invasive
lythrum_thymifolia_135.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/107566025/medium.jpeg,cc-by-nc,66690320,research,43.50505,3.41128,Non Invasive
lythrum_thymifolia_136.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/107566051/medium.jpeg,cc-by-nc,66690320,research,43.50505,3.41128,Non Invasive
lythrum_thymifolia_137.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/107566002/medium.jpeg,cc-by-nc,66690320,research,43.50505,3.41128,Non Invasive
lythrum_thymifolia_138.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/107566005/medium.jpeg,cc-by-nc,66690320,research,43.50505,3.41128,Non Invasive
lythrum_thymifolia_140.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/58680452/medium.jpeg,cc-by-nc,37055989,research,53.240974,64.72782,Non Invasive
lythrum_thymifolia_141.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/40355266/medium.jpeg,cc-by-nc,26013751,research,43.3325113889,3.3508847222,Non Invasive
lythrum_thymifolia_142.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/40355305/medium.jpeg,cc-by-nc,26013751,research,43.3325113889,3.3508847222,Non Invasive
