observation_id,species,term,value,date,latitude,longitude
3299955,Achillea millefolium,Plant Phenology,Flowering,2016-05-19,45.684297,-121.302066
3299964,Achillea millefolium,Plant Phenology,Flowering,2016-05-18,45.685077,-121.302195
3299982,Achillea millefolium,Plant Phenology,Flowering,2016-05-18,45.683998,-121.301529
3299998,Achillea millefolium,Plant Phenology,Flowering,2016-05-19,45.681779,-121.301358
3300045,Achillea millefolium,Plant Phenology,Flowering,2016-05-19,45.688122,-121.304897
3310217,Achillea millefolium,Plant Phenology,Flowering,2016-05-18,45.6809344193,-121.3003616408
3310263,Achillea millefolium,Plant Phenology,Flowering,2016-05-19,45.682259,-121.302173
3310362,Achillea millefolium,Plant Phenology,Flowering,2016-05-19,45.682678,-121.301422
3310547,Achillea millefolium,Plant Phenology,Flowering,2016-05-19,45.683536,-121.301548
3315843,Achillea millefolium,Plant Phenology,Flowering,2016-05-25,36.8014324901,-80.2708577624
3333704,Achillea millefolium,Plant Phenology,Flowering,2016-05-29,41.5656777778,-87.9767083333
3355905,Achillea millefolium,Plant Phenology,Flower Budding,2016-05-31,41.962968,-87.631953
3359835,Achillea millefolium,Plant Phenology,Flowering,2016-06-01,41.5196888889,-87.9123916667
3377222,Achillea millefolium,Plant Phenology,Flowering,2016-06-03,41.930682,-88.320733
3387550,Achillea millefolium,Plant Phenology,Flowering,2016-06-05,43.32548238,-72.51374144
3387638,Achillea millefolium,Plant Phenology,Flowering,2016-06-04,37.363813,-122.190998
3395021,Achillea millefolium,Plant Phenology,No Evidence of Flowering,2016-06-06,42.86750168,-112.42861619
3411570,Achillea millefolium,Plant Phenology,Flowering,2016-06-08,43.82526516,-72.28671836
3411699,Achillea millefolium,Plant Phenology,Flowering,2016-06-05,48.4756832617,-120.1405827609
3412254,Achillea millefolium,Plant Phenology,Flowering,2016-06-07,48.851739401,-119.0528108833
3426583,Achillea millefolium,Plant Phenology,Flowering,2016-06-10,43.10176417,-71.66796536
3428251,Achillea millefolium,Plant Phenology,Flowering,2016-06-10,44.2633154523,-72.5623395201
3432360,Achillea millefolium,Plant Phenology,Flowering,2016-06-10,40.5636994565,-73.8817532808
3442075,Achillea millefolium,Plant Phenology,Flowering,2016-06-12,43.82287592,-72.28524872
3458470,Achillea millefolium,Plant Phenology,Flowering,2016-06-13,43.689093,-72.794208
3477399,Achillea millefolium,Plant Phenology,Flowering,2016-06-18,41.69603296,-70.00133468
3479019,Achillea millefolium,Plant Phenology,Flowering,2016-06-18,42.98,-73.8427777778
3494403,Achillea millefolium,Plant Phenology,Flowering,2016-06-08,48.6953784979,-118.016426709
3496651,Achillea millefolium,Plant Phenology,Flowering,2016-06-21,43.83699411,-72.19619228
3501912,Achillea millefolium,Plant Phenology,Flowering,2016-06-22,51.1719883333,-115.5888216667
3502646,Achillea millefolium,Plant Phenology,Flowering,2016-06-22,43.86874882,-72.1822455
3508150,Achillea millefolium,Plant Phenology,Flowering,2016-06-22,48.543723,-122.686705
3523695,Achillea millefolium,Plant Phenology,Flowering,2016-06-25,62.1113214689,-136.2682475338
3526581,Achillea millefolium,Plant Phenology,Flowering,2016-06-26,43.80145291,-72.1930469
3538723,Achillea millefolium,Plant Phenology,Flowering,2016-06-28,43.82391234,-72.29800923
3548125,Achillea millefolium,Plant Phenology,Flowering,2016-06-29,43.8201206,-72.30362694
3567917,Achillea millefolium,Plant Phenology,Flowering,2016-06-28,35.767455,-82.264796
3570553,Achillea millefolium,Plant Phenology,Flowering,2016-06-30,45.6261333333,-122.761575
3580973,Achillea millefolium,Plant Phenology,Flowering,2016-06-30,41.724524,-88.291127
3598828,Achillea millefolium,Plant Phenology,Flowering,2016-07-02,37.8208358959,-122.0476702509
3608416,Achillea millefolium,Plant Phenology,Flower Budding,2016-06-25,52.222545,-117.1953716667
3610107,Achillea millefolium,Plant Phenology,Flowering,2016-07-03,43.85120007,-72.18734522
3613601,Achillea millefolium,Plant Phenology,Flowering,2016-07-03,48.3108248541,-117.7521098069
3621850,Achillea millefolium,Plant Phenology,Flowering,2016-06-29,35.765558,-82.265105
3633708,Achillea millefolium,Plant Phenology,Flowering,2016-06-29,35.7456398333,-82.2776862222
3633902,Achillea millefolium,Plant Phenology,Flowering,2016-06-28,41.6568819601,-87.563996315
3645179,Achillea millefolium,Plant Phenology,Flowering,2016-07-08,46.608044,-124.043042
3647190,Achillea millefolium,Plant Phenology,Flowering,2016-07-07,47.5614583333,-122.3153916667
3648465,Achillea millefolium,Plant Phenology,Flowering,2016-07-09,47.5134947151,-122.3060057034
3650797,Achillea millefolium,Plant Phenology,Flowering,2016-07-09,44.6003805556,-73.1781222222
3651447,Achillea millefolium,Plant Phenology,Flowering,2016-07-09,37.81878891,-122.12649442
3651732,Achillea millefolium,Plant Phenology,Flowering,2016-07-09,45.188130886,-79.490079081
3670933,Achillea millefolium,Plant Phenology,Flowering,2016-07-13,43.80547362,-72.2383143
3824851,Achillea millefolium,Plant Phenology,Flowering,2016-07-08,33.70715,-116.629492
8403267,Achillea millefolium,Plant Phenology,Flowering,2016-07-03,35.6906072,-105.8714664
9128556,Achillea millefolium,Plant Phenology,Flowering,2016-05-24,36.482043038,-121.1829216534
10029720,Achillea millefolium,Plant Phenology,Flower Budding,2016-06-20,52.9781445085,-87.3655664921
10221389,Achillea millefolium,Plant Phenology,Flowering,2016-06-11,41.136381,-82.214303
10589232,Achillea millefolium,Plant Phenology,Flowering,2016-07-11,41.7385854875,-80.8891055136
11439344,Achillea millefolium,Plant Phenology,Flowering,2016-05-18,38.3898466667,-82.2963166667
32774586,Achillea millefolium,Plant Phenology,Flowering,2016-06-20,50.6409057388,-114.6627570257
32806581,Achillea millefolium,Plant Phenology,Flowering,2016-06-20,50.6400346383,-114.6660185012
34316176,Achillea millefolium,Plant Phenology,Flowering,2016-05-28,36.2505046493,-81.4577359713
41477093,Achillea millefolium,Plant Phenology,Flowering,2016-06-12,40.3263847245,-75.8755359162
46679136,Achillea millefolium,Plant Phenology,Flowering,2016-07-02,43.830028378,-72.6201830799
91306272,Achillea millefolium,Plant Phenology,No Evidence of Flowering,2016-06-16,40.701175,-74.3178716667
137047071,Achillea millefolium,Plant Phenology,Flowering,2016-06-09,47.2918758161,-120.6593681521
144094848,Achillea millefolium,Plant Phenology,Flowering,2016-06-01,37.8745490301,-122.5874514639
203459783,Achillea millefolium,Plant Phenology,Flowering,2016-04-23,37.851668754,-121.9368317827
212338279,Achillea millefolium,Plant Phenology,Flowering,2016-07-04,44.8453851531,-92.7825038142
212351839,Achillea millefolium,Plant Phenology,Flowering,2016-06-15,44.1578833335,-94.0886331907
212719526,Achillea millefolium,Plant Phenology,Flower Budding,2016-05-24,44.1584683089,-94.089748998
254024088,Achillea millefolium,Plant Phenology,Flower Budding,2016-05-14,44.1581218834,-94.0884400726
3698157,Achillea millefolium,Plant Phenology,Flowering,2016-07-16,42.911086,-88.485013
3714013,Achillea millefolium,Plant Phenology,Flowering,2016-07-17,43.0357330278,-88.9228458611
3717317,Achillea millefolium,Plant Phenology,Flower Budding,2016-07-21,38.9851194444,-106.9735944444
3734549,Achillea millefolium,Plant Phenology,Flowering,2016-07-22,44.737883,-91.867547
3738857,Achillea millefolium,Plant Phenology,Flowering,2016-07-24,38.9820360532,-106.9905892947
3745445,Achillea millefolium,Plant Phenology,Flowering,2016-07-25,43.70478608,-72.32887297
3759851,Achillea millefolium,Plant Phenology,Flowering,2016-07-28,44.3369732307,-68.0566374958
3797046,Achillea millefolium,Plant Phenology,Flowering,2016-08-03,38.9933319092,-107.0119476318
3797258,Achillea millefolium,Plant Phenology,Flowering,2016-08-03,38.963630735,-107.0447235649
3804596,Achillea millefolium,Plant Phenology,Flowering,2016-08-03,43.1240330134,-88.9157867432
3838346,Achillea millefolium,Plant Phenology,Flowering,2016-08-06,40.5940320203,-105.3379918915
3861739,Achillea millefolium,Plant Phenology,Flowering,2016-08-11,38.9000858,-106.9656715
3870765,Achillea millefolium alpicola,Plant Phenology,Flowering,2016-08-02,40.4329512739,-105.7686853409
3899169,Achillea millefolium,Plant Phenology,Flowering,2016-08-16,45.5829350884,-122.5406276622
3938734,Achillea millefolium,Plant Phenology,Flowering,2016-08-21,43.69627802,-72.30964412
3960917,Achillea millefolium,Plant Phenology,Flowering,2016-08-25,44.4240175,-67.88954614
3965040,Achillea millefolium,Plant Phenology,Flowering,2016-08-25,40.4372789897,-73.9917976689
4095094,Achillea millefolium,Plant Phenology,Flowering,2016-09-09,46.917934,-121.656847
4141067,Achillea millefolium,Plant Phenology,Flowering,2016-08-13,33.79156,-116.681129
4155686,Achillea millefolium,Plant Phenology,Flowering,2016-07-20,46.9402416937,-121.4770704723
4202900,Achillea millefolium,Plant Phenology,Flowering,2016-08-13,38.8279075556,-106.4085922222
4202907,Achillea millefolium,Plant Phenology,Flowering,2016-08-13,38.8341445833,-106.4059829444
4205333,Achillea millefolium,Plant Phenology,Flowering,2016-09-25,46.9148909784,-121.6401851177
4210847,Achillea millefolium,Plant Phenology,Flowering,2016-08-02,44.6097338419,-68.0575931668
4257241,Achillea millefolium,Plant Phenology,Flowering,2016-10-01,47.860123,-69.861205
4304669,Achillea millefolium,Plant Phenology,Flowering,2016-10-08,47.8410950179,-122.2969400883
4330292,Achillea millefolium,Plant Phenology,Flowering,2016-10-11,46.9176455448,-121.64281494
4504866,Achillea millefolium,Plant Phenology,Flowering,2016-08-18,40.0129138833,-105.2156916667
6707924,Achillea millefolium,Plant Phenology,Fruiting,2016-08-10,50.0492972222,-95.2400055556
14124686,Achillea millefolium,Plant Phenology,Flowering,2016-07-15,38.6982885335,-119.8451726025
20229841,Achillea millefolium,Plant Phenology,Flowering,2016-07-20,38.8229138889,-75.2513111111
24440395,Achillea millefolium,Plant Phenology,Flowering,2016-07-29,36.4197222222,-81.1852777778
40355649,Achillea millefolium,Plant Phenology,Flowering,2016-07-31,47.12095,-71.409135
70073495,Achillea millefolium,Plant Phenology,Flowering,2016-08-30,47.5397083333,-120.8657133333
137423261,Achillea millefolium,Plant Phenology,Flowering,2016-07-27,47.9181644587,-123.0065460435
145045910,Achillea millefolium,Plant Phenology,Flowering,2016-07-30,51.8951456321,-121.5321858853
264608955,Achillea millefolium,Plant Phenology,Flowering,2016-08-14,54.4614309081,-108.6756051515
4573414,Achillea millefolium,Plant Phenology,Fruiting,2016-11-14,40.5457327633,-74.6223378181
4573591,Achillea millefolium,Plant Phenology,No Evidence of Flowering,2016-11-14,40.5461567027,-74.6233892441
4575495,Achillea millefolium,Plant Phenology,No Evidence of Flowering,2016-10-16,40.6151089355,-74.49041605
4667862,Achillea millefolium,Plant Phenology,Flowering,2016-11-30,47.6560553266,-122.4139557165
4667925,Achillea millefolium,Plant Phenology,No Evidence of Flowering,2016-11-30,47.6560684395,-122.4143029829
4837353,Achillea millefolium,Plant Phenology,Fruiting,2016-12-18,40.6023863966,-74.5342540749
17585200,Achillea millefolium,Plant Phenology,Flowering,2017-01-04,44.7182199997,-63.4088968097
5306680,Achillea millefolium,Plant Phenology,Flower Budding,2017-03-10,36.5925783333,-121.74968
5394584,Achillea millefolium,Plant Phenology,No Evidence of Flowering,2017-03-18,33.6009683333,-117.5105833333
5480253,Achillea millefolium,Plant Phenology,No Evidence of Flowering,2017-03-26,33.3483133333,-116.9116216667
5585839,Achillea millefolium,Plant Phenology,No Evidence of Flowering,2017-04-05,37.467205,-122.286016
5633567,Achillea millefolium,Plant Phenology,Flower Budding,2017-04-09,37.4730733333,-122.2815066667
6131184,Achillea millefolium,Plant Phenology,No Evidence of Flowering,2017-03-19,33.60052,-117.5097533333
5651303,Achillea millefolium,Plant Phenology,Flowering,2017-04-11,37.4641283333,-122.279625
5667135,Achillea millefolium,Plant Phenology,No Evidence of Flowering,2017-04-12,40.8523795847,-73.8179097232
5722850,Achillea millefolium,Plant Phenology,Flowering,2017-04-15,37.4596719677,-122.2835308873
5723404,Achillea millefolium,Plant Phenology,Flower Budding,2017-04-15,37.4596412,-122.28358696
5746784,Achillea millefolium,Plant Phenology,Flowering,2017-04-15,37.46166,-122.2824233333
5780960,Achillea millefolium,Plant Phenology,Flower Budding,2017-04-15,37.461525,-122.2823116667
5862190,Achillea millefolium,Plant Phenology,Flowering,2017-04-15,37.4594244374,-122.2851500104
5884324,Achillea millefolium,Plant Phenology,Flower Budding,2017-04-15,37.473025,-122.281643
5930208,Achillea millefolium,Plant Phenology,Flowering,2017-04-23,37.472745,-122.2800283333
6005039,Achillea millefolium,Plant Phenology,Flower Budding,2017-04-28,42.2391662598,-123.6774978638
6011803,Achillea millefolium,Plant Phenology,Flowering,2017-04-29,37.88967751,-122.55249498
6012322,Achillea millefolium,Plant Phenology,Flowering,2017-04-29,37.16893207,-121.78943877
6015185,Achillea millefolium,Plant Phenology,Flower Budding,2017-04-29,35.3268904539,-97.3547029072
6016646,Achillea millefolium,Plant Phenology,Flowering,2017-04-29,37.86766673,-121.7529059
6026151,Achillea millefolium,Plant Phenology,Flowering,2017-04-30,36.9798868848,-122.1114951746
6031009,Achillea millefolium,Plant Phenology,Flower Budding,2017-04-30,37.4712216667,-122.2768083333
6094743,Achillea millefolium,Plant Phenology,Flowering,2017-04-15,37.4727777778,-122.28
6113320,Achillea millefolium,Plant Phenology,Flowering,2017-05-06,36.68034667,-121.7732611
6114090,Achillea millefolium,Plant Phenology,Flowering,2017-05-06,36.665512085,-121.7585449219
6118133,Achillea millefolium,Plant Phenology,Flowering,2017-05-06,37.216266,-122.002103
6134964,Achillea millefolium,Plant Phenology,Flowering,2017-04-30,38.2672976762,-121.8242168427
6146985,Achillea millefolium,Plant Phenology,Flowering,2017-05-08,47.0419660107,-122.8003956631
6150184,Achillea millefolium,Plant Phenology,Flowering,2017-04-14,33.8499145916,-98.555893376
6198234,Achillea millefolium,Plant Phenology,Flowering,2017-05-13,36.251075,-79.033875
6207595,Achillea millefolium,Plant Phenology,Flowering,2017-05-13,37.213315,-121.936183
6243403,Achillea millefolium,Plant Phenology,Flowering,2017-04-29,38.3181916667,-123.071975
6273396,Achillea millefolium,Plant Phenology,Flowering,2017-05-15,46.9494400024,-120.0387954712
6277073,Achillea millefolium,Plant Phenology,Flowering,2017-05-19,45.554805,-122.3845283333
6287237,Achillea millefolium,Plant Phenology,Flower Budding,2017-05-20,43.074654,-88.9462889999
6288302,Achillea millefolium,Plant Phenology,Flower Budding,2017-05-20,45.3689111956,-121.9971299731
6306070,Achillea millefolium,Plant Phenology,Flowering,2017-04-29,32.9235854628,-96.8139703835
6353559,Achillea millefolium,Plant Phenology,Flower Budding,2017-05-24,36.5131506418,-121.864304468
6374602,Achillea millefolium,Plant Phenology,Flowering,2017-05-23,37.17137525,-121.8753738333
6381498,Achillea millefolium,Plant Phenology,Flowering,2017-05-26,37.414267,-121.982499
6390655,Achillea millefolium,Plant Phenology,Flower Budding,2017-05-27,41.8405001547,-88.3909117219
6410014,Achillea millefolium,Plant Phenology,Flowering,2017-05-28,39.8860166667,-105.0664528333
6411895,Achillea millefolium,Plant Phenology,Flower Budding,2017-05-18,47.400789283,-100.2711009979
6412489,Achillea millefolium,Plant Phenology,Flowering,2017-05-28,37.2277583333,-122.41061
6422745,Achillea millefolium,Plant Phenology,Flower Budding,2017-05-28,36.4300937513,-81.62480168
6423573,Achillea millefolium,Plant Phenology,Flowering,2017-05-29,46.6158048516,-120.465897917
6424281,Achillea millefolium,Plant Phenology,Flower Budding,2017-05-29,42.8188886667,-88.4140052222
6426173,Achillea millefolium,Plant Phenology,Flowering,2017-05-29,37.5136105418,-122.2287577993
6426431,Achillea millefolium,Plant Phenology,Flower Budding,2017-05-29,42.831352,-88.457083
6431609,Achillea millefolium,Plant Phenology,Flower Budding,2017-05-29,48.4583320618,-123.0224990845
6437220,Achillea millefolium,Plant Phenology,Flower Budding,2017-05-29,42.798154,-88.684871
6440557,Achillea millefolium,Plant Phenology,Flowering,2017-05-29,37.9269433333,-122.2770996666
6456076,Achillea millefolium,Plant Phenology,Flowering,2017-05-31,46.905304,-123.0474899
6457678,Achillea millefolium,Plant Phenology,Flowering,2017-06-01,37.42740398,-77.3734169967
6459145,Achillea millefolium,Plant Phenology,Flower Budding,2017-06-01,41.258704,-73.685414
6462533,Achillea millefolium,Plant Phenology,Flower Budding,2017-06-01,43.045123,-88.985097
6479814,Achillea millefolium,Plant Phenology,Flowering,2017-06-03,41.677238,-87.871176
6480854,Achillea millefolium,Plant Phenology,Flower Budding,2017-04-15,34.1268130772,-118.1146037579
6485275,Achillea millefolium,Plant Phenology,Flowering,2017-06-03,46.87301238,-123.03288384
6485775,Achillea millefolium,Plant Phenology,Flowering,2017-06-03,46.8594591273,-123.0420674757
6488518,Achillea millefolium,Plant Phenology,Flower Budding,2017-05-30,43.43666013,-111.12245541
6501757,Achillea millefolium,Plant Phenology,Flower Budding,2017-06-03,42.826915,-88.589778
6503213,Achillea millefolium,Plant Phenology,No Evidence of Flowering,2017-05-28,33.8116333333,-116.6438383333
6513819,Achillea millefolium,Plant Phenology,Flowering,2017-06-05,46.9016800627,-122.848273851
6515241,Achillea millefolium,Plant Phenology,Flowering,2017-06-05,44.4072083333,-72.41274
6515540,Achillea millefolium,Plant Phenology,Flowering,2017-05-28,43.9828716667,-123.0959916667
6516429,Achillea millefolium,Plant Phenology,Flowering,2017-05-20,44.9631691117,-123.262181282
6518935,Achillea millefolium,Plant Phenology,Flowering,2017-05-28,36.0303339885,-121.473043263
6527626,Achillea millefolium,Plant Phenology,Flower Budding,2017-05-20,46.8546833333,-120.4867083333
6543289,Achillea millefolium,Plant Phenology,Flower Budding,2017-06-06,43.521539,-89.407717
6544824,Achillea millefolium,Plant Phenology,Flowering,2017-06-07,47.8088818034,-122.216527462
6554882,Achillea millefolium,Plant Phenology,Flower Budding,2017-06-06,44.17427,-89.189144
6556099,Achillea millefolium,Plant Phenology,Flowering,2017-06-08,37.210518,-121.791712
6558436,Achillea millefolium,Plant Phenology,Flowering,2017-06-08,47.0472725281,-122.8105790913
6559228,Achillea millefolium,Plant Phenology,Flower Budding,2017-06-06,44.20722,-89.469724
6570470,Achillea millefolium,Plant Phenology,Flowering,2017-06-09,47.8580650651,-122.1604586989
6576200,Achillea millefolium,Plant Phenology,Flowering,2017-06-10,46.90320905,-122.8489439
6576472,Achillea millefolium,Plant Phenology,Flowering,2017-06-10,46.90225206,-122.84892543
6579429,Achillea millefolium,Plant Phenology,Flowering,2017-06-10,46.9032033333,-122.8491216667
6580747,Achillea millefolium,Plant Phenology,Flowering,2017-06-10,46.9048148208,-122.8474950046
6581432,Achillea millefolium,Plant Phenology,Flowering,2017-06-10,37.194429,-121.957276
6586534,Achillea millefolium,Plant Phenology,Flowering,2017-06-10,44.6342555713,-120.2208384779
6591780,Achillea millefolium,Plant Phenology,Flowering,2017-05-30,32.707834,-96.668693
6593384,Achillea millefolium,Plant Phenology,Flowering,2017-06-06,46.005395,-120.643095
6594455,Achillea millefolium,Plant Phenology,Flowering,2017-06-09,47.4618585036,-122.0890667943
6602820,Achillea millefolium,Plant Phenology,Flowering,2017-06-10,43.104895,-71.657655
6603074,Achillea millefolium,Plant Phenology,Flowering,2017-06-11,43.0828083333,-71.5746666667
6603638,Achillea millefolium,Plant Phenology,Flower Budding,2017-06-11,43.385006,-88.020032
6603966,Achillea millefolium,Plant Phenology,Flower Budding,2017-06-11,43.640779,-88.160418
6608271,Achillea millefolium,Plant Phenology,Flower Budding,2017-06-12,46.289745,-85.9420466667
6624960,Achillea millefolium,Plant Phenology,Flowering,2017-06-13,42.4021581329,-71.2037272453
6633771,Achillea millefolium,Plant Phenology,Flowering,2017-06-13,43.1621209999,-88.88981
6633932,Achillea millefolium,Plant Phenology,Flowering,2017-06-10,46.9041477889,-122.8447835428
6636704,Achillea millefolium,Plant Phenology,Flowering,2017-06-12,42.607796,-88.3031235833
6652567,Achillea millefolium,Plant Phenology,Flowering,2017-06-13,43.594703,-72.366122
6662175,Achillea millefolium,Plant Phenology,Flowering,2017-06-10,36.4581047818,-80.8401405713
6662815,Achillea millefolium,Plant Phenology,No Evidence of Flowering,2017-05-27,39.2562478615,-105.2249178921
6667761,Achillea millefolium,Plant Phenology,Flowering,2017-06-15,43.2084366667,-75.25193
6691010,Achillea millefolium,Plant Phenology,Flowering,2017-06-17,40.5332910503,-74.1373780836
6695951,Achillea millefolium,Plant Phenology,Flowering,2017-06-17,37.8753840644,-122.2207825353
