id,observed_on,quality_grade,taxon_id,taxon_name,common_name,latitude,longitude,place_guess,Plant Phenology
3627758,2016-07-04,research,51875,Trifolium pratense,Red Clover,47.6769690977,-122.2523705525,"Northeast Seattle, Seattle, WA, USA",Flowering
3630067,2016-07-05,research,51875,Trifolium pratense,Red Clover,45.5580666667,-122.4272166667,"97060, Fairview, OR, US",Flowering
3647186,2016-07-07,research,51875,Trifolium pratense,Red Clover,47.5617866667,-122.31588,"1212–1334 S Snoqualmie St, Seattle, WA, US",Flowering
3653115,2016-07-09,research,51875,Trifolium pratense,Red Clover,43.83283556,-72.19026498,"U.S. 5 East Thetford, VT 05043",Flowering
3655927,2016-07-10,research,51875,Trifolium pratense,Red Clover,44.5960777778,-73.1794055556,Mayo Rd,Flowering
9082326,2016-05-28,research,51875,Trifolium pratense,Red Clover,36.2789955139,-81.5704803467,"1275-1341 Todd Railroad Grade Rd, Todd, NC 28684, USA",Flowering
9198404,2016-06-12,research,51875,Trifolium pratense,Red Clover,51.0294117198,-115.0323486328,"Division No. 15, AB, Canada",Flowering
14054073,2016-06-22,research,51875,Trifolium pratense,Red Clover,41.4130877,-73.8650795,"392 Dennytown Rd, Putnam Valley, NY 10579, USA",Flower Budding
15749389,2016-06-12,research,51875,Trifolium pratense,Red Clover,44.0003026558,-77.7142269253,"Presqu'ile Provincial Park, Brighton, ON, Canada",Flowering
20238797,2016-07-03,research,51875,Trifolium pratense,Red Clover,43.829958,-72.618996,"Bethel, VT, USA",Flowering
25381273,2016-06-15,research,51875,Trifolium pratense,Red Clover,44.6355261388,-79.0609285004,"Cameron Ranch, Kawartha Lakes, ON, Canada",Flowering
32806598,2016-06-21,research,51875,Trifolium pratense,Red Clover,50.640252591,-114.6673918005,"Division No. 15, AB, Canada",Flowering
36472164,2016-06-08,research,51875,Trifolium pratense,Red Clover,38.5735546035,-76.073148264,"Cambridge, MD 21613, USA",Flowering
37590448,2016-05-21,research,51875,Trifolium pratense,Red Clover,34.8484122756,-83.2296306575,United States,Flowering
39580481,2016-06-13,research,51875,Trifolium pratense,Red Clover,41.4948283333,-81.6353422222,"Fairfax, Cleveland, OH, USA",Flowering
41294620,2016-06-01,research,51875,Trifolium pratense,Red Clover,39.1613515956,-76.8973444624,Fulton Pond,Flowering
42271432,2016-06-21,research,51875,Trifolium pratense,Red Clover,44.427963,-110.588455,United States,Flowering
81616306,2016-06-28,research,51875,Trifolium pratense,Red Clover,41.541135,-88.164346,Rock Run Preserve Paul V. Nichols Access,Flowering
117673173,2016-05-06,research,51875,Trifolium pratense,Red Clover,39.3274620965,-84.5731251193,"Ohio, US",Flowering
117788057,2016-05-14,research,51875,Trifolium pratense,Red Clover,39.3030453616,-84.5392732666,"Ohio, US",Flowering
118863120,2016-06-01,research,51875,Trifolium pratense,Red Clover,39.3020229438,-84.4367589863,"Ohio, US",Flowering
129045905,2016-07-13,research,51875,Trifolium pratense,Red Clover,46.9416464134,-121.4689190821,"Pierce County, WA, USA",Flowering
129045906,2016-07-13,research,51875,Trifolium pratense,Red Clover,46.9424240607,-121.47016353,"Pierce County, WA, USA",Flowering
191766948,2016-05-05,research,51875,Trifolium pratense,Red Clover,44.5208244,-73.2341277,"1136 Macrae Rd, Colchester, VT 05446, USA",Flowering
212464918,2016-05-25,research,51875,Trifolium pratense,Red Clover,44.0194054158,-94.3628597254,Watonwan WPA,Flowering
3701383,2016-07-18,research,51875,Trifolium pratense,Red Clover,45.0036702681,-79.5828421365,"Muskoka, CA-ON, CA",Flowering
3734182,2016-07-23,research,51875,Trifolium pratense,Red Clover,42.371994,-88.0265257,"Rollins Savanna Forest Preserve, West Washington Street, Grayslake, IL, United States",Flowering
3776807,2016-07-31,research,51875,Trifolium pratense,Red Clover,44.43272171,-68.94360065,"310 West Main Street Searsport, ME 04974",Flowering
3829523,2016-08-03,research,51875,Trifolium pratense,Red Clover,43.7706581676,-69.3143509534,"Monhegan, ME, USA",Flowering
3838831,2016-08-08,research,51875,Trifolium pratense,Red Clover,41.4843105885,-88.0463755131,"Will County, IL, USA",Flowering
3840484,2016-08-07,research,51875,Trifolium pratense,Red Clover,36.15585,-81.6860583333,"Moses H Cone Memorial Park, Blowing Rock, NC, US",Flowering
3863314,2016-08-11,research,51875,Trifolium pratense,Red Clover,41.78145994,-72.72986201,"Hartford County, US-CT, US",Flowering
3899459,2016-08-16,research,51875,Trifolium pratense,Red Clover,45.5834883333,-122.538995,"Government Island State Recreation Area, Portland, OR, US",Flowering
3918251,2016-08-18,research,51875,Trifolium pratense,Red Clover,35.924367872,-80.1207477532,"North Carolina, US",Flowering
3925741,2016-08-20,research,51875,Trifolium pratense,Red Clover,43.7515216667,-72.369475,"133 Tucker Hill Rd, Norwich, VT, US",Flowering
3929519,2016-08-20,research,51875,Trifolium pratense,Red Clover,33.8495489904,-86.5655205399,"Inland Junction, AL",Flowering
3948887,2016-08-20,research,51875,Trifolium pratense,Red Clover,38.121508,-75.296936,"Figg's Landing Rd., Snow Hill, MD",Flowering
3948888,2016-08-20,research,51875,Trifolium pratense,Red Clover,38.121508,-75.296936,"Figg's Landing Rd., Snow Hill, MD",Flowering
3954658,2016-08-22,research,51875,Trifolium pratense,Red Clover,46.9479627948,-123.6565303802,"Preachers Slough Area, Grays Harbor County, WA, USA",Flowering
3958273,2016-08-23,research,51875,Trifolium pratense,Red Clover,52.9264233886,-123.5922378164,"Cariboo, CA-BC, CA",Flowering
3995813,2016-08-30,research,51875,Trifolium pratense,Red Clover,43.8104779786,-79.4205716998,"170 Dudley Ave, Markham, ON, CA",Flowering
4013939,2016-09-01,research,51875,Trifolium pratense,Red Clover,42.375609495,-71.072762226,"Ball Park, Boston, MA, US",Flowering
4026911,2016-09-03,research,51875,Trifolium pratense,Red Clover,44.91010167,-72.22017869,"Airport Road Newport, VT 05855",Flowering
4033958,2016-09-04,research,51875,Trifolium pratense,Red Clover,41.1963809794,-73.5125967209,"06840, New Canaan, CT, US",Flower Budding
4055190,2016-09-07,research,51875,Trifolium pratense,Red Clover,43.2669594605,-72.8690032662,"Green Mountain National Forest, Peru, VT, US",Flowering
4085639,2016-09-04,research,51875,Trifolium pratense,Red Clover,41.500487651,-87.1217819937,"Indiana, US",Flowering
4146093,2016-08-10,research,51875,Trifolium pratense,Red Clover,47.640178,-121.907322,"Snoqualmie Valley Trail, Carnation, King County, Washington, United States",Flowering
4147430,2016-09-19,research,51875,Trifolium pratense,Red Clover,40.6973561179,-73.997699786,"Brooklyn Heights Promenade, New York, NY, US",Flowering
4147461,2016-09-19,research,51875,Trifolium pratense,Red Clover,40.697462149,-73.9977485687,"Brooklyn Heights Promenade, New York, NY, US",Flowering
4165750,2016-09-21,research,51875,Trifolium pratense,Red Clover,47.25074767,-68.58194489,"17 West Market Street Fort Kent, ME 04743",Flowering
4183878,2016-09-23,research,51875,Trifolium pratense,Red Clover,41.5426076503,-87.9255902767,"Will County, IL, USA",Flowering
4211335,2016-09-15,research,51875,Trifolium pratense,Red Clover,44.5616471324,-69.6616534601,"Colby College, Waterville, ME, US",Flowering
4218558,2016-08-03,research,51875,Trifolium pratense,Red Clover,44.4602616667,-67.93416,"Washington, Maine, United States",Flowering
4277053,2016-10-05,research,51875,Trifolium pratense,Red Clover,39.2234970164,-76.7431781721,"6555 Belmont Woods Rd, Elkridge, MD, US",Flowering
4304566,2016-10-04,research,51875,Trifolium pratense,Red Clover,42.9862136841,-72.5257339478,"172 Westminster West Road Putney, VT 05346",Flowering
4312761,2016-10-09,research,51875,Trifolium pratense,Red Clover,41.5028944444,-87.9548944444,"New Lenox, IL, USA",Flowering
4313747,2016-10-01,research,51875,Trifolium pratense,Red Clover,40.7888436984,-73.9585930109,"Central Park, New York, NY, USA",Flowering
4774078,2016-10-10,research,51875,Trifolium pratense,Red Clover,42.0792806,-87.8836354,"Camp Pine Woods, Glenview, IL, United States",Flowering
15031147,2016-08-06,research,51875,Trifolium pratense,Red Clover,42.96588,-72.8932416667,"Mount Snow, Stratton, VT, US",Flowering
24440391,2016-07-29,research,51875,Trifolium pratense,Red Clover,36.4197222222,-81.1852777778,"Alleghany, Blue Ridge Parkway, North Carolina, United States",Flowering
28842157,2016-07-29,research,51875,Trifolium pratense,Red Clover,44.4821684275,-72.3879999062,"Woodbury, VT, USA",Flowering
37952505,2016-07-18,research,51875,Trifolium pratense,Red Clover,46.7708333333,-84.9586111111,"Chippewa County, MI, USA",Flowering
39230570,2016-07-23,research,51875,Trifolium pratense,Red Clover,46.520036,-84.283168,"vacant lot McNabb Street east of Black Road, Sault Ste. Marie,  ON, Canada",Flowering
39555729,2016-08-16,research,51875,Trifolium pratense,Red Clover,49.410248694,-57.8086672627,"Division No. 9, CA-NF, CA",Flowering
40608725,2016-08-27,research,51875,Trifolium pratense,Red Clover,45.8491796,-84.6189339,"Mackinac Island, MI 49757, USA",Flowering
43408376,2016-07-18,research,51875,Trifolium pratense,Red Clover,41.81622,-72.5403133333,"Castlewood Dr, South Windsor, CT, US",Flowering
68950706,2016-08-13,research,51875,Trifolium pratense,Red Clover,39.2105089488,-84.570850288,"Ohio, US",Flowering
69037878,2016-07-27,research,51875,Trifolium pratense,Red Clover,39.2734696051,-84.4459993923,"Ohio, US",Flowering
69101544,2016-07-23,research,51875,Trifolium pratense,Red Clover,39.2167009462,-84.5040793397,"Ohio, US",Flowering
102324501,2016-08-18,research,51875,Trifolium pratense,Red Clover,45.5062599167,-73.8759841667,"L'Île-Bizard, Montreal, QC, Canada",Flowering
111977745,2016-08-10,research,51875,Trifolium pratense,Red Clover,48.0623764003,-88.6451563453,"Isle Royale NP, Moskey Basin, Keweenaw County, MI, USA",Flowering
149745814,2016-07-23,research,51875,Trifolium pratense,Red Clover,46.5205448703,-84.2819786311,"Shannon Road, vacant lot, city snowdump, Sault Ste. Marie, ON, Canada",Flowering
258843644,2016-08-28,research,51875,Trifolium pratense,Red Clover,42.956630274,-71.6494638844,"Klondike Corner, NH 03070, USA",Flowering
260938793,2016-08-03,research,51875,Trifolium pratense,Red Clover,39.0291174062,-108.0487172357,"Grand Mesa Uncompahgre and Gunnison National Forests, Molina, CO, US",Flowering
267633800,2016-09-17,research,51875,Trifolium pratense,Red Clover,45.4271028771,-73.5926472323,"Rapides de Lachine LaSalle, Montréal, QC, Canada",Flowering
4354665,2016-10-14,research,51875,Trifolium pratense,Red Clover,44.4855027778,-73.1950611111,"Centennial, Burlington, VT, USA",Flowering
4415307,2016-10-22,research,51875,Trifolium pratense,Red Clover,40.2991821013,-74.4625374305,"New Jersey, US",Flowering
4433341,2016-10-24,research,51875,Trifolium pratense,Red Clover,41.4864864425,-87.9587048292,"New Lenox, IL, USA",Flowering
4435680,2016-10-25,research,51875,Trifolium pratense,Red Clover,43.4677270472,-72.9844346522,"Stone Meadow Park, Wallingford, VT, USA",Flowering
4461715,2016-10-30,research,51875,Trifolium pratense,Red Clover,47.6979255676,-122.3724746704,"1200-1298 Northwest 95th Street Seattle, WA 98117",Flowering
4462515,2016-10-30,research,51875,Trifolium pratense,Red Clover,40.776381,-73.942968,"Carl Shurz Park, NYC, New York County, US-NY, US",Flowering
4476070,2016-10-20,research,51875,Trifolium pratense,Red Clover,44.5606166667,-69.6613777778,"Waterville, ME, USA",Flowering
4515556,2016-11-07,research,51875,Trifolium pratense,Red Clover,38.099271,-85.558992,"Broad Run Park, Bardstown, Louisville, USA",Flowering
4580050,2016-11-15,research,51875,Trifolium pratense,Red Clover,41.5853540465,-87.8564913411,"Cook County, IL, USA",Flowering
4580077,2016-11-15,research,51875,Trifolium pratense,Red Clover,41.5800874543,-87.853314131,"Cook County, IL, USA",Flowering
4584538,2016-11-16,research,51875,Trifolium pratense,Red Clover,41.499796872,-87.916753739,"New Lenox, IL, USA",Flowering
4726219,2016-12-06,research,51875,Trifolium pratense,Red Clover,47.1799119424,-122.4731427397,"2716 84th Street Ct S, Lakewood, WA, US",Flowering
4770610,2016-12-13,research,51875,Trifolium pratense,Red Clover,47.65295,-122.3122638889,"Northeast Seattle, Seattle, WA, USA",Flowering
112115164,2016-10-21,research,51875,Trifolium pratense,Red Clover,39.2002979128,-84.4278020866,"Ohio, US",Flowering
