observation_id,species,term,value,date,latitude,longitude
5974941,Dactylis glomerata,Plant Phenology,Flowering,2017-04-24,33.7658461604,-83.2343990351
6198199,Dactylis glomerata,Plant Phenology,Flower Budding,2017-05-13,39.0829471667,-76.756455
6326927,Dactylis glomerata,Plant Phenology,Flower Budding,2017-05-22,42.4673821707,-83.980299532
6388676,Dactylis glomerata,Plant Phenology,Flowering,2017-05-27,44.2842733333,-72.5718
6410198,Dactylis glomerata,Plant Phenology,Flowering,2017-05-28,43.0713136029,-89.4441748784
6431507,Dactylis glomerata,Plant Phenology,Flowering,2017-05-30,40.86613,-73.8776083333
6436528,Dactylis glomerata,Plant Phenology,Flowering,2017-05-30,47.9625714798,-122.1301174164
6437105,Dactylis glomerata,Plant Phenology,Flowering,2017-05-30,47.4633565173,-122.0682046564
6438335,Dactylis glomerata,Plant Phenology,Flowering,2017-05-30,44.302885,-72.4689633333
6456051,Dactylis glomerata,Plant Phenology,Flowering,2017-06-01,42.3121026066,-71.0772274621
6462916,Dactylis glomerata,Plant Phenology,Flowering,2017-06-01,43.036989,-88.981978
6478272,Dactylis glomerata,Plant Phenology,Flowering,2017-06-02,43.1275371583,-88.9160227776
6508414,Dactylis glomerata,Plant Phenology,Flowering,2017-06-03,44.3290016667,-72.50217
6514970,Dactylis glomerata,Plant Phenology,Flowering,2017-06-05,44.4069116667,-72.411395
6528550,Dactylis glomerata,Plant Phenology,Flowering,2017-06-06,44.35931,-72.3753016667
6528770,Dactylis glomerata,Plant Phenology,Flowering,2017-06-03,39.984794,-75.486035
6529322,Dactylis glomerata,Plant Phenology,Flowering,2017-06-06,47.6690262929,-122.3068241962
6530279,Dactylis glomerata,Plant Phenology,Flowering,2017-06-05,42.792827,-88.687184
6542287,Dactylis glomerata,Plant Phenology,Flowering,2017-06-06,43.518971,-89.406837
6578707,Dactylis glomerata,Plant Phenology,Flowering,2017-06-03,39.9846061366,-75.4874673207
6578836,Dactylis glomerata,Plant Phenology,Flowering,2017-06-03,39.9845195096,-75.485577453
6606745,Dactylis glomerata,Plant Phenology,Fruiting,2017-06-12,38.77107169,-104.85281223
6610135,Dactylis glomerata,Plant Phenology,Flowering,2017-06-12,42.4727777778,-76.79455
6617095,Dactylis glomerata,Plant Phenology,Flowering,2017-06-12,44.4121733333,-72.4484683333
6620724,Dactylis glomerata,Plant Phenology,Flowering,2017-06-10,39.99147924,-105.21689076
6661485,Dactylis glomerata,Plant Phenology,Flowering,2017-06-14,43.6946333333,-80.2486033333
6702717,Dactylis glomerata,Plant Phenology,Flowering,2017-06-17,42.6579360962,-80.4711303711
6739639,Dactylis glomerata,Plant Phenology,Flowering,2017-06-18,38.78042,-77.0555721667
6784685,Dactylis glomerata,Plant Phenology,Fruiting,2017-06-19,46.3588416667,-89.67347
6880485,Dactylis glomerata,Plant Phenology,Flowering,2017-06-29,36.2792861111,-115.6715083333
7247383,Dactylis glomerata,Plant Phenology,Flower Budding,2017-05-21,42.2031388889,-88.1318666667
9015328,Dactylis glomerata,Plant Phenology,Flower Budding,2017-05-24,41.725102,-81.233693
9133602,Dactylis glomerata,Plant Phenology,Flowering,2017-05-07,36.87642,-121.62804
9133859,Dactylis glomerata,Plant Phenology,Flowering,2017-05-06,36.875884,-121.6281
9144593,Dactylis glomerata,Plant Phenology,Flowering,2017-05-11,36.87626,-121.62836
9395202,Dactylis glomerata,Plant Phenology,Fruiting,2017-05-19,42.275737,-122.806613
25342590,Dactylis glomerata,Plant Phenology,Flowering,2017-05-19,38.915245,-77.2222666667
40076806,Dactylis glomerata,Plant Phenology,Flowering,2017-06-05,39.49249664,-76.69285297
40076807,Dactylis glomerata,Plant Phenology,Flowering,2017-05-25,39.14587438,-76.83786392
7055020,Dactylis glomerata,Plant Phenology,Fruiting,2017-07-13,44.4068133333,-121.75077
7224918,Dactylis glomerata,Plant Phenology,Fruiting,2017-07-22,39.8870883333,-83.2208116667
7322118,Dactylis glomerata,Plant Phenology,Fruiting,2017-08-01,46.5483458061,-121.7549389881
7425678,Dactylis glomerata,Plant Phenology,Fruiting,2017-08-09,42.689568121,-112.3595854362
7476170,Dactylis glomerata,Plant Phenology,Fruiting,2017-08-13,38.8357611156,-78.2037454081
7939615,Dactylis glomerata,Plant Phenology,Fruiting,2017-09-15,41.0048454814,-73.5747574177
8052527,Dactylis glomerata,Plant Phenology,Fruiting,2017-09-23,41.15343454,-81.30962643
8053154,Dactylis glomerata,Plant Phenology,Fruiting,2017-09-23,38.9910383333,-76.92183
8240244,Dactylis glomerata,Plant Phenology,Fruiting,2017-09-26,43.3989361732,-80.0672543049
8255967,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2017-10-03,43.3944429114,-80.06155461
8433836,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2017-10-03,43.3946923833,-80.063645392
8507693,Dactylis glomerata,Plant Phenology,Fruiting,2017-10-22,44.3771811342,-72.9107872211
8598059,Dactylis glomerata,Plant Phenology,Fruiting,2017-10-26,37.956512,-122.574178
8604650,Dactylis glomerata,Plant Phenology,Fruiting,2017-10-26,37.9576416667,-122.5728916667
8698229,Dactylis glomerata,Plant Phenology,Fruiting,2017-11-04,42.8144842107,-73.4049727489
8824592,Dactylis glomerata,Plant Phenology,Fruiting,2017-11-15,34.7731456,-86.7927781
9038824,Dactylis glomerata,Plant Phenology,Fruiting,2017-12-03,47.6612120329,-122.4179871082
9091734,Dactylis glomerata,Plant Phenology,Fruiting,2017-12-08,40.82107601,-73.94757242
9118823,Dactylis glomerata,Plant Phenology,Fruiting,2017-12-08,47.6725806355,-122.3039754002
9260684,Dactylis glomerata,Plant Phenology,Fruiting,2017-12-25,57.05088148,-135.32674954
9285265,Dactylis glomerata,Plant Phenology,Fruiting,2017-12-28,41.827016,-87.888953
9372198,Dactylis glomerata,Plant Phenology,Fruiting,2017-12-18,40.3644982113,-74.7944498062
9410805,Dactylis glomerata,Plant Phenology,Fruiting,2017-12-29,40.6201256088,-74.5628678799
9438374,Dactylis glomerata,Plant Phenology,Fruiting,2018-01-10,40.664528142,-74.6461840852
9442661,Dactylis glomerata,Plant Phenology,Fruiting,2018-01-11,40.6254187679,-74.2471504211
9459810,Dactylis glomerata,Plant Phenology,Fruiting,2018-01-13,43.9014499708,-79.7260541841
9496373,Dactylis glomerata,Plant Phenology,Fruiting,2018-01-05,47.6565277778,-122.4206388889
9589258,Dactylis glomerata,Plant Phenology,Fruiting,2018-01-23,47.4185523987,-122.0457763672
9644651,Dactylis glomerata,Plant Phenology,Fruiting,2018-01-28,44.3977109297,-72.7224929631
9687263,Dactylis glomerata,Plant Phenology,Fruiting,2018-01-30,40.7250146924,-74.418554306
9721587,Dactylis glomerata,Plant Phenology,Flower Budding,2018-02-03,47.5000008569,-122.2147308012
9723943,Dactylis glomerata,Plant Phenology,Fruiting,2018-02-02,40.6120303359,-74.5779848099
9757991,Dactylis glomerata,Plant Phenology,Fruiting,2018-02-04,40.6002032849,-74.5306491852
9767580,Dactylis glomerata,Plant Phenology,Fruiting,2018-02-07,41.813297,-88.045575
9786382,Dactylis glomerata,Plant Phenology,Fruiting,2018-02-06,38.7739694167,-123.5372847778
9828843,Dactylis glomerata,Plant Phenology,Fruiting,2018-02-05,40.3820062015,-74.7415566444
9873052,Dactylis glomerata,Plant Phenology,Fruiting,2018-02-11,40.5747175136,-74.8288464546
9915405,Dactylis glomerata,Plant Phenology,Fruiting,2018-02-18,38.7770783333,-77.8011033333
10050293,Dactylis glomerata,Plant Phenology,Fruiting,2018-03-01,47.4370030556,-122.0934541667
10057825,Dactylis glomerata,Plant Phenology,Fruiting,2018-02-13,40.6730871457,-74.4799232483
10066847,Dactylis glomerata,Plant Phenology,Fruiting,2018-02-21,40.5580911263,-74.526014328
10086510,Dactylis glomerata,Plant Phenology,Fruiting,2018-02-12,40.5416236731,-74.8498106003
10174304,Dactylis glomerata,Plant Phenology,Fruiting,2018-03-10,42.00368996,-87.78178459
10196027,Dactylis glomerata,Plant Phenology,Fruiting,2018-03-11,45.3656995018,-84.9349507783
10313392,Dactylis glomerata,Plant Phenology,Flower Budding,2018-03-19,40.7012266667,-124.20212
10365536,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2018-03-22,36.9851025241,-86.4486403485
10391999,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2018-03-23,38.782445,-77.7864083333
10529154,Dactylis glomerata,Plant Phenology,Fruiting,2018-03-31,37.81351439,-122.37022582
10539203,Dactylis glomerata,Plant Phenology,Fruiting,2018-03-31,41.6749566667,-87.87326
10626187,Dactylis glomerata,Plant Phenology,Fruiting,2018-03-21,43.6032843623,-116.9178255254
11286757,Dactylis glomerata,Plant Phenology,Fruiting,2018-03-06,40.6614155524,-74.5932156119
18434466,Dactylis glomerata,Plant Phenology,Fruiting,2018-02-17,47.308274,-122.524019
10817115,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2018-04-12,41.7546632641,-86.6031521124
11429033,Dactylis glomerata,Plant Phenology,Flower Budding,2018-04-25,45.7285455941,-122.6374373866
11819212,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2018-04-29,40.720986547,-111.8437352871
11824269,Dactylis glomerata,Plant Phenology,Fruiting,2018-04-29,48.1199282594,-122.7934974433
11900673,Dactylis glomerata,Plant Phenology,Flowering,2018-04-30,32.3478009823,-97.3885807929
11906697,Dactylis glomerata,Plant Phenology,Flower Budding,2018-04-30,38.7861289978,-77.3004302979
12271122,Dactylis glomerata,Plant Phenology,Flower Budding,2018-05-08,40.8152664872,-73.9500832
12281324,Dactylis glomerata,Plant Phenology,Flower Budding,2018-05-08,40.30505,-74.6845783333
12313929,Dactylis glomerata,Plant Phenology,Flower Budding,2018-05-09,49.1644832071,-123.1157789279
12328177,Dactylis glomerata,Plant Phenology,Flower Budding,2018-05-10,37.1712194151,-75.9692732804
12447832,Dactylis glomerata,Plant Phenology,Flower Budding,2018-05-14,39.2259381619,-76.7435530108
12468888,Dactylis glomerata,Plant Phenology,Flower Budding,2018-05-13,38.4794425964,-90.8061141968
12480469,Dactylis glomerata,Plant Phenology,Flowering,2018-05-15,39.2270166614,-76.7488342804
12712566,Dactylis glomerata,Plant Phenology,Flowering,2018-05-22,38.638325762,-90.3019662761
12767640,Dactylis glomerata,Plant Phenology,Flower Budding,2018-05-24,40.2326464119,-80.2163379962
12795792,Dactylis glomerata,Plant Phenology,Flower Budding,2018-05-25,40.5217108224,-78.9239192941
12861693,Dactylis glomerata,Plant Phenology,Flowering,2018-05-27,41.5324098473,-88.0229343474
12896926,Dactylis glomerata,Plant Phenology,Flowering,2018-05-28,37.4848381291,-122.2923675087
12943383,Dactylis glomerata,Plant Phenology,Flower Budding,2018-05-29,41.6618503165,-112.0458333661
13009286,Dactylis glomerata,Plant Phenology,Flower Budding,2018-06-01,42.483671112,-76.3708890696
13017669,Dactylis glomerata,Plant Phenology,Fruiting,2018-06-01,44.3627543181,-78.2827623643
13107791,Dactylis glomerata,Plant Phenology,Flowering,2018-05-29,44.1333891421,-124.1236155552
13117196,Dactylis glomerata,Plant Phenology,Flowering,2018-06-04,41.1481853296,-73.9753548895
13158600,Dactylis glomerata,Plant Phenology,Flowering,2018-06-05,47.670825,-122.3062666667
13164350,Dactylis glomerata,Plant Phenology,Flowering,2018-06-05,37.0209642761,-122.0785529217
13209680,Dactylis glomerata,Plant Phenology,Flowering,2018-06-07,46.7426779193,-116.9857972605
13229835,Dactylis glomerata,Plant Phenology,Flowering,2018-06-08,41.5377230511,-81.5423375725
13332285,Dactylis glomerata,Plant Phenology,Flowering,2018-06-11,43.8282725472,-79.418872321
13380008,Dactylis glomerata,Plant Phenology,Flowering,2018-06-12,41.251546056,-111.8821141777
13433157,Dactylis glomerata,Plant Phenology,Flowering,2018-06-14,43.96936,-73.152381
13562441,Dactylis glomerata,Plant Phenology,Flowering,2018-06-18,43.4926669505,-72.8026348995
13572903,Dactylis glomerata,Plant Phenology,Flowering,2018-06-17,44.09189,-93.06342
13628538,Dactylis glomerata,Plant Phenology,Flowering,2018-06-20,43.5249128583,-80.518690552
13688982,Dactylis glomerata,Plant Phenology,Flowering,2018-05-20,38.7826283333,-77.0665361667
13690817,Dactylis glomerata,Plant Phenology,Flowering,2018-05-20,38.7897866667,-77.06115
13720805,Dactylis glomerata,Plant Phenology,Flowering,2018-06-23,44.2649812717,-72.5681382884
13757550,Dactylis glomerata,Plant Phenology,Flowering,2018-06-24,50.1276333333,-96.9189533333
13775115,Dactylis glomerata,Plant Phenology,Flowering,2018-06-24,46.7660074507,-92.1351000667
13792702,Dactylis glomerata,Plant Phenology,Flowering,2018-06-13,48.3880051849,-123.6948647179
13914741,Dactylis glomerata,Plant Phenology,Flowering,2018-06-30,43.642958561,-72.896191394
13964142,Dactylis glomerata,Plant Phenology,Flowering,2018-05-20,38.782475,-77.0666055
14010249,Dactylis glomerata,Plant Phenology,Fruiting,2018-07-03,41.4705427643,-73.2574503311
14098343,Dactylis glomerata,Plant Phenology,Fruiting,2018-06-21,43.2574633333,-80.9505416667
15239568,Dactylis glomerata,Plant Phenology,Flowering,2018-06-01,40.502162,-80.016226
16542233,Dactylis glomerata,Plant Phenology,Flowering,2018-06-13,44.8149599542,-68.7412234342
18819413,Dactylis glomerata,Plant Phenology,Flowering,2018-06-09,40.0774567198,-75.2340728383
18819432,Dactylis glomerata,Plant Phenology,Flowering,2018-06-09,40.0775178303,-75.2348045138
20341133,Dactylis glomerata,Plant Phenology,Flowering,2018-05-28,43.3158216667,-79.86524
20422892,Dactylis glomerata,Plant Phenology,Flowering,2018-06-10,44.2868083333,-72.574265
20429700,Dactylis glomerata,Plant Phenology,Flowering,2018-06-17,43.113055,-71.6448033333
26655876,Dactylis glomerata,Plant Phenology,Flowering,2018-06-02,42.4237667,-83.9334044
26655877,Dactylis glomerata,Plant Phenology,Flowering,2018-06-02,42.4237667,-83.9334044
26655878,Dactylis glomerata,Plant Phenology,Flowering,2018-06-02,42.4237667,-83.9334044
106283951,Dactylis glomerata,Plant Phenology,Flowering,2018-06-08,43.1465876527,-72.3936147062
152955111,Dactylis glomerata,Plant Phenology,Flowering,2018-05-17,37.7093089217,-92.8414004669
153065194,Dactylis glomerata,Plant Phenology,Flowering,2018-06-01,33.8575896291,-84.5143193007
178760205,Dactylis glomerata,Plant Phenology,Flowering,2018-05-15,36.1405661783,-85.7366022176
14261913,Dactylis glomerata,Plant Phenology,Fruiting,2018-07-10,38.0737399545,-104.9859741877
14292014,Dactylis glomerata,Plant Phenology,Fruiting,2018-07-09,41.8236501,-72.5655861
14551823,Dactylis glomerata,Plant Phenology,Fruiting,2018-07-08,41.405,-87.6072222222
14989930,Dactylis glomerata,Plant Phenology,Fruiting,2018-07-31,39.9498901367,-75.6594009399
15169955,Dactylis glomerata,Plant Phenology,Flowering,2018-08-05,51.1653102816,-114.3840939062
15407266,Dactylis glomerata,Plant Phenology,Fruiting,2018-08-13,43.9463666667,-80.0919945
15454580,Dactylis glomerata,Plant Phenology,Fruiting,2018-08-15,41.9183571111,-87.6330199547
15582080,Dactylis glomerata,Plant Phenology,Flowering,2018-08-17,43.989025,-73.0900333333
15807093,Dactylis glomerata,Plant Phenology,Fruiting,2018-08-22,35.1674833333,-83.0393444444
16169829,Dactylis glomerata,Plant Phenology,Fruiting,2018-09-03,42.7938617533,-80.208419636
16345078,Dactylis glomerata,Plant Phenology,Fruiting,2018-09-08,50.0459130854,-96.8744493184
16642261,Dactylis glomerata,Plant Phenology,Fruiting,2018-09-17,44.4882928161,-78.2336266526
16848155,Dactylis glomerata,Plant Phenology,Fruiting,2018-09-23,41.7318392499,-111.817644518
16916911,Dactylis glomerata,Plant Phenology,Fruiting,2018-09-25,40.6715253136,-105.2303591185
16946913,Dactylis glomerata,Plant Phenology,Fruiting,2018-09-26,40.7304524829,-111.8555578277
17010418,Dactylis glomerata,Plant Phenology,Fruiting,2018-09-28,41.7417294765,-111.7719390058
104841773,Dactylis glomerata glomerata,Plant Phenology,Fruiting,2018-07-14,41.60481,-111.97705
17220036,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2018-10-04,43.0100471207,-89.4222563232
17224975,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2018-10-03,39.0870888333,-106.9670033333
18055719,Dactylis glomerata,Plant Phenology,Fruiting,2018-11-02,44.2582091131,-72.5671193843
18977813,Dactylis glomerata,Plant Phenology,Fruiting,2018-12-11,40.6372488176,-74.4916352834
19132930,Dactylis glomerata,Plant Phenology,Fruiting,2018-12-11,44.2630683333,-72.5657616667
19442182,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2019-01-05,41.9261729058,-71.0564620475
19633075,Dactylis glomerata,Plant Phenology,Fruiting,2019-01-13,48.4073366667,-123.362495
19644943,Dactylis glomerata,Plant Phenology,Fruiting,2019-01-14,43.2669366667,-79.94209
19644955,Dactylis glomerata,Plant Phenology,Fruiting,2019-01-14,43.2672666667,-79.9417216667
19701562,Dactylis glomerata,Plant Phenology,Fruiting,2019-01-17,48.4577795049,-123.3225457606
19760322,Dactylis glomerata,Plant Phenology,Fruiting,2019-01-20,48.4102583333,-123.360955
19767744,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2019-01-19,48.4335466667,-123.454345
19768366,Dactylis glomerata,Plant Phenology,Fruiting,2019-01-20,48.3842242929,-123.5151824077
19827518,Dactylis glomerata,Plant Phenology,Fruiting,2019-01-19,41.9901221816,-74.5040942238
19866805,Dactylis glomerata,Plant Phenology,Fruiting,2019-01-25,43.0307916667,-76.1395028333
19867249,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2019-01-25,48.4570771975,-123.4695586915
20016480,Dactylis glomerata,Plant Phenology,Fruiting,2019-02-01,48.469794346,-123.3058389276
20043636,Dactylis glomerata,Plant Phenology,Fruiting,2019-02-02,43.0134445765,-81.3066871951
20043637,Dactylis glomerata,Plant Phenology,Fruiting,2019-02-02,43.0134640589,-81.3066539123
20044714,Dactylis glomerata,Plant Phenology,Fruiting,2019-02-02,49.2256651,-123.9500157
20062298,Dactylis glomerata,Plant Phenology,Fruiting,2019-02-03,43.0279,-77.4802166667
20063057,Dactylis glomerata,Plant Phenology,Fruiting,2019-01-29,48.754345,-123.2415916667
20088761,Dactylis glomerata,Plant Phenology,Fruiting,2019-02-03,40.5938712842,-74.5634409458
20125881,Dactylis glomerata,Plant Phenology,Fruiting,2019-02-04,44.2516413471,-72.5818615594
20132268,Dactylis glomerata,Plant Phenology,Fruiting,2019-02-03,44.047044488,-80.0685375959
20198334,Dactylis glomerata,Plant Phenology,Fruiting,2019-02-07,44.5213942647,-124.0733693275
20251864,Dactylis glomerata,Plant Phenology,Fruiting,2019-02-09,43.341625,-80.1444695
20308057,Dactylis glomerata,Plant Phenology,Fruiting,2019-02-12,37.8701368016,-122.537168945
20512055,Dactylis glomerata,Plant Phenology,Fruiting,2019-02-19,50.0452888333,-125.3124
20562647,Dactylis glomerata,Plant Phenology,Fruiting,2019-02-22,48.4580574036,-123.3208312988
20794029,Dactylis glomerata,Plant Phenology,Flower Budding,2019-02-24,36.9902533333,-122.0662166667
20890552,Dactylis glomerata,Plant Phenology,Fruiting,2019-03-02,44.2609548936,-76.4423928571
21063834,Dactylis glomerata,Plant Phenology,Flower Budding,2019-03-08,33.7913752534,-84.3333391753
21068341,Dactylis glomerata,Plant Phenology,Fruiting,2019-03-08,48.4545366667,-123.3034133333
21072153,Dactylis glomerata,Plant Phenology,Flower Budding,2019-03-08,40.8585133333,-124.0903028333
21102583,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2019-03-09,48.4631055556,-123.0324861111
21181145,Dactylis glomerata,Plant Phenology,Fruiting,2019-03-12,48.8002312649,-123.5292164796
21320168,Dactylis glomerata,Plant Phenology,Fruiting,2019-03-17,43.940845,-90.0521916667
21320177,Dactylis glomerata,Plant Phenology,Fruiting,2019-03-17,43.9408416667,-90.0521555
21468322,Dactylis glomerata,Plant Phenology,Fruiting,2019-03-21,48.4113466667,-123.36258
21503144,Dactylis glomerata,Plant Phenology,Fruiting,2019-01-29,48.42485,-123.320855
21566358,Dactylis glomerata,Plant Phenology,Fruiting,2019-03-24,43.0298583333,-76.1407778333
21576763,Dactylis glomerata,Plant Phenology,Fruiting,2019-03-24,48.4904630327,-123.3525437485
21653040,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2019-03-26,48.3986082254,-123.3056588845
21699566,Dactylis glomerata,Plant Phenology,Fruiting,2019-03-27,45.5152933333,-122.7172566667
21743157,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2019-03-29,41.8133,-88.046635
21760949,Dactylis glomerata,Plant Phenology,Fruiting,2019-03-29,44.3637666667,-78.28138
21840686,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2019-03-30,44.735029,-123.150072
22420862,Dactylis glomerata,Plant Phenology,Fruiting,2019-03-29,44.3507874481,-78.2803156963
257490563,Dactylis glomerata,Plant Phenology,Fruiting,2019-03-26,45.4833333333,-122.650535
21875397,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2019-03-31,44.69401,-123.74848
21877584,Dactylis glomerata,Plant Phenology,No Evidence of Flowering,2019-03-31,44.72456,-123.71514
21881053,Dactylis glomerata,Plant Phenology,Flower Budding,2019-03-31,39.308748,-123.800675
22250832,Dactylis glomerata,Plant Phenology,Flower Budding,2019-04-06,44.985373,-124.010739
