observation_id,species,term,value,date,latitude,longitude
20205444,Fragaria viridis,Plant Phenology,,2015-07-05,55.4854283196,42.0528228274
20363786,Fragaria viridis,Plant Phenology,,2015-06-30,55.4953261813,46.3349334402
21488271,Fragaria viridis,Plant Phenology,,2015-07-01,51.4327158793,45.2144454239
25703504,Fragaria viridis,Plant Phenology,,2015-07-04,53.9493554447,74.1195968892
40221960,Fragaria viridis,Plant Phenology,,2015-07-03,57.7106969042,41.173470843
65586402,Fragaria viridis,Plant Phenology,,2015-07-12,57.4910979609,57.0344286295
94101516,Fragaria viridis,Plant Phenology,Fruiting,2015-07-11,55.1170205634,83.6062851336
138596953,Fragaria viridis,Plant Phenology,Fruiting,2015-07-19,52.9551790995,57.0356298392
144475788,Fragaria viridis,Plant Phenology,,2015-07-06,55.0210091558,37.3913266362
245371135,Fragaria viridis,Plant Phenology,,2015-07-02,52.6124214772,44.0532075609
245371702,Fragaria viridis,Plant Phenology,,2015-07-02,52.6122781567,44.0525638298
20527205,Fragaria viridis,Plant Phenology,,2015-08-27,55.5403050286,46.2083756901
65036354,Fragaria viridis,Plant Phenology,,2015-08-23,54.8461083333,37.8247233333
146069552,Fragaria viridis,Plant Phenology,,2015-08-17,54.195259313,37.7027123932
194035174,Fragaria viridis,Plant Phenology,,2015-08-17,49.0319922584,34.5283821723
40629882,Fragaria viridis,Plant Phenology,,2015-10-01,58.1340505429,52.8690830224
3272853,Fragaria viridis,Plant Phenology,Flowering,2016-05-21,51.821298,10.903357
18559742,Fragaria viridis,Plant Phenology,,2016-05-21,55.8759041308,44.1910728754
18798652,Fragaria viridis,Plant Phenology,Flowering,2016-05-01,48.1666024162,16.52670448
20206399,Fragaria viridis,Plant Phenology,,2016-05-08,51.5767377872,85.5178212015
20823857,Fragaria viridis,Plant Phenology,,2016-05-14,55.1441346865,51.5372296284
51813459,Fragaria viridis,Plant Phenology,,2016-05-15,54.3222995447,23.96390253
61705908,Fragaria viridis,Plant Phenology,,2016-05-03,47.1159694444,15.4054166667
62544812,Fragaria viridis,Plant Phenology,,2016-05-06,50.0928377002,31.2990114079
66097895,Fragaria viridis campestris,Plant Phenology,Flowering,2016-05-01,44.5170625726,34.1481611145
72982887,Fragaria viridis,Plant Phenology,,2016-05-22,51.5683231593,36.0877606852
72982889,Fragaria viridis,Plant Phenology,,2016-05-22,51.5682740155,36.0879524695
150063876,Fragaria viridis,Plant Phenology,,2016-05-20,49.9115268936,82.7055219884
189890681,Fragaria viridis,Plant Phenology,,2016-05-19,49.8008952796,31.1749205155
198137968,Fragaria viridis,Plant Phenology,,2016-05-20,55.0901357864,47.7942157143
19444555,Fragaria viridis,Plant Phenology,,2016-06-03,53.597327113,84.5749748813
20499147,Fragaria viridis,Plant Phenology,,2016-06-13,54.0187340106,85.8650715046
20823835,Fragaria viridis,Plant Phenology,,2016-05-29,55.1110219929,51.4809755498
21054130,Fragaria viridis,Plant Phenology,,2016-05-31,54.0186880583,85.8656592583
25675149,Fragaria viridis,Plant Phenology,,2016-05-27,55.8152777778,37.4125
38755818,Fragaria viridis,Plant Phenology,,2016-05-28,54.7271989955,45.4552870229
39446584,Fragaria viridis,Plant Phenology,,2016-06-11,44.6428803499,33.7804075882
61428270,Fragaria viridis,Plant Phenology,,2016-06-07,47.1128027778,15.3821861111
61428812,Fragaria viridis,Plant Phenology,Fruiting,2016-06-07,47.1125858079,15.3826671617
70930162,Fragaria viridis,Plant Phenology,,2016-05-28,57.5256116744,49.2131101625
70959782,Fragaria viridis,Plant Phenology,,2016-05-30,54.2727185252,48.3460953624
73181476,Fragaria viridis,Plant Phenology,,2016-05-30,51.5758191467,36.1211097251
74554487,Fragaria viridis,Plant Phenology,,2016-06-08,50.9472852697,39.3008195072
74561354,Fragaria viridis,Plant Phenology,,2016-06-11,50.9345425056,39.3242420795
104977455,Fragaria viridis,Plant Phenology,,2016-06-03,55.094952,39.179978
105362004,Fragaria viridis,Plant Phenology,,2016-05-28,56.1998329209,43.9760438592
108859675,Fragaria viridis,Plant Phenology,Flowering,2016-06-02,54.884358,39.42364
147335313,Fragaria viridis,Plant Phenology,,2016-06-05,48.5138832698,35.1391964525
233090546,Fragaria viridis,Plant Phenology,,2016-05-27,53.4841492896,44.599030821
19798824,Fragaria viridis,Plant Phenology,,2016-07-11,55.4964738671,46.3377761213
20823849,Fragaria viridis,Plant Phenology,,2016-06-26,55.2144365427,51.5781834719
36459040,Fragaria viridis,Plant Phenology,,2016-06-24,51.4942239089,80.7860107163
38054471,Fragaria viridis campestris,Plant Phenology,,2016-06-26,55.2130634774,51.5791978596
41294847,Fragaria viridis,Plant Phenology,,2016-07-19,57.4917682913,57.0339710537
46366369,Fragaria viridis,Plant Phenology,Fruiting,2016-07-14,53.020115139,45.1203538546
46375102,Fragaria viridis campestris,Plant Phenology,Fruiting,2016-06-26,44.7797515447,34.3898309831
47032091,Fragaria viridis,Plant Phenology,,2016-07-12,51.9329527274,35.4465818204
47080176,Fragaria viridis,Plant Phenology,,2016-07-13,52.9008454609,104.6950074658
52392601,Fragaria viridis,Plant Phenology,,2016-07-02,55.0914038983,36.5384073832
77751675,Fragaria viridis,Plant Phenology,,2016-06-26,53.9865586,55.0481081
261506588,Fragaria viridis,Plant Phenology,,2016-07-18,51.3090494051,95.851684323
261520270,Fragaria viridis,Plant Phenology,Fruiting,2016-07-02,54.701183529,38.739039188
65696564,Fragaria viridis,Plant Phenology,,2016-07-23,57.4908176069,57.0342737588
65697927,Fragaria viridis,Plant Phenology,,2016-07-27,57.4254871156,56.9900319729
146686068,Fragaria viridis,Plant Phenology,No Evidence of Flowering,2016-08-27,55.2363609747,65.815098963
19986475,Fragaria viridis,Plant Phenology,,2016-10-02,55.4965211913,46.3365737249
5759120,Fragaria viridis,Plant Phenology,,2017-04-16,45.002494812,8.5235548019
5796164,Fragaria viridis,Plant Phenology,,2017-04-17,50.6450666667,14.01781
6300048,Fragaria viridis,Plant Phenology,,2017-05-17,52.991995,51.150063
19907582,Fragaria viridis,Plant Phenology,,2017-04-29,45.1989239194,39.5458422676
26626254,Fragaria viridis,Plant Phenology,,2017-05-04,44.5990232702,33.8967054753
69105269,Fragaria viridis,Plant Phenology,,2017-05-18,56.3312220242,84.922311214
70683173,Fragaria viridis,Plant Phenology,,2017-05-03,51.9326489517,35.4462385053
93121555,Fragaria viridis,Plant Phenology,,2017-04-29,49.5606528796,34.4778198188
6704087,Fragaria viridis,Plant Phenology,Flowering,2017-06-17,53.03466,51.644449
19677027,Fragaria viridis campestris,Plant Phenology,,2017-05-27,44.4986127676,33.8599949976
19713502,Fragaria viridis,Plant Phenology,,2017-06-05,55.4964976227,46.3377037484
19797634,Fragaria viridis,Plant Phenology,,2017-06-07,55.9044026289,44.5359693157
19930299,Fragaria viridis,Plant Phenology,,2017-06-06,54.4063288661,40.265456534
20249730,Fragaria viridis,Plant Phenology,,2017-05-24,51.4070883267,39.0287990649
41035278,Fragaria viridis,Plant Phenology,,2017-06-08,57.6585831173,41.0350687445
42552358,Fragaria viridis,Plant Phenology,,2017-05-29,55.6629111111,37.6683888889
42769767,Fragaria viridis,Plant Phenology,,2017-06-14,57.4426503435,56.9804380296
47032316,Fragaria viridis,Plant Phenology,,2017-06-11,52.2414882442,35.587399552
50129167,Fragaria viridis,Plant Phenology,,2017-06-03,48.6051204115,108.6094693517
66050995,Fragaria viridis,Plant Phenology,,2017-06-04,57.4453345717,56.9654054041
66051048,Fragaria viridis,Plant Phenology,,2017-06-04,57.4428591198,56.9564948611
68439533,Fragaria viridis,Plant Phenology,,2017-05-27,51.6328835005,39.1375618596
88942119,Fragaria viridis,Plant Phenology,,2017-06-03,49.5229815833,30.7633719167
95889475,Fragaria viridis,Plant Phenology,,2017-05-21,53.2733467671,34.3768557825
98196363,Fragaria viridis,Plant Phenology,,2017-06-06,53.5541247888,102.5948197346
106374508,Fragaria viridis,Plant Phenology,,2017-05-28,52.8948748365,103.4693332358
198886857,Fragaria viridis,Plant Phenology,,2017-06-07,54.8470860744,47.2427773447
207535514,Fragaria viridis,Plant Phenology,,2017-05-25,51.4079038322,33.4624805148
262001065,Fragaria viridis,Plant Phenology,,2017-05-27,53.4378448024,83.9333479364
6954095,Fragaria viridis,Plant Phenology,,2017-07-07,57.250045,16.9549583333
20320873,Fragaria viridis,Plant Phenology,,2017-07-01,53.57146231,84.3762374831
30681843,Fragaria viridis,Plant Phenology,,2017-07-12,52.4975079241,42.817056506
58931283,Fragaria viridis,Plant Phenology,,2017-07-11,49.4741361111,40.7497277778
65638073,Fragaria viridis,Plant Phenology,Fruiting,2017-07-03,50.7653504259,86.1250521988
68439929,Fragaria viridis,Plant Phenology,,2017-07-09,51.6823265047,38.4545310375
179651097,Fragaria viridis,Plant Phenology,,2017-07-03,54.1675957539,37.6237539446
190265213,Fragaria viridis,Plant Phenology,,2017-06-22,45.1041866601,41.9131771341
246281765,Fragaria viridis,Plant Phenology,,2017-06-29,52.8126976498,44.4531294416
262127820,Fragaria viridis,Plant Phenology,,2017-06-24,53.4195986327,84.0251021293
8488093,Fragaria viridis,Plant Phenology,,2017-08-05,55.7963905334,37.4438896179
20995674,Fragaria viridis,Plant Phenology,,2017-07-23,54.1954496722,41.6371169896
21000165,Fragaria viridis,Plant Phenology,,2017-07-28,54.9851566179,46.6000778028
47072400,Fragaria viridis,Plant Phenology,,2017-07-27,58.1322379803,52.8835025781
193128045,Fragaria viridis,Plant Phenology,Fruiting,2017-07-24,53.7801780847,42.9315493462
194288456,Fragaria viridis,Plant Phenology,,2017-08-01,54.0382331125,40.1326320062
8623030,Fragaria viridis,Plant Phenology,,2017-10-29,43.6893184935,3.6637473106
11916881,Fragaria viridis,Plant Phenology,,2018-04-29,53.1004097222,14.991375
11987670,Fragaria viridis,Plant Phenology,,2018-05-01,54.30442618,23.65944928
12166796,Fragaria viridis,Plant Phenology,,2018-05-05,46.9423518918,21.2246417999
12557333,Fragaria viridis,Plant Phenology,,2018-05-13,48.1267565849,16.940106869
17277511,Fragaria viridis,Plant Phenology,,2018-05-06,49.9633476489,16.1899620867
27949780,Fragaria viridis,Plant Phenology,,2018-04-28,42.7450924647,47.0069991113
43961991,Fragaria viridis,Plant Phenology,,2018-05-01,44.5061831952,33.6049893688
12869398,Fragaria viridis,Plant Phenology,Flowering,2018-05-27,53.505139,49.942389
13122179,Fragaria viridis,Plant Phenology,Flowering,2018-06-02,53.347583,50.499972
13373358,Fragaria viridis,Plant Phenology,,2018-06-12,53.5326883333,49.36558
13378344,Fragaria viridis,Plant Phenology,,2018-06-12,53.1625202454,34.1127590463
13403233,Fragaria viridis,Plant Phenology,Flowering,2018-05-23,55.7280555556,37.5597222222
18797012,Fragaria viridis,Plant Phenology,,2018-05-18,54.2217402736,38.9727669836
19119296,Fragaria viridis,Plant Phenology,,2018-06-02,53.481148842,83.5914618776
20387406,Fragaria viridis,Plant Phenology,,2018-06-05,51.494467,80.751912
20387555,Fragaria viridis,Plant Phenology,,2018-06-11,51.494467,80.751912
21774500,Fragaria viridis,Plant Phenology,,2018-05-30,53.650284127,46.4762627519
27212459,Fragaria viridis,Plant Phenology,,2018-06-11,51.5672748885,45.9007301624
37225343,Fragaria viridis,Plant Phenology,,2018-06-11,51.4944641417,80.7848308287
41243993,Fragaria viridis,Plant Phenology,,2018-06-09,57.4453478002,56.9975389995
42646539,Fragaria viridis,Plant Phenology,,2018-06-05,58.156156381,52.6514163964
48117890,Fragaria viridis,Plant Phenology,Flowering,2018-05-29,54.7074311278,38.8256901584
51383605,Fragaria viridis,Plant Phenology,Flowering,2018-06-11,55.1649787091,61.3225680772
66140239,Fragaria viridis,Plant Phenology,,2018-05-22,57.440969507,56.9667253604
70088264,Fragaria viridis,Plant Phenology,,2018-06-09,49.588719,34.346623
77811352,Fragaria viridis,Plant Phenology,,2018-06-11,54.0607968321,55.9490988392
79541926,Fragaria viridis,Plant Phenology,,2018-05-20,54.2695875554,48.1591497009
106604770,Fragaria viridis,Plant Phenology,,2018-05-30,52.2380043166,104.3973186847
108817507,Fragaria viridis,Plant Phenology,,2018-05-25,48.2187,30.0497
154935958,Fragaria viridis campestris,Plant Phenology,,2018-06-06,48.2677,29.5132
205729752,Fragaria viridis,Plant Phenology,,2018-05-20,54.7633519445,37.2482162781
205729755,Fragaria viridis,Plant Phenology,,2018-05-20,54.7633519445,37.2482162781
205730023,Fragaria viridis,Plant Phenology,,2018-05-20,54.7602510499,37.2463423072
261527238,Fragaria viridis,Plant Phenology,,2018-06-10,53.4417938763,83.9423761511
261723637,Fragaria viridis,Plant Phenology,Flowering,2018-06-02,54.4263524502,83.4054534551
13766903,Fragaria viridis,Plant Phenology,Fruiting,2018-06-24,54.015389,50.931278
20507933,Fragaria viridis,Plant Phenology,,2018-06-16,53.4083213806,45.7629089355
23828885,Fragaria viridis,Plant Phenology,Flowering,2018-06-16,53.5441513056,83.5411758333
63559304,Fragaria viridis,Plant Phenology,,2018-06-17,49.9251446962,37.751484029
68148478,Fragaria viridis,Plant Phenology,,2018-07-03,52.4927527647,42.7961121638
20337469,Fragaria viridis,Plant Phenology,,2018-07-14,55.27188,85.9684
27141044,Fragaria viridis,Plant Phenology,,2018-07-19,52.9631378463,33.3184036791
37459200,Fragaria viridis,Plant Phenology,,2018-07-21,58.1202671601,52.8748926696
42668472,Fragaria viridis,Plant Phenology,,2018-07-30,57.4914827072,57.0336335464
64924459,Fragaria viridis,Plant Phenology,Fruiting,2018-07-17,52.8033008106,106.2390415912
66148772,Fragaria viridis,Plant Phenology,,2018-07-24,57.4434261779,56.9810862476
66248765,Fragaria viridis,Plant Phenology,,2018-07-28,57.4912029325,57.0349792528
66249111,Fragaria viridis,Plant Phenology,,2018-08-02,57.4913431841,57.0348690269
66249267,Fragaria viridis,Plant Phenology,,2018-08-06,57.4908888205,57.0340946374
66249662,Fragaria viridis,Plant Phenology,,2018-08-11,57.4911725224,57.0344822108
69101371,Fragaria viridis,Plant Phenology,,2018-07-14,52.5605837004,85.3922692974
98299616,Fragaria viridis,Plant Phenology,,2018-07-25,53.6003027778,38.8187722222
156565740,Fragaria viridis,Plant Phenology,,2018-07-26,58.1438855508,52.7479624003
261534288,Fragaria viridis,Plant Phenology,,2018-07-21,53.5838013807,83.8104119963
71129978,Fragaria viridis,Plant Phenology,,2018-08-19,51.2634252515,86.0719935924
193369628,Fragaria viridis,Plant Phenology,,2018-08-18,55.3009542898,58.152631387
17860649,Fragaria viridis,Plant Phenology,,2018-10-20,53.457639,50.0645
66858378,Fragaria viridis,Plant Phenology,,2019-03-20,43.617204,40.057487
22704448,Fragaria viridis,Plant Phenology,,2019-04-19,50.1825160684,14.3776992388
22715890,Fragaria viridis,Plant Phenology,,2019-04-19,55.1817699444,36.9852610556
22747626,Fragaria viridis,Plant Phenology,,2019-04-20,51.1375770569,83.0417251587
22759291,Fragaria viridis,Plant Phenology,,2019-04-20,53.6850114117,56.0853294656
22912775,Fragaria viridis,Plant Phenology,,2019-04-22,55.7552909722,37.6128043889
23054415,Fragaria viridis,Plant Phenology,,2019-04-25,50.0330206287,14.3241288699
23118640,Fragaria viridis,Plant Phenology,,2019-04-26,50.048464159,14.5195443402
23166178,Fragaria viridis,Plant Phenology,,2019-04-26,50.1288861667,14.3923666667
23677594,Fragaria viridis,Plant Phenology,,2019-04-28,53.2796978269,34.3735973853
23745430,Fragaria viridis,Plant Phenology,Flowering,2019-04-19,47.7905547697,16.8499205001
24385282,Fragaria viridis,Plant Phenology,,2019-05-02,55.6401033333,37.551345
24480717,Fragaria viridis,Plant Phenology,Flowering,2019-05-03,51.9100238836,85.373238971
24512177,Fragaria viridis,Plant Phenology,,2019-05-04,51.5882797241,83.1141586304
24518216,Fragaria viridis,Plant Phenology,,2019-05-04,52.9722557068,33.4709968567
24520587,Fragaria viridis campestris,Plant Phenology,,2019-05-03,44.5181083333,33.7004466667
24595573,Fragaria viridis,Plant Phenology,,2019-05-05,51.5970802222,85.5572509722
24658525,Fragaria viridis,Plant Phenology,,2019-05-06,54.2204592304,38.9585244507
24667848,Fragaria viridis,Plant Phenology,,2019-05-06,50.0273328681,14.3598235267
24726431,Fragaria viridis,Plant Phenology,,2019-05-07,51.1408920288,83.0511703491
24732574,Fragaria viridis,Plant Phenology,,2019-05-07,51.1410636902,83.0592880249
24735521,Fragaria viridis,Plant Phenology,,2019-05-07,51.6021381193,85.5868768723
24743618,Fragaria viridis,Plant Phenology,,2019-05-07,52.3179829051,35.4843298416
24777305,Fragaria viridis,Plant Phenology,,2019-05-07,55.6326331389,37.6922313889
24778085,Fragaria viridis,Plant Phenology,,2019-05-07,55.5294916667,37.1887083333
24789806,Fragaria viridis,Plant Phenology,,2019-05-08,51.1307830811,82.9289474487
24793240,Fragaria viridis campestris,Plant Phenology,,2019-04-27,44.563148741,33.5411281795
24829809,Fragaria viridis,Plant Phenology,,2019-05-03,51.907856921,85.37828677
24855827,Fragaria viridis,Plant Phenology,,2019-05-07,53.2769559931,34.3692055105
24921361,Fragaria viridis,Plant Phenology,,2019-05-07,55.6355299167,37.6954261111
25149617,Fragaria viridis,Plant Phenology,,2019-04-28,45.59837621,10.2389312536
33476824,Fragaria viridis,Plant Phenology,,2019-05-02,51.3656632066,83.5947500065
36830892,Fragaria viridis,Plant Phenology,,2019-05-05,51.2678624595,37.8629780837
39489573,Fragaria viridis,Plant Phenology,,2019-04-11,50.0244330556,14.5819508333
47703854,Fragaria viridis,Plant Phenology,,2019-05-01,47.9148875842,20.4076397475
144683731,Fragaria viridis,Plant Phenology,,2019-05-03,39.379025,46.2474055556
155786666,Fragaria viridis,Plant Phenology,,2019-05-01,49.1528973527,16.9569261577
191954712,Fragaria viridis,Plant Phenology,,2019-05-04,44.7221805556,37.8474666667
230107382,Fragaria viridis,Plant Phenology,,2019-05-01,49.6831889541,36.4202805016
266089571,Fragaria viridis,Plant Phenology,,2019-05-08,55.449268,37.443691
266091619,Fragaria viridis,Plant Phenology,,2019-05-08,55.445922,37.441809
24876536,Fragaria viridis campestris,Plant Phenology,,2019-05-09,44.934154102,33.8458968585
24880136,Fragaria viridis,Plant Phenology,,2019-05-10,56.5425267222,85.0303194444
24882247,Fragaria viridis,Plant Phenology,,2019-05-10,52.74943,41.4049116667
24891736,Fragaria viridis,Plant Phenology,,2019-05-10,50.6132366667,36.3540383333
24921226,Fragaria viridis,Plant Phenology,,2019-05-10,54.5179231685,36.2156526085
24921668,Fragaria viridis,Plant Phenology,,2019-05-10,55.7686503461,48.7926499173
24922225,Fragaria viridis campestris,Plant Phenology,,2019-05-10,44.5307217108,33.899646929
24922297,Fragaria viridis,Plant Phenology,,2019-05-09,53.232145898,34.3467575653
24922333,Fragaria viridis,Plant Phenology,,2019-05-09,53.2324140937,34.3453639203
24925773,Fragaria viridis,Plant Phenology,,2019-05-11,54.6249046326,56.1022605896
24927986,Fragaria viridis,Plant Phenology,,2019-05-10,51.8996619011,36.1554019501
24929979,Fragaria viridis,Plant Phenology,,2019-05-11,55.6881361187,37.5014168996
24947261,Fragaria viridis,Plant Phenology,,2019-05-11,53.9551645981,74.3278901516
24954047,Fragaria viridis,Plant Phenology,,2019-05-10,53.2721276697,34.3882087787
24981352,Fragaria viridis campestris,Plant Phenology,,2019-05-11,44.7681204653,37.8085845709
25002269,Fragaria viridis,Plant Phenology,,2019-05-11,53.2364635324,34.4652910294
25017789,Fragaria viridis,Plant Phenology,,2019-05-11,51.4855283333,35.1080666667
25018344,Fragaria viridis,Plant Phenology,,2019-05-12,49.631124,26.2166274
25018355,Fragaria viridis,Plant Phenology,,2019-05-12,49.631124,26.2166274
25018357,Fragaria viridis,Plant Phenology,,2019-05-12,49.631124,26.2166274
25048978,Fragaria viridis,Plant Phenology,,2019-05-12,49.5021833333,40.8091166667
25063962,Fragaria viridis,Plant Phenology,,2019-05-13,54.2188373399,38.9562024718
25101143,Fragaria viridis,Plant Phenology,,2019-05-11,49.75967,41.21317
25107949,Fragaria viridis,Plant Phenology,,2019-05-12,53.6886251928,56.0859474268
25109066,Fragaria viridis,Plant Phenology,,2019-05-11,49.7492416667,41.1819083333
25115802,Fragaria viridis,Plant Phenology,,2019-05-14,50.6336216667,36.40453
25121825,Fragaria viridis,Plant Phenology,,2019-05-10,49.8230751421,41.3517938318
25125287,Fragaria viridis,Plant Phenology,,2019-05-14,53.4854546881,49.3832978852
25127600,Fragaria viridis,Plant Phenology,,2019-05-12,49.4701183126,40.8345967228
25148258,Fragaria viridis,Plant Phenology,,2019-05-14,55.9949659711,39.9628661567
25166449,Fragaria viridis,Plant Phenology,Flowering,2019-05-15,53.4965842987,49.3872306328
25264490,Fragaria viridis,Plant Phenology,,2019-05-13,41.4497785905,47.9774863571
25268521,Fragaria viridis,Plant Phenology,,2019-05-16,53.9528374631,74.3437689269
25304393,Fragaria viridis,Plant Phenology,,2019-05-18,55.7350966667,10.8926583333
25304786,Fragaria viridis,Plant Phenology,,2019-05-18,55.7350416667,10.892655
25312114,Fragaria viridis,Plant Phenology,,2019-05-17,51.4446678162,83.1212463379
25314325,Fragaria viridis,Plant Phenology,,2019-05-18,50.652516783,36.2561969329
25320041,Fragaria viridis campestris,Plant Phenology,,2019-05-18,44.6030540466,38.0702781677
25348446,Fragaria viridis,Plant Phenology,,2019-05-17,53.2431777845,34.4508585655
25366214,Fragaria viridis,Plant Phenology,,2019-05-18,51.1830787659,82.9459228516
25370807,Fragaria viridis,Plant Phenology,Flowering,2019-05-11,54.6185818417,83.9840362333
25376044,Fragaria viridis,Plant Phenology,,2019-05-19,53.4756796307,85.4912003083
25378673,Fragaria viridis,Plant Phenology,,2019-05-19,53.6668094589,46.4563203376
25389058,Fragaria viridis,Plant Phenology,,2019-05-18,55.8729123645,47.2249348476
25389831,Fragaria viridis,Plant Phenology,,2019-05-19,56.4852296389,85.1632861667
25392750,Fragaria viridis,Plant Phenology,,2019-05-19,49.1110400355,9.1236008192
25396057,Fragaria viridis,Plant Phenology,,2019-05-19,55.769597,37.748345
25403593,Fragaria viridis,Plant Phenology,,2019-05-18,53.2449689921,34.4258755226
25421360,Fragaria viridis,Plant Phenology,,2019-05-19,53.4064850241,83.8787824908
25433718,Fragaria viridis,Plant Phenology,,2019-05-18,55.1453903137,51.5321421338
25437042,Fragaria viridis,Plant Phenology,Flowering,2019-05-20,53.5004532767,49.416639876
25441556,Fragaria viridis,Plant Phenology,,2019-05-20,56.0817634786,47.3601071525
25464534,Fragaria viridis,Plant Phenology,,2019-05-18,53.2368560742,34.4671928934
25469451,Fragaria viridis,Plant Phenology,,2019-05-20,55.9303189726,37.3665907271
25497239,Fragaria viridis,Plant Phenology,,2019-05-21,53.4513092243,85.9081485064
25506624,Fragaria viridis,Plant Phenology,Flowering,2019-05-20,55.0919166667,83.8825333333
25554885,Fragaria viridis,Plant Phenology,Flowering,2019-05-20,55.050340559,83.7320046261
25572411,Fragaria viridis,Plant Phenology,,2019-05-22,51.1559715271,82.9877166748
25595479,Fragaria viridis,Plant Phenology,,2019-05-22,51.2790260315,83.0402755737
25608486,Fragaria viridis,Plant Phenology,,2019-05-23,55.4911286766,46.4077600503
25608671,Fragaria viridis,Plant Phenology,Flowering,2019-05-23,51.704492998,84.4134990671
25611535,Fragaria viridis,Plant Phenology,,2019-05-22,55.6099008333,37.6656477778
25623680,Fragaria viridis,Plant Phenology,,2019-05-23,53.2531983333,34.40433
25718890,Fragaria viridis,Plant Phenology,,2019-05-25,54.83107739,37.61118692
25723741,Fragaria viridis,Plant Phenology,,2019-05-24,53.95533,74.3282316667
25730716,Fragaria viridis,Plant Phenology,,2019-05-25,56.5091305278,85.0596843611
25731134,Fragaria viridis,Plant Phenology,,2019-05-25,52.8093880046,103.1438960798
25757337,Fragaria viridis,Plant Phenology,,2019-05-25,56.2738333333,44.0244916667
25758425,Fragaria viridis,Plant Phenology,,2019-05-25,53.0331077576,45.1484375
25789667,Fragaria viridis,Plant Phenology,,2019-05-26,53.47540618,45.0614829
25790328,Fragaria viridis,Plant Phenology,,2019-05-24,55.6082337222,37.6884339167
25790350,Fragaria viridis,Plant Phenology,,2019-05-24,55.6091895,37.6903783889
25790378,Fragaria viridis,Plant Phenology,,2019-05-24,55.6084964722,37.6912844722
25791066,Fragaria viridis,Plant Phenology,,2019-05-24,55.6089396667,37.6936556944
25791094,Fragaria viridis,Plant Phenology,,2019-05-24,55.6081219722,37.6947578056
25801217,Fragaria viridis,Plant Phenology,,2019-05-26,55.9270248413,50.3046913147
25809258,Fragaria viridis,Plant Phenology,Flowering,2019-05-26,54.8326568604,37.6388015747
25815006,Fragaria viridis,Plant Phenology,,2019-05-26,53.9586216667,74.3411366667
25818147,Fragaria viridis,Plant Phenology,,2019-05-25,54.0279479607,85.8941343347
25822126,Fragaria viridis,Plant Phenology,,2019-05-25,54.5997864005,56.1114593474
25822762,Fragaria viridis,Plant Phenology,,2019-05-26,53.7362695731,56.0848427463
25823411,Fragaria viridis,Plant Phenology,,2019-05-25,53.203877913,34.3279254256
25825123,Fragaria viridis,Plant Phenology,Flowering,2019-05-26,54.8558133333,83.1618583333
25831219,Fragaria viridis,Plant Phenology,,2019-05-09,49.79964106,41.3350263211
25835618,Fragaria viridis,Plant Phenology,,2019-05-26,55.6814930002,37.404145227
25860028,Fragaria viridis,Plant Phenology,,2019-05-25,53.6865615845,56.0898780823
25863236,Fragaria viridis,Plant Phenology,,2019-05-27,50.6173995391,37.9256165768
25864877,Fragaria viridis,Plant Phenology,Flowering,2019-05-25,54.1836223812,41.6341007225
